filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.005,-0.0022,1.9143,4.4454,0.9546,2.2216
002.wav,-0.0777,-0.0333,0.4484,3.4727,0.1854,1.7197
003.wav,-0.0402,-0.0172,0.1103,3.2848,0.0351,1.6338
004.wav,-0.0646,-0.0277,0.5286,3.5209,0.232,1.7466
005.wav,-0.1003,-0.043,0.1723,3.2388,0.036,1.5979
006.wav,-0.271,-0.1161,0.8861,3.7508,0.3076,1.8174
007.wav,-0.0355,-0.0152,0.5448,3.5208,0.2547,1.7528
008.wav,-0.0431,-0.0185,0.2684,3.3693,0.1127,1.6754
009.wav,-0.1762,-0.0755,0.3065,3.3778,0.0652,1.6512
010.wav,-0.0602,-0.0258,-0.04,3.2627,-0.0501,1.6184
011.wav,-0.1452,-0.0622,0.4266,3.4611,0.1407,1.6995
012.wav,-0.0706,-0.0302,-0.0498,3.1494,-0.0602,1.5596
013.wav,-0.1292,-0.0554,1.0734,3.8448,0.4721,1.8947
014.wav,-0.0149,-0.0064,0.2044,3.3273,0.0947,1.6604
015.wav,-0.015,-0.0064,0.3492,3.3997,0.1671,1.6966
016.wav,-0.1655,-0.0709,0.4376,3.4685,0.136,1.6988
017.wav,-0.1378,-0.0591,0.4607,3.4787,0.1614,1.7098
018.wav,-0.0537,-0.023,0.3529,3.3878,0.1496,1.6824
019.wav,-0.165,-0.0707,0.1955,3.333,0.0153,1.6312
020.wav,-0.1245,-0.0534,0.5462,3.5381,0.2108,1.7423
021.wav,-0.0381,-0.0163,0.1415,3.2877,0.0517,1.6357
022.wav,-0.1121,-0.0481,0.6474,3.4585,0.2676,1.7052
023.wav,-0.0556,-0.0238,0.2784,3.1997,0.1114,1.5879
024.wav,-0.0818,-0.0351,0.1549,3.2765,0.0365,1.6207
025.wav,-0.0371,-0.0159,0.2929,3.3662,0.1279,1.6752
026.wav,-0.0435,-0.0186,1.116,3.7805,0.5362,1.8809
027.wav,-0.0621,-0.0266,0.377,3.4293,0.1574,1.7013
028.wav,-0.0281,-0.0121,0.0479,3.1941,0.0099,1.591
029.wav,-0.0663,-0.0284,0.323,3.3951,0.1283,1.6833
030.wav,-0.0487,-0.0209,0.6049,3.5787,0.2781,1.7789
031.wav,-0.0213,-0.0091,0.7333,3.6709,0.356,1.8309
032.wav,-0.0757,-0.0324,0.2845,3.3507,0.1044,1.6591
033.wav,-0.1077,-0.0461,-0.1083,3.1381,-0.108,1.546
034.wav,-0.0279,-0.012,0.5079,3.51,0.24,1.749
035.wav,-0.0825,-0.0353,1.5766,4.2155,0.7471,2.0901
