filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0128,-0.0055,1.9063,4.4409,0.9467,2.2177
002.wav,-0.0076,-0.0033,0.657,3.6076,0.3247,1.8022
003.wav,-0.0037,-0.0016,0.5985,3.5782,0.2974,1.7883
004.wav,-0.0142,-0.0061,0.7959,3.6952,0.3909,1.8445
005.wav,-0.0854,-0.0366,0.5556,3.5087,0.2351,1.7361
006.wav,-0.0079,-0.0034,-0.5667,3.1182,-0.2873,1.5574
007.wav,-0.0583,-0.025,0.3238,3.3691,0.1328,1.6721
008.wav,-0.0555,-0.0238,0.4185,3.3938,0.1815,1.685
009.wav,-0.0711,-0.0305,0.3592,3.3585,0.1441,1.664
010.wav,-0.0049,-0.0021,0.4826,3.5293,0.2388,1.7636
011.wav,-0.0428,-0.0183,0.3185,3.3872,0.1379,1.6845
012.wav,-0.0216,-0.0092,0.2526,3.2294,0.1155,1.6101
013.wav,-0.176,-0.0754,1.0875,3.8071,0.4557,1.8658
014.wav,-0.0064,-0.0027,0.8566,3.711,0.4251,1.8542
015.wav,-0.0058,-0.0025,0.3323,3.3801,0.1632,1.6888
016.wav,-0.0582,-0.0249,0.1378,3.4051,0.0398,1.6901
017.wav,-0.0111,-0.0047,-0.0288,3.2902,-0.0199,1.6427
018.wav,-0.0068,-0.0029,0.2323,3.3382,0.1127,1.6677
019.wav,-0.0846,-0.0363,0.279,3.3774,0.0972,1.6706
020.wav,-0.0128,-0.0055,0.6176,3.591,0.3024,1.7928
021.wav,-0.0263,-0.0113,0.2853,3.3738,0.1295,1.6812
022.wav,-0.0134,-0.0058,0.8789,3.7552,0.4327,1.8747
023.wav,-0.096,-0.0412,0.401,3.4524,0.1525,1.7056
024.wav,-0.0127,-0.0054,0.2772,2.9905,0.1323,1.4925
025.wav,-0.0397,-0.017,0.3341,3.3589,0.1472,1.6709
026.wav,-0.0035,-0.0015,0.7247,3.654,0.3606,1.8263
027.wav,-0.0276,-0.0118,0.9119,3.7722,0.4422,1.8802
028.wav,-0.0653,-0.028,0.2289,3.3203,0.0818,1.6462
029.wav,-0.0168,-0.0072,0.73,3.6592,0.3566,1.826
030.wav,-0.0387,-0.0166,0.4012,3.4592,0.1812,1.7213
031.wav,-0.0219,-0.0094,0.3564,3.4187,0.1673,1.7047
032.wav,-0.0974,-0.0418,0.3114,3.3856,0.107,1.6719
033.wav,-0.0169,-0.0073,0.3163,3.4732,0.1497,1.733
034.wav,-0.0393,-0.0168,0.3413,3.4078,0.151,1.6955
035.wav,-0.0451,-0.0193,0.5593,3.5103,0.2571,1.7455
036.wav,-0.0381,-0.0163,0.6664,3.5571,0.3141,1.7704
037.wav,-0.0253,-0.0108,0.5251,3.2849,0.2499,1.637
038.wav,-0.0153,-0.0065,0.5959,3.5502,0.2903,1.7718
039.wav,-0.0132,-0.0057,-0.0077,3.3442,-0.0105,1.6692
040.wav,-0.017,-0.0073,0.2854,3.1167,0.1342,1.5547
041.wav,-0.0587,-0.0251,0.6105,2.2346,0.2759,1.1047
042.wav,-0.0343,-0.0147,0.8792,3.7327,0.4224,1.859
043.wav,-0.1045,-0.0448,0.2366,3.3462,0.0661,1.6507
044.wav,-0.0301,-0.0129,0.6154,3.5917,0.2927,1.7894
045.wav,-0.0617,-0.0264,0.3108,3.3962,0.1246,1.6849
046.wav,-0.0075,-0.0032,0.678,3.613,0.3352,1.8049
047.wav,-0.1021,-0.0437,0.7968,3.4021,0.3474,1.6792
048.wav,-0.0238,-0.0102,0.1548,3.432,0.0655,1.7109
049.wav,-0.0343,-0.0147,0.1652,3.3339,0.0654,1.6596
050.wav,-0.0155,-0.0067,0.3361,3.4044,0.1603,1.6989
051.wav,-0.0644,-0.0276,0.5962,3.3615,0.2659,1.6669
052.wav,-0.0051,-0.0022,0.4462,3.4711,0.2206,1.7345
053.wav,-0.008,-0.0034,0.4842,3.5146,0.2381,1.7556
054.wav,-0.021,-0.009,0.3346,3.4193,0.1568,1.7051
055.wav,-0.0073,-0.0031,0.3663,3.4269,0.1795,1.7119
056.wav,-0.0281,-0.012,0.3736,3.3768,0.1728,1.6824
057.wav,-0.0124,-0.0053,0.9131,3.6142,0.4503,1.8044
058.wav,-0.0001,-0.0,0.4529,3.5196,0.2264,1.7598
059.wav,-0.0364,-0.0156,0.865,3.7976,0.4143,1.891
060.wav,-0.0315,-0.0135,0.1846,3.3803,0.0765,1.6834
061.wav,-0.025,-0.0107,0.4609,3.4936,0.2179,1.7414
062.wav,-0.0132,-0.0056,0.6879,3.6355,0.3374,1.8149
063.wav,-0.0204,-0.0088,0.3245,3.3432,0.152,1.6672
064.wav,-0.0259,-0.0111,-0.283,3.3018,-0.1544,1.6454
065.wav,-0.0163,-0.007,-0.0602,3.3503,-0.0382,1.6716
066.wav,-0.0256,-0.011,0.1945,2.9815,0.0845,1.4853
067.wav,-0.0359,-0.0154,0.1605,3.2339,0.0623,1.6093
