filename,topic_id,topic_keywords
001.txt,1,"commercial services, , , , , , , , , "
002.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
003.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
004.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
005.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
006.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
007.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
008.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
009.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
010.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
011.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
012.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
013.txt,-1,Outlier
014.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
015.txt,-1,Outlier
016.txt,-1,Outlier
017.txt,-1,Outlier
018.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
019.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
020.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
021.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
022.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
023.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
024.txt,-1,Outlier
025.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
026.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
027.txt,-1,Outlier
028.txt,-1,Outlier
029.txt,-1,Outlier
030.txt,-1,Outlier
031.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
032.txt,0,"organic revenue, organic basis, organic growth, corporate liquidity, lower end, strong sales, strategic assets, significant margin, top line, ongoing cost"
033.txt,-1,Outlier
034.txt,-1,Outlier
