filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0015,-0.0006,1.9142,4.4453,0.9564,2.2223
002.wav,-0.032,-0.0137,0.7311,3.6483,0.3496,1.8173
003.wav,-0.1226,-0.0526,0.3788,3.1861,0.1281,1.5668
004.wav,-0.0357,-0.0153,0.3735,3.2789,0.1689,1.6318
005.wav,-0.1253,-0.0537,0.4489,3.4743,0.1618,1.7103
006.wav,-0.035,-0.015,-0.2326,3.166,-0.1338,1.5755
007.wav,-0.028,-0.012,0.6906,3.6219,0.3313,1.8049
008.wav,-0.0502,-0.0215,0.5409,3.5423,0.2454,1.7604
009.wav,-0.0479,-0.0205,0.2528,3.3495,0.1025,1.6645
010.wav,-0.0202,-0.0086,-0.4824,3.1489,-0.2513,1.5701
011.wav,-0.0283,-0.0121,0.2934,3.3846,0.1325,1.6862
012.wav,-0.0364,-0.0156,0.4506,3.508,0.2071,1.7462
013.wav,-0.0711,-0.0305,0.3464,3.4315,0.1376,1.7005
014.wav,-0.0773,-0.0331,0.4375,3.4748,0.1801,1.7208
015.wav,-0.0686,-0.0294,0.4948,3.5203,0.2131,1.7454
016.wav,-0.206,-0.0883,-0.0944,3.4381,-0.1502,1.6749
017.wav,-0.09,-0.0386,0.1927,3.3226,0.0514,1.642
018.wav,-0.0199,-0.0085,0.2527,3.3163,0.1164,1.6539
019.wav,-0.0461,-0.0198,0.2138,3.3324,0.0838,1.6563
020.wav,-0.0973,-0.0417,0.2307,3.3411,0.0667,1.6497
021.wav,-0.0535,-0.0229,0.8219,3.692,0.3842,1.8346
022.wav,-0.0935,-0.0401,0.5965,3.6211,0.2515,1.7905
023.wav,-0.0365,-0.0157,0.3588,3.4371,0.1611,1.7107
024.wav,-0.0844,-0.0362,0.1744,3.3278,0.045,1.6458
025.wav,-0.0474,-0.0203,0.2176,3.314,0.0851,1.6468
026.wav,-0.1458,-0.0625,0.217,3.2994,0.0356,1.6185
027.wav,-0.0342,-0.0147,-0.1041,3.1946,-0.0692,1.59
028.wav,-0.0664,-0.0284,0.5094,3.502,0.2215,1.7368
029.wav,-0.0961,-0.0412,0.9698,3.8007,0.4368,1.8797
030.wav,-0.1607,-0.0689,0.1465,3.2756,-0.0071,1.6034
031.wav,-0.068,-0.0292,0.2284,3.3419,0.0802,1.6564
032.wav,-0.1081,-0.0463,0.2073,3.3006,0.0496,1.6271
033.wav,-0.0332,-0.0142,0.2006,3.3254,0.0837,1.6556
034.wav,-0.5817,-0.2493,0.172,3.2945,-0.2048,1.5226
035.wav,-0.1165,-0.0499,0.0796,3.256,-0.0184,1.603
036.wav,-0.0072,-0.0031,0.3618,3.537,0.1773,1.7669
037.wav,-0.0346,-0.0148,0.2265,3.3484,0.096,1.6668
038.wav,-0.1783,-0.0764,0.9842,3.8056,0.403,1.8646
039.wav,-0.0352,-0.0151,0.8068,3.6449,0.3858,1.8149
040.wav,-0.0217,-0.0093,0.1953,3.327,0.0868,1.6588
041.wav,-0.1459,-0.0625,0.2224,3.3304,0.0382,1.634
042.wav,-0.0857,-0.0367,0.2132,3.3254,0.0638,1.6443
043.wav,-0.1225,-0.0525,0.2005,3.292,0.039,1.6197
044.wav,-0.0735,-0.0315,0.5523,3.5278,0.2394,1.7481
045.wav,-0.0463,-0.0198,1.4053,4.103,0.6795,2.0416
046.wav,-0.0222,-0.0095,0.2527,3.2528,0.1153,1.6217
047.wav,-0.203,-0.087,1.308,4.0431,0.5525,1.9781
048.wav,-0.0931,-0.0399,0.3936,3.4309,0.1503,1.6955
049.wav,-0.0303,-0.013,0.2101,3.3278,0.0899,1.6574
050.wav,-0.1299,-0.0557,0.0062,3.2169,-0.0619,1.5806
051.wav,-0.1608,-0.0689,0.5122,3.5349,0.1757,1.733
052.wav,-0.0499,-0.0214,0.4923,3.491,0.2212,1.7348
053.wav,-0.0773,-0.0331,0.1931,3.376,0.0579,1.6714
054.wav,-0.0313,-0.0134,0.1039,3.2854,0.0363,1.636
055.wav,-0.0791,-0.0339,0.3022,3.3703,0.1116,1.6682
056.wav,-0.1564,-0.067,0.6057,3.6217,0.2246,1.7774
057.wav,-0.0765,-0.0328,0.9796,3.8591,0.4516,1.9132
058.wav,-0.0421,-0.018,0.091,3.2182,0.0245,1.6001
059.wav,-0.151,-0.0647,0.1731,3.3018,0.0111,1.6185
060.wav,-0.0624,-0.0268,0.2838,3.3485,0.1107,1.6609
061.wav,-0.1216,-0.0521,0.9799,3.8155,0.4292,1.8817
062.wav,-0.15,-0.0643,0.2859,3.3996,0.0679,1.6676
063.wav,-0.0378,-0.0162,-0.0558,3.3239,-0.0468,1.6539
064.wav,-0.0499,-0.0214,1.1439,3.9239,0.547,1.9513
065.wav,-0.2263,-0.097,-0.0339,3.1914,-0.1301,1.5472
066.wav,-0.0429,-0.0184,0.3181,3.4166,0.1376,1.6991
