filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0015,-0.0006,1.9104,4.4422,0.9544,2.2208
002.wav,-0.0123,-0.0053,1.6448,4.2731,0.8162,2.1339
003.wav,-0.0199,-0.0085,0.0928,3.1208,0.0364,1.5561
004.wav,-0.0108,-0.0046,0.8558,3.7292,0.4225,1.8623
005.wav,-0.0115,-0.0049,0.6659,3.6769,0.3272,1.836
006.wav,-0.0049,-0.0021,0.714,3.6507,0.3546,1.8243
007.wav,-0.0274,-0.0117,0.4256,3.4216,0.1991,1.7049
008.wav,-0.0198,-0.0085,0.4388,3.4743,0.2095,1.7329
009.wav,-0.0179,-0.0077,0.3736,3.3987,0.1778,1.6955
010.wav,-0.002,-0.0009,0.4067,3.5636,0.2023,1.7813
011.wav,-0.0585,-0.0251,0.185,3.309,0.0633,1.642
012.wav,-0.0117,-0.005,0.204,3.3289,0.0962,1.662
013.wav,-0.0042,-0.0018,0.2632,3.3579,0.1295,1.678
014.wav,-0.0088,-0.0038,0.6693,3.6127,0.3303,1.8045
015.wav,-0.0317,-0.0136,0.4878,3.5613,0.2281,1.7738
016.wav,-0.0042,-0.0018,0.0805,3.5136,0.0382,1.7559
017.wav,-0.1545,-0.0662,0.1728,3.3105,0.0091,1.6222
018.wav,-0.0216,-0.0093,0.5327,3.5379,0.2555,1.7643
019.wav,-0.0271,-0.0116,0.2848,3.3833,0.1288,1.6858
020.wav,-0.0071,-0.0031,0.1034,3.3101,0.0482,1.6535
021.wav,-0.012,-0.0052,0.8554,3.6237,0.4217,1.8092
022.wav,-0.013,-0.0056,0.7884,3.6451,0.3877,1.8198
023.wav,-0.0273,-0.0117,0.3412,3.3318,0.1569,1.6601
024.wav,-0.0368,-0.0158,0.3274,3.3715,0.1453,1.6779
025.wav,-0.078,-0.0334,1.1359,3.9234,0.529,1.945
026.wav,-0.002,-0.0009,0.9825,3.8207,0.4902,1.9099
027.wav,-0.0163,-0.007,0.2816,3.324,0.1326,1.6585
028.wav,-0.024,-0.0103,0.2353,3.3525,0.1057,1.6711
029.wav,-0.0186,-0.008,0.6891,3.6883,0.3352,1.8402
030.wav,-0.0246,-0.0106,0.2411,3.3521,0.1082,1.6708
031.wav,-0.0324,-0.0139,0.5664,3.5669,0.267,1.7765
032.wav,-0.0066,-0.0028,-0.0437,3.1696,-0.0252,1.5834
033.wav,-0.0378,-0.0162,0.6301,3.5947,0.2962,1.7893
034.wav,-0.0201,-0.0086,0.3341,3.4127,0.157,1.702
035.wav,-0.0186,-0.008,0.8361,3.7224,0.4088,1.8572
036.wav,-0.0096,-0.0041,0.3452,3.4023,0.1678,1.6991
037.wav,-0.0109,-0.0047,0.3212,3.3749,0.1552,1.6851
038.wav,-0.0294,-0.0126,0.3396,3.3626,0.1551,1.675
039.wav,-0.0341,-0.0146,1.1653,3.9401,0.5656,1.9628
040.wav,-0.0224,-0.0096,0.5942,3.5343,0.2859,1.7623
041.wav,-0.0117,-0.005,0.9757,3.8482,0.482,1.9216
042.wav,-0.0148,-0.0063,0.3411,3.372,0.1631,1.6828
043.wav,-0.0101,-0.0043,-0.1853,3.3768,-0.0977,1.6862
044.wav,-0.0109,-0.0047,0.415,3.466,0.202,1.7307
045.wav,-0.0289,-0.0124,0.524,3.5157,0.2475,1.7517
046.wav,-0.0512,-0.0219,0.9416,3.7702,0.4452,1.8741
047.wav,-0.0252,-0.0108,0.3145,3.3859,0.1446,1.6875
048.wav,-0.0042,-0.0018,0.2356,3.3337,0.1157,1.6659
049.wav,-0.0322,-0.0138,0.216,3.225,0.0919,1.6056
050.wav,-0.0155,-0.0066,0.4106,3.459,0.1976,1.7262
051.wav,-0.0065,-0.0028,1.4361,4.1019,0.7148,2.0496
052.wav,-0.0065,-0.0028,0.3598,3.4035,0.1767,1.7003
053.wav,-0.0693,-0.0297,0.2843,3.3774,0.1075,1.6739
054.wav,-0.0101,-0.0043,0.3789,3.408,0.1844,1.7018
055.wav,-0.0223,-0.0096,0.4028,3.411,0.1903,1.7007
056.wav,-0.0416,-0.0178,0.6944,3.6321,0.3264,1.8071
057.wav,-0.1773,-0.076,0.2417,3.3569,0.0322,1.6404
058.wav,-0.0233,-0.01,0.8079,3.6625,0.3923,1.8263
059.wav,-0.0067,-0.0029,1.2584,3.9199,0.6259,1.9585
060.wav,-0.0135,-0.0058,0.4369,3.4695,0.2117,1.7319
061.wav,-0.0039,-0.0017,0.9054,3.7141,0.4507,1.8562
062.wav,-0.008,-0.0034,0.2254,3.4851,0.1087,1.7408
063.wav,-0.0408,-0.0175,0.2388,3.3936,0.099,1.6881
064.wav,-0.0145,-0.0062,0.3454,3.3974,0.1654,1.6956
065.wav,-0.0244,-0.0105,0.1807,3.2936,0.0781,1.6416
066.wav,-0.0021,-0.0009,1.9094,4.4428,0.9536,2.221
067.wav,-0.0001,-0.0,1.7828,4.3526,0.8914,2.1763
068.wav,-0.0383,-0.0164,0.4572,3.463,0.2095,1.7233
069.wav,-0.0134,-0.0057,-0.0451,3.4666,-0.0293,1.7305
070.wav,-0.0135,-0.0058,0.6422,3.6086,0.3143,1.8014
071.wav,-0.0299,-0.0128,0.6699,3.6154,0.32,1.8013
072.wav,-0.083,-0.0356,0.6088,3.6187,0.2629,1.7916
073.wav,-0.1071,-0.0459,0.9364,3.5731,0.4147,1.7636
074.wav,-0.0923,-0.0395,0.3932,3.4432,0.1505,1.7018
075.wav,-0.0012,-0.0005,0.2038,3.3308,0.1013,1.6651
076.wav,-0.0152,-0.0065,0.5747,3.5704,0.2798,1.7819
077.wav,-0.0123,-0.0053,0.0045,3.3946,-0.0039,1.6946
078.wav,-0.0087,-0.0037,1.8468,4.399,0.9191,2.1977
079.wav,-0.0011,-0.0005,0.2128,3.3064,0.1059,1.653
080.wav,-0.1046,-0.0448,0.4189,3.4704,0.1571,1.7128
081.wav,-0.0172,-0.0074,0.3511,3.406,0.1669,1.6993
082.wav,-0.0409,-0.0175,0.4416,3.5324,0.2004,1.7574
083.wav,-0.0257,-0.011,0.2273,3.3383,0.1008,1.6637
084.wav,-0.0198,-0.0085,1.8499,4.3946,0.915,2.193
085.wav,-0.0026,-0.0011,0.7586,3.6788,0.378,1.8388
086.wav,-0.0135,-0.0058,0.9187,3.7715,0.4526,1.8829
087.wav,-0.0354,-0.0152,0.442,3.4834,0.2033,1.7341
088.wav,-0.0098,-0.0042,0.336,3.3827,0.1631,1.6892
089.wav,-0.0166,-0.0071,1.835,4.3543,0.9092,2.1736
