filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.004,-0.0017,1.9144,4.446,0.9552,2.2221
002.wav,-0.0204,-0.0088,0.0883,3.2641,0.034,1.6277
003.wav,-0.0208,-0.0089,0.7631,3.5935,0.3712,1.7923
004.wav,-0.0215,-0.0092,1.1602,3.8985,0.5694,1.9446
005.wav,-0.0167,-0.0072,0.1287,3.3354,0.056,1.6641
006.wav,-0.0044,-0.0019,-0.7285,3.4791,-0.3665,1.7386
007.wav,-0.0084,-0.0036,0.5823,3.5946,0.2869,1.7955
008.wav,-0.0195,-0.0083,-0.0896,3.2401,-0.0545,1.6159
009.wav,-0.0321,-0.0137,0.413,3.4478,0.1905,1.717
010.wav,-0.011,-0.0047,0.1459,3.3837,0.0675,1.6895
011.wav,-0.0074,-0.0032,1.2179,3.9915,0.6053,1.9942
012.wav,-0.0092,-0.0039,0.3376,2.9595,0.1642,1.4778
013.wav,-0.0022,-0.0009,0.7934,3.6451,0.3956,1.8221
014.wav,-0.0183,-0.0078,-0.1779,3.1519,-0.0981,1.572
015.wav,-0.0055,-0.0023,0.3515,3.4168,0.173,1.7072
016.wav,-0.0142,-0.0061,0.1958,3.2844,0.0908,1.6392
017.wav,-0.0017,-0.0007,1.5926,4.2237,0.7955,2.1115
018.wav,-0.0108,-0.0046,0.1014,3.1467,0.0453,1.571
019.wav,-0.031,-0.0133,-0.0824,3.1297,-0.0567,1.5582
020.wav,-0.0657,-0.0281,0.4908,3.4973,0.2126,1.7346
021.wav,-0.0665,-0.0285,0.2262,3.352,0.0799,1.6617
022.wav,-0.0089,-0.0038,1.2587,3.9405,0.6249,1.9684
023.wav,-0.0176,-0.0075,0.2469,3.2922,0.1146,1.6423
024.wav,-0.017,-0.0073,0.7437,3.6435,0.3633,1.8181
025.wav,-0.0068,-0.0029,-0.661,3.2329,-0.3339,1.615
026.wav,-0.0166,-0.0071,-0.4798,3.0909,-0.2482,1.5419
027.wav,-0.0346,-0.0148,0.4616,3.4851,0.2135,1.7351
028.wav,-0.0157,-0.0067,0.4704,3.5146,0.2273,1.7539
029.wav,-0.0071,-0.0031,-0.6092,3.2224,-0.3082,1.6097
030.wav,-0.0011,-0.0005,-0.6599,3.2711,-0.3305,1.6353
031.wav,-0.0134,-0.0057,0.4665,3.5386,0.2265,1.7664
032.wav,-0.0137,-0.0059,1.5824,4.2039,0.7843,2.099
033.wav,-0.0008,-0.0004,0.1163,3.283,0.0577,1.6413
034.wav,-0.0079,-0.0034,-0.033,3.4442,-0.0204,1.7204
035.wav,-0.0121,-0.0052,1.165,3.9306,0.5765,1.9627
036.wav,-0.0167,-0.0072,1.1466,3.8792,0.565,1.936
037.wav,-0.0138,-0.0059,1.395,4.0726,0.6906,2.0334
038.wav,-0.0169,-0.0072,0.4614,3.4932,0.2223,1.743
039.wav,-0.0141,-0.0061,0.926,3.7358,0.4559,1.8649
040.wav,-0.08,-0.0343,0.4645,3.3827,0.1922,1.6742
041.wav,-0.0446,-0.0191,0.6397,3.5808,0.2975,1.7808
042.wav,-0.0666,-0.0286,0.2829,3.3591,0.1081,1.6653
043.wav,-0.0055,-0.0024,-0.3377,3.3156,-0.1716,1.6566
044.wav,-0.0167,-0.0071,0.8298,3.6681,0.4066,1.8305
045.wav,-0.0235,-0.0101,0.73,3.674,0.3532,1.8319
046.wav,-0.0053,-0.0023,0.8287,3.727,0.4117,1.8624
047.wav,-0.0276,-0.0118,0.625,3.5869,0.2987,1.7876
048.wav,-0.0372,-0.0159,0.5677,3.4719,0.2652,1.728
049.wav,-0.0223,-0.0096,1.0662,3.9052,0.5219,1.9478
050.wav,-0.0162,-0.0069,0.0267,3.2941,0.0053,1.6436
051.wav,-0.0267,-0.0114,0.364,3.4341,0.1687,1.7113
052.wav,-0.0333,-0.0143,1.1952,3.9477,0.581,1.9667
053.wav,-0.0032,-0.0014,0.2228,3.3394,0.1098,1.669
054.wav,-0.0185,-0.0079,1.3334,4.0487,0.6575,2.0204
055.wav,-0.0192,-0.0082,0.1617,3.3014,0.0712,1.6466
