filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
003.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
004.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
005.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
006.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
007.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
008.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
009.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
010.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
011.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
012.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
013.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
014.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
015.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
016.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
017.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
018.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
019.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
020.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
021.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
022.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
023.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
024.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
025.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
026.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
027.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
028.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
029.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
030.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
031.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
032.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
033.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
034.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
035.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
036.txt,-1,Outlier
037.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
038.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
039.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
040.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
041.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
042.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
043.txt,-1,Outlier
044.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
045.txt,-1,Outlier
046.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
047.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
048.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
049.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
050.txt,-1,Outlier
051.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
052.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
053.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
054.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
055.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
056.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
057.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
058.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
059.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
060.txt,-1,Outlier
061.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
062.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
063.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
064.txt,1,"commercial revenue, negative impact, total revenue, strong sales, positive signals, nice transition, transactional decline, macroeconomic trends, lower volume, large markets"
065.txt,-1,Outlier
066.txt,-1,Outlier
067.txt,-1,Outlier
068.txt,-1,Outlier
069.txt,-1,Outlier
070.txt,-1,Outlier
071.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
072.txt,2,"cloud revenue, gross margin, total company, strategic areas, new investment, quarterly amortization, new console, higher margin, , "
073.txt,-1,Outlier
074.txt,0,"gross margin, commercial cloud, intelligent cloud, cloud revenue, commercial business, healthy renewals, technical resources, largest geos, unearned guidance, pure basis"
