filename,topic_id,topic_keywords
001.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
002.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
003.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
004.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
005.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
006.txt,-1,Outlier
007.txt,-1,Outlier
008.txt,-1,Outlier
009.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
010.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
011.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
012.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
013.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
014.txt,-1,Outlier
015.txt,-1,Outlier
016.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
017.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
018.txt,-1,Outlier
019.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
020.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
021.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
022.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
023.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
024.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
025.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
026.txt,-1,Outlier
027.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
028.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
029.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
030.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
031.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
032.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
033.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
034.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
035.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
036.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
037.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
038.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
039.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
040.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
041.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
042.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
043.txt,-1,Outlier
044.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
045.txt,-1,Outlier
046.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
047.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
048.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
049.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
050.txt,-1,Outlier
051.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
052.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
053.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
054.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
055.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
056.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
057.txt,-1,Outlier
058.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
059.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
060.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
061.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
062.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
063.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
064.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
065.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
066.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
067.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
068.txt,-1,Outlier
069.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
070.txt,-1,Outlier
071.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
072.txt,-1,Outlier
073.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
074.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
075.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
076.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
077.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
078.txt,2,"bad actors, terrorist propaganda, serious issue, bad behavior, bad content, , , , , "
079.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
080.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
081.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
082.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
083.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
084.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
085.txt,0,"long term, technical achievement, renewable energy, new threats, new data, scientific advances, national security, major tech, major data, important parts"
086.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
087.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
088.txt,-1,Outlier
089.txt,1,"social interaction, daily actives, specific type, specific community, social content, social capital, whole industries, similar interests, public consumption, greater sense"
