filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0899,-0.0385,1.5523,4.1892,0.7312,2.0753
002.wav,-0.0407,-0.0175,0.5867,3.5554,0.273,1.769
003.wav,-0.0204,-0.0087,0.1876,3.5589,0.0836,1.7751
004.wav,-0.0144,-0.0062,0.2185,3.3345,0.1021,1.6642
005.wav,-0.0659,-0.0282,0.3147,3.3815,0.1244,1.6766
006.wav,-0.0249,-0.0107,0.4746,3.4224,0.2248,1.7059
007.wav,-0.0215,-0.0092,0.7213,3.7733,0.3499,1.882
008.wav,-0.0843,-0.0361,0.6399,3.5962,0.2778,1.78
009.wav,-0.0734,-0.0315,0.3372,3.3941,0.1319,1.6813
010.wav,-0.0257,-0.011,-0.1151,3.3944,-0.0704,1.6917
011.wav,-0.0011,-0.0005,0.3237,3.4017,0.1613,1.7006
012.wav,-0.0245,-0.0105,0.3121,3.34,0.1438,1.6647
013.wav,-0.0304,-0.013,0.5754,3.4925,0.2725,1.7397
014.wav,-0.027,-0.0116,0.3825,3.4323,0.1778,1.7104
015.wav,-0.0048,-0.0021,0.4539,3.4822,0.2245,1.7401
016.wav,-0.0074,-0.0032,0.214,3.3334,0.1033,1.6651
017.wav,-0.0182,-0.0078,0.2729,3.3783,0.1273,1.6852
018.wav,-0.033,-0.0141,0.3452,3.4106,0.1561,1.6982
019.wav,-0.037,-0.0158,0.9253,3.7743,0.4442,1.8792
020.wav,-0.0161,-0.0069,0.3825,3.3668,0.1832,1.68
021.wav,-0.0475,-0.0204,0.3423,3.437,0.1474,1.7083
022.wav,-0.0266,-0.0114,1.3262,4.0416,0.6498,2.0151
023.wav,-0.0082,-0.0035,0.4592,3.4642,0.2255,1.7303
024.wav,-0.0626,-0.0268,0.288,3.3838,0.1127,1.6785
025.wav,-0.1232,-0.0528,0.4001,3.4535,0.1385,1.7004
026.wav,-0.0366,-0.0157,0.1687,3.3049,0.0661,1.6446
027.wav,-0.0263,-0.0113,0.9253,3.8758,0.4495,1.9323
028.wav,-0.0598,-0.0256,0.426,3.4796,0.1831,1.727
029.wav,-0.0076,-0.0033,0.8406,3.7113,0.4165,1.854
030.wav,-0.064,-0.0274,0.2565,3.3652,0.0962,1.6689
031.wav,-0.0026,-0.0011,1.0037,3.7886,0.5005,1.8937
032.wav,-0.0185,-0.0079,0.1808,3.2969,0.0811,1.6445
033.wav,-0.0133,-0.0057,0.2659,3.2382,0.1263,1.6163
034.wav,-0.0612,-0.0262,0.3154,3.2244,0.1271,1.5991
035.wav,-0.0667,-0.0286,0.3071,3.3892,0.1202,1.6803
036.wav,-0.0134,-0.0057,0.4679,3.4151,0.2273,1.7047
037.wav,-0.0679,-0.0291,1.2212,3.9801,0.5766,1.9755
038.wav,-0.0666,-0.0285,0.3653,3.3912,0.1494,1.6813
039.wav,-0.0256,-0.011,0.3124,3.2555,0.1434,1.6222
040.wav,-0.1296,-0.0555,0.2173,3.33,0.0439,1.6372
041.wav,-0.0387,-0.0166,0.9789,3.8474,0.4701,1.9154
042.wav,-0.0382,-0.0164,0.3658,3.3383,0.1638,1.661
043.wav,-0.042,-0.018,0.31,3.387,0.134,1.6845
044.wav,-0.0216,-0.0092,0.8652,3.7937,0.4218,1.8922
045.wav,-0.0163,-0.007,0.3688,3.4445,0.1762,1.7188
046.wav,-0.0327,-0.014,0.1255,3.3693,0.0464,1.6776
047.wav,-0.0361,-0.0155,0.571,3.5651,0.2675,1.7748
048.wav,-0.0256,-0.011,0.4173,3.4551,0.1959,1.7221
049.wav,-0.0139,-0.006,0.7498,3.7143,0.368,1.8542
050.wav,-0.0305,-0.0131,0.8217,3.7783,0.3956,1.8826
051.wav,-0.2155,-0.0924,0.2956,3.382,0.04,1.6448
052.wav,-0.0138,-0.0059,1.0052,3.838,0.4957,1.916
053.wav,-0.0052,-0.0022,0.6148,3.5265,0.3048,1.7622
054.wav,-0.0193,-0.0083,0.3962,3.2342,0.1885,1.613
055.wav,-0.0094,-0.004,0.3208,3.4666,0.1557,1.7313
056.wav,-0.0418,-0.0179,1.0662,3.8695,0.5122,1.9258
057.wav,-0.046,-0.0197,1.0436,3.799,0.4988,1.8896
058.wav,-0.0095,-0.0041,0.4413,3.4634,0.2159,1.7296
059.wav,-0.1278,-0.0548,0.2716,3.3624,0.0719,1.6538
060.wav,-0.114,-0.0489,0.3544,3.4051,0.1202,1.6781
061.wav,-0.0131,-0.0056,0.1735,3.3201,0.0802,1.6572
062.wav,-0.0288,-0.0124,0.4107,3.4442,0.191,1.7159
063.wav,-0.0087,-0.0037,0.2926,3.3901,0.1419,1.6932
064.wav,-0.0151,-0.0065,0.2947,3.3727,0.1398,1.6831
065.wav,-0.1465,-0.0628,0.3561,3.4234,0.1048,1.6803
066.wav,-0.0341,-0.0146,0.2453,3.3552,0.1056,1.6703
067.wav,-0.0668,-0.0286,0.4407,3.4732,0.1869,1.7223
068.wav,-0.0643,-0.0275,0.3357,3.3993,0.1357,1.6859
069.wav,-0.0679,-0.0291,0.3559,3.4135,0.144,1.6922
070.wav,-0.014,-0.006,0.4825,2.3185,0.2342,1.1562
071.wav,-0.0382,-0.0164,1.284,3.9944,0.6229,1.989
072.wav,-0.0657,-0.0282,0.3213,3.392,0.1278,1.6819
073.wav,-0.0169,-0.0072,-0.0335,3.2171,-0.0252,1.6049
074.wav,-0.0197,-0.0084,0.8128,3.7019,0.3966,1.8467
075.wav,-0.0212,-0.0091,0.8052,3.7099,0.392,1.8504
076.wav,-0.063,-0.027,0.1524,3.3777,0.0447,1.6754
077.wav,-0.0072,-0.0031,0.2263,3.3205,0.1096,1.6587
078.wav,-0.0577,-0.0247,0.4202,3.5182,0.1813,1.7467
079.wav,-0.0404,-0.0173,0.3934,3.451,0.1765,1.7168
080.wav,-0.0183,-0.0078,1.0518,3.8425,0.5167,1.9173
081.wav,-0.0097,-0.0042,0.3964,3.407,0.1934,1.7014
082.wav,-0.0159,-0.0068,0.2337,3.3337,0.1089,1.6634
083.wav,-0.012,-0.0052,0.3052,3.3845,0.1466,1.6897
084.wav,-0.0299,-0.0128,0.192,3.3326,0.081,1.6599
085.wav,-0.0207,-0.0089,0.0945,3.2148,0.0369,1.603
086.wav,-0.0773,-0.0331,0.2359,3.3767,0.0793,1.6718
087.wav,-0.0191,-0.0082,0.5926,3.5289,0.2868,1.7603
088.wav,-0.0137,-0.0059,0.3902,3.4409,0.1882,1.7175
089.wav,-0.0653,-0.028,0.1786,3.3318,0.0567,1.6519
090.wav,-0.011,-0.0047,0.2254,3.3489,0.1072,1.6721
091.wav,-0.0236,-0.0101,0.2648,3.3658,0.1206,1.6778
092.wav,-0.1389,-0.0595,0.2712,3.37,0.0661,1.6552
093.wav,-0.0136,-0.0058,0.9832,3.8382,0.4848,1.9162
094.wav,-0.0151,-0.0065,0.2314,3.348,0.1081,1.6707
095.wav,-0.0795,-0.0341,0.5024,3.5134,0.2114,1.7397
096.wav,-0.0038,-0.0016,1.4025,4.0683,0.6993,2.0333
097.wav,-0.0227,-0.0097,0.2841,3.2934,0.1307,1.6418
098.wav,-0.0124,-0.0053,0.2085,3.324,0.0981,1.6593
099.wav,-0.0288,-0.0123,0.5454,3.5301,0.2583,1.7589
100.wav,-0.0048,-0.002,0.8597,3.7368,0.4275,1.8674
101.wav,-0.0086,-0.0037,0.2526,3.3572,0.122,1.6768
102.wav,-0.0709,-0.0304,0.347,3.4402,0.138,1.7049
103.wav,-0.0345,-0.0148,0.9334,3.7791,0.4495,1.8822
104.wav,-0.02,-0.0086,1.2331,3.9692,0.6065,1.9803
105.wav,-0.0112,-0.0048,1.1812,3.9152,0.585,1.9552
106.wav,-0.0221,-0.0095,0.9221,3.7952,0.45,1.8929
107.wav,-0.113,-0.0484,0.5656,3.551,0.2263,1.7513
108.wav,-0.1687,-0.0723,0.317,3.3968,0.0741,1.6622
109.wav,-0.0162,-0.0069,0.4458,3.4703,0.2148,1.7317
110.wav,-0.0345,-0.0148,-0.5231,3.2229,-0.2788,1.6041
111.wav,-0.0614,-0.0263,0.256,3.3465,0.0973,1.6601
112.wav,-0.0227,-0.0097,0.3891,3.4341,0.1832,1.7122
113.wav,-0.0512,-0.0219,0.7788,3.6741,0.3638,1.8261
114.wav,-0.0463,-0.0198,0.6172,3.5774,0.2855,1.7788
115.wav,-0.0226,-0.0097,0.3839,3.4662,0.1806,1.7282
116.wav,-0.053,-0.0227,0.4185,3.4357,0.1828,1.7065
117.wav,-0.1585,-0.0679,0.2999,3.3862,0.0707,1.6591
118.wav,-0.0299,-0.0128,0.5179,3.5041,0.244,1.7457
119.wav,-0.0264,-0.0113,0.5474,3.487,0.2605,1.7379
120.wav,-0.0562,-0.0241,0.9685,3.8012,0.4562,1.8885
121.wav,-0.0182,-0.0078,0.5785,3.5804,0.2802,1.7863
122.wav,-0.0139,-0.0059,0.8454,3.6372,0.4158,1.8156
123.wav,-0.2365,-0.1014,0.2057,3.2979,-0.0154,1.5983
124.wav,-0.1618,-0.0693,0.1879,3.3136,0.0131,1.6221
125.wav,-0.0298,-0.0128,0.4156,3.3873,0.1929,1.6873
126.wav,-0.0546,-0.0234,0.1896,3.3652,0.0675,1.6709
