filename,topic_id,topic_keywords
001.txt,2,"good weekend, financial details, consistent set, , , , , , , "
002.txt,-1,Outlier
003.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
004.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
005.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
006.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
007.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
008.txt,-1,Outlier
009.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
010.txt,-1,Outlier
011.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
012.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
013.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
014.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
015.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
016.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
017.txt,-1,Outlier
018.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
019.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
020.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
021.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
022.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
023.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
024.txt,-1,Outlier
025.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
026.txt,-1,Outlier
027.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
028.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
029.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
030.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
031.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
032.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
033.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
034.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
035.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
036.txt,-1,Outlier
037.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
038.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
039.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
040.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
041.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
042.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
043.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
044.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
045.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
046.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
047.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
048.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
049.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
050.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
051.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
052.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
053.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
054.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
055.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
056.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
057.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
058.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
059.txt,2,"good weekend, financial details, consistent set, , , , , , , "
060.txt,2,"good weekend, financial details, consistent set, , , , , , , "
061.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
062.txt,-1,Outlier
063.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
064.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
065.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
066.txt,2,"good weekend, financial details, consistent set, , , , , , , "
067.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
068.txt,2,"good weekend, financial details, consistent set, , , , , , , "
069.txt,2,"good weekend, financial details, consistent set, , , , , , , "
070.txt,2,"good weekend, financial details, consistent set, , , , , , , "
071.txt,-1,Outlier
072.txt,-1,Outlier
073.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
074.txt,-1,Outlier
075.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
076.txt,2,"good weekend, financial details, consistent set, , , , , , , "
077.txt,2,"good weekend, financial details, consistent set, , , , , , , "
078.txt,2,"good weekend, financial details, consistent set, , , , , , , "
079.txt,-1,Outlier
080.txt,-1,Outlier
081.txt,-1,Outlier
082.txt,-1,Outlier
083.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
084.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
085.txt,2,"good weekend, financial details, consistent set, , , , , , , "
086.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
087.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
088.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
089.txt,2,"good weekend, financial details, consistent set, , , , , , , "
090.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
091.txt,-1,Outlier
092.txt,2,"good weekend, financial details, consistent set, , , , , , , "
093.txt,-1,Outlier
094.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
095.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
096.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
097.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
098.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
099.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
100.txt,-1,Outlier
101.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
102.txt,2,"good weekend, financial details, consistent set, , , , , , , "
103.txt,-1,Outlier
104.txt,-1,Outlier
105.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
106.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
107.txt,2,"good weekend, financial details, consistent set, , , , , , , "
108.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
109.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
110.txt,2,"good weekend, financial details, consistent set, , , , , , , "
111.txt,-1,Outlier
112.txt,2,"good weekend, financial details, consistent set, , , , , , , "
113.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
114.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
115.txt,3,"free products, firm believers, free offer, delightful end, best offering, free offerings, slow start, , , "
116.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
117.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
118.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
119.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
120.txt,1,"online ecosystem, assisted method, profitable growth, prior periods, several innovations, select markets, lower rate, potential customers, many times, notable pickup"
121.txt,0,"competitive tax, early days, main drivers, slow start, total number, free category, good lifeline, far season, future monetization, alternative method"
