filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.1099,-0.0471,1.9062,4.4406,0.8981,2.1967
002.wav,-0.2722,-0.1167,0.217,3.3105,-0.0276,1.5969
003.wav,-0.3032,-0.1299,0.8004,3.6702,0.2486,1.7701
004.wav,-0.0375,-0.0161,1.1702,3.9385,0.5664,1.9612
005.wav,-0.2654,-0.1137,0.869,3.7234,0.3018,1.8048
006.wav,-0.0667,-0.0286,0.1132,3.5008,0.0232,1.7361
007.wav,-0.1418,-0.0608,0.1953,3.447,0.0267,1.6931
008.wav,-0.2058,-0.0882,-0.337,3.4425,-0.2714,1.6771
009.wav,-0.3725,-0.1596,0.9307,3.7594,0.2791,1.7999
010.wav,-0.2704,-0.1159,0.2616,3.5379,-0.0044,1.711
011.wav,-0.2137,-0.0916,0.4863,3.4471,0.1363,1.6778
012.wav,-0.0783,-0.0336,-0.28,3.3896,-0.1791,1.678
013.wav,-0.0963,-0.0413,0.6729,3.714,0.2883,1.8364
014.wav,-0.174,-0.0746,0.4657,3.5501,0.1458,1.7377
015.wav,-0.0567,-0.0243,0.7099,3.7266,0.3266,1.8512
016.wav,-0.2587,-0.1109,1.0494,3.8535,0.3954,1.8713
017.wav,-0.1616,-0.0693,0.29,3.3797,0.0642,1.6552
018.wav,-0.0795,-0.0341,0.8163,3.713,0.3684,1.8395
019.wav,-0.0274,-0.0118,0.6101,3.5617,0.2913,1.775
020.wav,-0.1237,-0.053,1.4455,4.1307,0.6609,2.0389
021.wav,-0.1395,-0.0598,0.4121,3.4642,0.1363,1.7022
022.wav,-0.1914,-0.082,0.4938,3.522,0.1512,1.72
023.wav,-0.0967,-0.0414,0.2462,3.4366,0.0747,1.6976
024.wav,-0.1556,-0.0667,0.6615,3.6374,0.2529,1.7853
025.wav,-0.1077,-0.0462,0.2091,3.3465,0.0507,1.6501
026.wav,-0.2212,-0.0948,0.6844,3.6102,0.2316,1.7577
027.wav,-0.0413,-0.0177,0.6294,3.7703,0.294,1.8763
028.wav,-0.1591,-0.0682,0.169,3.3483,0.005,1.64
029.wav,-0.0887,-0.038,0.6984,3.6335,0.3049,1.7977
030.wav,-0.3511,-0.1505,0.1922,3.2583,-0.0795,1.5539
031.wav,-0.0954,-0.0409,0.1862,3.2768,0.0454,1.618
032.wav,-0.3409,-0.1461,-0.0225,3.4128,-0.1817,1.6334
033.wav,-0.3226,-0.1383,1.0353,3.8607,0.3563,1.8612
034.wav,-0.168,-0.072,0.0652,3.3716,-0.0514,1.6498
035.wav,-0.3426,-0.1468,0.1977,3.3447,-0.0725,1.5989
036.wav,-0.2018,-0.0865,0.4152,3.4403,0.1067,1.6769
037.wav,-0.0694,-0.0298,0.0906,3.2956,0.0106,1.6329
038.wav,-0.3635,-0.1558,0.5374,3.5431,0.087,1.6937
039.wav,-0.1031,-0.0442,0.2233,3.3361,0.0601,1.646
040.wav,-0.2726,-0.1168,1.5226,4.1583,0.625,2.0207
041.wav,-0.2625,-0.1125,0.6692,3.595,0.2033,1.7413
042.wav,-0.2365,-0.1014,0.2541,3.3567,0.0088,1.6277
043.wav,-0.1301,-0.0558,0.1565,3.3287,0.0132,1.6365
044.wav,-0.2183,-0.0936,0.2856,3.3764,0.0336,1.6414
045.wav,-0.1927,-0.0826,0.5125,3.3886,0.1599,1.653
046.wav,-0.1296,-0.0555,0.2138,3.3192,0.0421,1.6318
047.wav,-0.3195,-0.1369,0.2349,3.3511,-0.0423,1.6071
048.wav,-0.2246,-0.0963,1.0513,3.849,0.4133,1.8764
049.wav,-0.2708,-0.116,0.8622,3.7386,0.2957,1.8113
050.wav,-0.1531,-0.0656,0.1181,2.9209,-0.0175,1.4276
051.wav,-0.3686,-0.158,0.4732,3.4661,0.0523,1.6541
052.wav,-0.0716,-0.0307,0.3235,3.3951,0.126,1.6822
053.wav,-0.4881,-0.2092,0.2367,3.346,-0.1257,1.5684
054.wav,-0.2597,-0.1113,0.6653,3.601,0.2028,1.7448
055.wav,-0.6049,-0.2592,0.2666,3.3546,-0.1691,1.5477
056.wav,-0.4269,-0.1829,0.2258,3.3337,-0.1005,1.5754
057.wav,-0.2854,-0.1223,0.7369,3.6616,0.2257,1.7696
058.wav,-0.2264,-0.097,0.5048,3.5174,0.1392,1.7102
059.wav,-0.2516,-0.1078,0.3363,3.3912,0.0424,1.6417
060.wav,-0.3675,-0.1575,0.3269,3.4037,-0.0203,1.6231
061.wav,-0.0697,-0.0299,0.7281,3.6484,0.3292,1.8093
062.wav,-0.0276,-0.0118,0.9398,3.7729,0.4561,1.8805
063.wav,-0.1856,-0.0795,0.6245,3.7305,0.2194,1.8255
064.wav,-0.0909,-0.039,0.0834,3.2657,-0.0037,1.6134
065.wav,-0.1688,-0.0723,1.0069,3.8491,0.419,1.8884
066.wav,-0.2915,-0.1249,0.2697,3.3629,-0.0109,1.619
067.wav,-0.4062,-0.1741,0.1907,3.3322,-0.1078,1.5791
068.wav,-0.2367,-0.1015,0.8817,3.732,0.3225,1.8153
069.wav,-0.3088,-0.1323,0.5247,3.5178,0.108,1.6927
070.wav,-0.2038,-0.0874,0.4549,3.4847,0.1255,1.6987
