filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.1126,-0.0483,1.9091,4.4416,0.8983,2.1967
002.wav,-0.0262,-0.0112,0.3407,3.3735,0.1573,1.6811
003.wav,-0.0789,-0.0338,-0.1246,3.2369,-0.1017,1.6015
004.wav,-0.0121,-0.0052,0.544,3.5257,0.266,1.7603
005.wav,-0.0876,-0.0375,0.1942,3.2963,0.0533,1.6294
006.wav,-0.1722,-0.0738,1.5294,4.1973,0.6786,2.0618
007.wav,-0.0233,-0.01,0.0783,3.2299,0.0275,1.61
008.wav,-0.2106,-0.0903,1.2818,4.0174,0.5356,1.9636
009.wav,-0.0409,-0.0175,0.7944,3.7362,0.3768,1.8593
010.wav,-0.0975,-0.0418,0.487,3.5112,0.1948,1.7347
011.wav,-0.0856,-0.0367,1.2066,3.9708,0.5605,1.9671
012.wav,-0.0067,-0.0029,0.1045,3.2874,0.0489,1.6423
013.wav,-0.202,-0.0866,0.4895,3.4794,0.1437,1.6964
014.wav,-0.0532,-0.0228,0.2347,3.3037,0.0908,1.6404
015.wav,-0.0506,-0.0217,1.0305,3.8238,0.49,1.901
016.wav,-0.0151,-0.0065,0.2221,3.3193,0.1035,1.6564
