Index,Audio Path,Transcript Path
001,3M Company_20170425/CEO/001-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/001.txt
002,3M Company_20170425/CEO/002-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/002.txt
003,3M Company_20170425/CEO/003-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/003.txt
004,3M Company_20170425/CEO/004-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/004.txt
005,3M Company_20170425/CEO/005-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/005.txt
006,3M Company_20170425/CEO/006-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/006.txt
007,3M Company_20170425/CEO/007-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/007.txt
008,3M Company_20170425/CEO/008-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/008.txt
009,3M Company_20170425/CEO/009-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/009.txt
010,3M Company_20170425/CEO/010-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/010.txt
011,3M Company_20170425/CEO/011-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/011.txt
012,3M Company_20170425/CEO/012-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/012.txt
013,3M Company_20170425/CEO/013-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/013.txt
014,3M Company_20170425/CEO/014-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/014.txt
015,3M Company_20170425/CEO/015-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/015.txt
016,3M Company_20170425/CEO/016-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/016.txt
017,3M Company_20170425/CEO/017-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/017.txt
018,3M Company_20170425/CEO/018-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/018.txt
019,3M Company_20170425/CEO/019-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/019.txt
020,3M Company_20170425/CEO/020-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/020.txt
021,3M Company_20170425/CEO/021-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/021.txt
022,3M Company_20170425/CEO/022-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/022.txt
023,3M Company_20170425/CEO/023-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/023.txt
024,3M Company_20170425/CEO/024-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/024.txt
025,3M Company_20170425/CEO/025-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/025.txt
026,3M Company_20170425/CEO/026-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/026.txt
027,3M Company_20170425/CEO/027-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/027.txt
028,3M Company_20170425/CEO/028-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/028.txt
029,3M Company_20170425/CEO/029-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/029.txt
030,3M Company_20170425/CEO/030-NicholasC.Gangestad.mp3,3M Company_20170425/sent_token/030.txt
