Index,Audio Path,Transcript Path
001,International Paper_20170202/CEO/001-GlennLandau.mp3,International Paper_20170202/sent_token/001.txt
002,International Paper_20170202/CEO/002-GlennLandau.mp3,International Paper_20170202/sent_token/002.txt
003,International Paper_20170202/CEO/003-GlennLandau.mp3,International Paper_20170202/sent_token/003.txt
004,International Paper_20170202/CEO/004-GlennLandau.mp3,International Paper_20170202/sent_token/004.txt
005,International Paper_20170202/CEO/005-GlennLandau.mp3,International Paper_20170202/sent_token/005.txt
006,International Paper_20170202/CEO/006-GlennLandau.mp3,International Paper_20170202/sent_token/006.txt
007,International Paper_20170202/CEO/007-GlennLandau.mp3,International Paper_20170202/sent_token/007.txt
008,International Paper_20170202/CEO/008-GlennLandau.mp3,International Paper_20170202/sent_token/008.txt
009,International Paper_20170202/CEO/009-GlennLandau.mp3,International Paper_20170202/sent_token/009.txt
010,International Paper_20170202/CEO/010-GlennLandau.mp3,International Paper_20170202/sent_token/010.txt
011,International Paper_20170202/CEO/011-GlennLandau.mp3,International Paper_20170202/sent_token/011.txt
012,International Paper_20170202/CEO/012-GlennLandau.mp3,International Paper_20170202/sent_token/012.txt
013,International Paper_20170202/CEO/013-GlennLandau.mp3,International Paper_20170202/sent_token/013.txt
014,International Paper_20170202/CEO/014-GlennLandau.mp3,International Paper_20170202/sent_token/014.txt
015,International Paper_20170202/CEO/015-GlennLandau.mp3,International Paper_20170202/sent_token/015.txt
016,International Paper_20170202/CEO/016-GlennLandau.mp3,International Paper_20170202/sent_token/016.txt
017,International Paper_20170202/CEO/017-GlennLandau.mp3,International Paper_20170202/sent_token/017.txt
018,International Paper_20170202/CEO/018-GlennLandau.mp3,International Paper_20170202/sent_token/018.txt
019,International Paper_20170202/CEO/019-GlennLandau.mp3,International Paper_20170202/sent_token/019.txt
020,International Paper_20170202/CEO/020-GlennLandau.mp3,International Paper_20170202/sent_token/020.txt
021,International Paper_20170202/CEO/021-GlennLandau.mp3,International Paper_20170202/sent_token/021.txt
022,International Paper_20170202/CEO/022-GlennLandau.mp3,International Paper_20170202/sent_token/022.txt
023,International Paper_20170202/CEO/023-GlennLandau.mp3,International Paper_20170202/sent_token/023.txt
024,International Paper_20170202/CEO/024-GlennLandau.mp3,International Paper_20170202/sent_token/024.txt
025,International Paper_20170202/CEO/025-GlennLandau.mp3,International Paper_20170202/sent_token/025.txt
026,International Paper_20170202/CEO/026-GlennLandau.mp3,International Paper_20170202/sent_token/026.txt
027,International Paper_20170202/CEO/027-GlennLandau.mp3,International Paper_20170202/sent_token/027.txt
028,International Paper_20170202/CEO/028-GlennLandau.mp3,International Paper_20170202/sent_token/028.txt
029,International Paper_20170202/CEO/029-GlennLandau.mp3,International Paper_20170202/sent_token/029.txt
