filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0064,-0.0027,1.9142,4.4453,0.8239002970093716,0.9913183279742765,0.6487211434631296,0.982636655948553,0.9990794505556138,1.0
002.wav,-0.1226,-0.0525,-0.5564,3.3702,-0.9949299305527375,0.4577354935760569,-0.9997187343114043,0.662379421221865,-0.9901411267940706,0.25309156593024884
003.wav,-0.0493,-0.0211,-0.1531,3.2816,-0.8691430997470563,0.527923411282032,-0.817604077343751,0.8643086816720257,-0.9206821221503616,0.19153814089203844
004.wav,-0.0106,-0.0046,0.3438,3.4463,0.12336373796794786,0.6381894117189773,0.5261869472371089,0.9704180064308682,-0.2794594713012132,0.3059608170070863
005.wav,-0.0065,-0.0028,0.4092,3.4274,0.26573527160252186,0.6374119575546617,0.6461179868826035,0.9819935691318328,-0.11464744367755976,0.2928303459774907
006.wav,-0.0204,-0.0087,1.718,4.2965,0.5710260782976262,0.920337520054578,0.14463279314401067,0.9440514469453375,0.9974193634512416,0.8966235931638185
007.wav,-0.0799,-0.0342,0.3359,3.4077,-0.6428268228588827,0.5296041982480196,-0.9871597191195162,0.780064308681672,-0.29849392659824914,0.2791440878143673
008.wav,-0.0269,-0.0115,1.2529,3.9721,0.4129967098749705,0.7986484632977211,-0.14463279314401098,0.9260450160771704,0.970626212893952,0.6712519105182718
009.wav,-0.0328,-0.0141,0.4867,3.4792,-0.1500826379508704,0.6190711608579317,-0.3885341993086129,0.9093247588424437,0.08836892340687208,0.3288175628734196
010.wav,-0.0302,-0.0129,1.6588,4.2588,0.35554024110225746,0.8937369625697025,-0.2853981544997301,0.9170418006430868,0.9964786367042451,0.8704321244963181
011.wav,-0.011,-0.0047,0.3159,3.3783,0.08374696823532934,0.6142469151356831,0.5131016577253554,0.9697749196141479,-0.34560772125469674,0.25871891065721825
012.wav,-0.0086,-0.0037,0.2083,3.3143,0.01037966084907016,0.59523086387817,0.5879261382626272,0.9762057877813505,-0.5671668165644869,0.21425593997498948
013.wav,-0.0137,-0.0059,0.2785,3.3449,-0.005270373767177983,0.5987863378229676,0.41854424714732974,0.9620578778135049,-0.4290849946816857,0.23551479783243023
014.wav,-0.0107,-0.0046,0.4724,3.4768,0.2869492425297565,0.648784103951852,0.5229384933547232,0.9704180064308682,0.050959991704789855,0.3271502014728359
015.wav,-0.0045,-0.0019,0.5119,3.4649,0.4244880804959593,0.6533321091719622,0.695349285669926,0.9877813504823151,0.15362687532199254,0.31888286786160913
016.wav,-0.0264,-0.0113,0.5637,3.5419,0.08023275590447207,0.6498542845871382,-0.12262557262564944,0.9273311897106109,0.2830910844345936,0.37237737946366556
017.wav,-0.0089,-0.0038,1.7157,4.3039,0.7882234734678886,0.9386636625567906,0.5790589415944938,0.9755627009646303,0.9973880053412832,0.901764624148951
018.wav,-0.0221,-0.0095,0.4763,3.4943,0.06526769353055366,0.6391073987151668,0.06935430517635054,0.9389067524115755,0.06118108188475677,0.3393080450187579
019.wav,-0.0085,-0.0037,0.4994,3.5146,0.3561193890434568,0.6648084656566889,0.5908509583502548,0.9762057877813505,0.12138781973665877,0.35341114353202746
020.wav,-0.0156,-0.0067,0.7068,3.64,0.46453543448144285,0.6987219799961311,0.3458957241399522,0.9569131832797427,0.5831751448229335,0.44053077671251933
021.wav,-0.0048,-0.0021,0.2856,3.3622,0.1373029362155429,0.6170144357219225,0.6883399793909756,0.9864951768488747,-0.41373410695988977,0.24753369459497024
022.wav,-0.0156,-0.0067,1.2022,3.9942,0.6538597170275402,0.8217593566808608,0.3458957241399522,0.9569131832797427,0.9618237099151281,0.6866055300819789
023.wav,-0.0138,-0.0059,1.2826,4.1469,0.6948302386876556,0.8773746385038068,0.41484075392893577,0.9620578778135049,0.9748197234463755,0.7926913991941086
024.wav,-0.005,-0.0021,0.665,3.6235,0.5948071648563575,0.7077814219661909,0.6835944287088671,0.9864951768488747,0.506019901003848,0.4290676670835071
025.wav,-0.0237,-0.0101,1.1665,3.9425,0.47594032042278844,0.7928680090444975,-0.0022408293373133844,0.935048231511254,0.9541214701828903,0.6506877865777408
026.wav,-0.0299,-0.0128,0.3922,3.4147,-0.21575095643880923,0.6008460563462714,-0.27300145806349685,0.917684887459807,-0.15850045481412162,0.2840072252327358
027.wav,-0.0184,-0.0079,0.3807,3.4296,0.0216069005524559,0.6217774510368961,0.23103965990582748,0.9491961414790997,-0.18782585880091568,0.29435876059469246
028.wav,-0.0134,-0.0057,0.3731,3.425,0.11127194356721763,0.6272535180119261,0.42957124347526654,0.9633440514469452,-0.20702735634083128,0.291162984576907
029.wav,-0.0406,-0.0174,1.4783,4.1519,0.1750309924098492,0.8421339813346667,-0.6408662891370899,0.8881028938906752,0.9909282739567883,0.7961650687786582
030.wav,-0.0269,-0.0115,0.7305,3.6906,0.23908471090459,0.7008646644926633,-0.14463279314401098,0.9260450160771704,0.622802214953191,0.4756843129081562
031.wav,-0.007,-0.003,1.3299,4.0252,0.8065923029580286,0.8444248385022878,0.6328749047727505,0.9807073954983923,0.9803097011433068,0.7081422815061833
032.wav,-0.0123,-0.0053,1.1024,3.9053,0.7026130702238755,0.7953800417912609,0.4689075863767803,0.9659163987138264,0.9363185540709708,0.6248436848686955
033.wav,-0.0453,-0.0194,0.5124,3.52,-0.2969587465271978,0.6162019321198052,-0.7488276242849732,0.8752411575562701,0.15491013123057756,0.3571627066833404
034.wav,-0.027,-0.0116,0.2381,3.348,-0.33034395369400293,0.5815352011176504,-0.14901783721096515,0.9254019292604502,-0.5116700701770407,0.2376684729748506
035.wav,-0.0248,-0.0106,0.706,3.5995,0.26514595421562476,0.672113425252662,-0.05149357522257954,0.9318327974276528,0.5817854836538291,0.4123940530776713
036.wav,-0.0259,-0.0111,0.3912,3.4411,-0.130779754214375,0.6154827819916033,-0.10049709481198726,0.9286173633440514,-0.16106241361676274,0.3023482006391553
037.wav,-0.0203,-0.0087,0.6796,3.616,0.34151807071702656,0.6839543048260105,0.14901783721096498,0.9440514469453375,0.5340183042230882,0.42385716270668355
038.wav,-0.0187,-0.008,1.4012,4.1314,0.6023487407871185,0.865238039072193,0.21827345954332653,0.9485530546623794,0.9864240220309106,0.7819230234820067
039.wav,-0.0268,-0.0115,0.5583,3.5585,0.06486896549918911,0.6549774892807695,-0.14024206069280937,0.9260450160771704,0.2699799916911876,0.3839099624843686
