filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0131,-0.0056,1.915,4.4459,0.5143460572280277,0.9695945945945947,0.03049514890481976,0.9391891891891894,0.9981969655512356,1.0
002.wav,-0.0264,-0.0113,0.6874,3.6123,-0.13797586081048901,0.6630366785196892,-0.7019204094646294,0.875,0.4259686878436514,0.45107335703937834
003.wav,-0.0715,-0.0306,0.315,3.3894,-0.7188608401356748,0.4809755429075857,-0.9992259475936306,0.6576576576576577,-0.4384957326777189,0.3042934281575137
004.wav,-0.0378,-0.0162,0.6295,3.5871,-0.3132894435382798,0.6271494726650793,-0.9280101621117924,0.81981981981982,0.3014312750352328,0.4344791255103385
005.wav,-0.0037,-0.0016,0.4933,3.4797,0.27807356711005543,0.6739951626854037,0.5834727975770118,0.9842342342342343,-0.02732566335690086,0.36375609113657315
006.wav,-0.002,-0.0009,0.4816,3.5192,0.2990265209684261,0.6909420038371048,0.6543975765451922,0.9921171171171173,-0.056344534608339936,0.38976689055709224
007.wav,-0.0234,-0.01,0.9402,3.7833,0.10543859006626621,0.7266583553130375,-0.5834727975770119,0.8896396396396398,0.7943499777095443,0.563677070986435
008.wav,-0.1022,-0.0438,0.3703,3.4362,-0.6605825678491333,0.42206014786022694,-0.9999879406961335,0.509009009009009,-0.32117719500213315,0.3351112867114448
009.wav,-0.0042,-0.0018,0.7756,3.6928,0.5741788849000735,0.7430323448695635,0.5606755686840749,0.981981981981982,0.5876822011160721,0.5040827077571449
010.wav,-0.0061,-0.0026,0.4745,3.5417,0.19607270460902454,0.6887780708404969,0.46605651760641353,0.972972972972973,-0.07391110838836447,0.4045831687080207
011.wav,-0.0169,-0.0072,0.3828,3.4435,-0.2581575253480423,0.6305447585080142,-0.22326507208357202,0.9211711711711712,-0.2930499786125126,0.3399183458448571
012.wav,-0.0163,-0.007,0.2312,3.3722,-0.38744481268497755,0.608195315030558,-0.18428723225755622,0.9234234234234234,-0.5906023931123988,0.2929672066376926
013.wav,-0.0128,-0.0055,0.9316,3.7453,0.4185634846873164,0.7394846693789799,0.050797252504217565,0.9403153153153153,0.7863297168704153,0.5386540234426446
014.wav,-0.0236,-0.0101,0.5312,3.5843,-0.26280158883558236,0.6605744177603127,-0.5923441234004815,0.8885135135135136,0.06674094572931671,0.4326353220071118
015.wav,-0.0169,-0.0073,0.8932,3.7775,0.26191034426107723,0.739951404387398,-0.22326507208357202,0.9200450450450451,0.7470857606057265,0.559857763729751
016.wav,-0.0617,-0.0264,0.3235,3.3986,-0.7091798519115746,0.5076532973115352,-0.9970803736775176,0.7049549549549549,-0.42127933014563174,0.3103516396681155
017.wav,-0.0585,-0.0251,0.6591,3.5911,-0.3143828892167723,0.5783538625547713,-0.9954980694488813,0.7195945945945946,0.36673229101533666,0.43711313051494805
018.wav,-0.0056,-0.0024,0.7356,3.6583,0.5054942740189365,0.7282948199088066,0.4921660161924868,0.9752252252252253,0.5188225318453862,0.4813644145923879
019.wav,-0.0654,-0.028,0.2202,3.2775,-0.8031724861669065,0.45877203754524976,-0.99823102493678,0.686936936936937,-0.6081139473970331,0.2306071381535625
020.wav,-0.0137,-0.0059,0.3765,3.5082,-0.1587305171501544,0.6591670938026134,-0.010167851980581769,0.9358108108108109,-0.307293182319727,0.382523376794416
021.wav,-0.0031,-0.0013,0.6363,3.5783,0.46318808131229416,0.7081484635564051,0.6096629636360523,0.9876126126126127,0.31671319898853595,0.42868431450019767
022.wav,-0.0061,-0.0026,0.4879,3.5896,0.2126644172129063,0.7045491758055962,0.46605651760641353,0.972972972972973,-0.04072768318060095,0.43612537863821943
023.wav,-0.0182,-0.0078,0.5091,3.5169,-0.14662346329597598,0.6513333760469281,-0.30517325607891443,0.9144144144144144,0.011926329486962485,0.3882523376794418
024.wav,-0.0116,-0.005,0.9827,3.8751,0.4808008124284703,0.7850367158940846,0.1314220621667423,0.9459459459459459,0.8301795626901982,0.6241274858422233
025.wav,-0.0495,-0.0212,1.0938,3.8784,-0.04312721433018307,0.6949070267422699,-0.984829843407134,0.7635135135135136,0.8985754147467678,0.6263005399710261
026.wav,-0.0166,-0.0071,0.1688,3.3119,-0.44314137648741125,0.5877784392452509,-0.2038569365844261,0.9222972972972974,-0.6824258163903965,0.2532595811932044
027.wav,-0.0289,-0.0124,0.1813,3.3011,-0.72179031176588,0.5543801901466857,-0.778103603204448,0.8626126126126127,-0.665477020327312,0.24614776768075866
028.wav,-0.0085,-0.0037,0.4186,3.5131,0.059886031856516225,0.6731678092553242,0.32955546982572625,0.9605855855855857,-0.2097834061126938,0.3857500329250627
029.wav,-0.0052,-0.0022,0.4931,3.502,0.24230772028494016,0.6779590732573744,0.5124376800291014,0.9774774774774776,-0.027822239459221087,0.37844066903727114
