filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0639,-0.0274,1.9111,4.4439,0.17359222769962168,0.9274707757704569,-0.6527669524109915,0.8549415515409138,0.9999514078102348,1.0
002.wav,-0.1526,-0.0654,0.4947,3.4826,-0.2966198875757808,0.4466439599703456,-0.9940728022949606,0.6530286928799149,0.4008330271433991,0.24025922706077626
003.wav,-0.0319,-0.0137,0.4685,3.4711,0.15515583465811927,0.5794534619950005,-0.012001038737921702,0.9277364505844846,0.32231270805416024,0.2311704734055164
004.wav,-0.1146,-0.0491,0.1924,3.3697,-0.7569810303084727,0.4453350291055966,-0.9638198968367325,0.7396386822529224,-0.550142163780213,0.15103137595827076
005.wav,-0.0537,-0.023,0.3155,3.446,-0.3403914932807852,0.5448271079101259,-0.4894007315653917,0.8783209351753454,-0.19138225499617867,0.21133328064490653
006.wav,-0.1144,-0.049,0.1767,3.3133,-0.7751365792614059,0.42331349930411794,-0.9634772222398599,0.7401700318809775,-0.5867959362829519,0.10645696672725836
007.wav,-0.089,-0.0381,0.2868,3.3854,-0.5831259979421484,0.4807633209263567,-0.8815290293448756,0.798087141339001,-0.2847229665394212,0.16343950051371237
008.wav,-0.0502,-0.0215,0.6291,3.5806,0.14384639064933233,0.6020011971639293,-0.4229347685218578,0.8862911795961743,0.7106275498205225,0.31771121473168423
009.wav,-0.1988,-0.0852,0.2447,3.3489,-0.7057106527049096,0.3412070266316482,-0.9993531897860499,0.5478214665249734,-0.4120681156237693,0.134592586738323
010.wav,-0.0183,-0.0078,0.407,3.4371,0.2129314974751882,0.5816927271409427,0.3044730215662504,0.9590860786397449,0.12138997338412598,0.2042993756421403
011.wav,-0.0495,-0.0212,0.3487,3.3895,-0.24403749436176578,0.5272825336268767,-0.4090405638356186,0.88788522848034,-0.07903442488791297,0.16667983877341344
012.wav,-0.2184,-0.0936,0.1704,3.3058,-0.8003083393814008,0.30185880822977557,-0.9997475221509011,0.5031880977683315,-0.6008691566119005,0.10052951869121961
013.wav,-0.0201,-0.0086,0.7275,3.648,0.5533903007131802,0.6629072480154283,0.26477502336504255,0.9548352816153028,0.8420055780613177,0.37097921441555376
