filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.1695,-0.0727,1.7415,4.2957,0.30383879442396755,0.8174264165848902,-0.3912633749096331,0.6936819172113291,0.9989409637575681,0.9411709159584514
002.wav,-0.1618,-0.0693,1.7866,4.3335,0.34103332545659787,0.8337573367401729,-0.31710801454685944,0.7084967320261438,0.9991746654600552,0.9590179414542019
003.wav,-0.3405,-0.1459,0.2753,3.3685,-0.6279299980761318,0.43906355113653894,-0.9800133611862133,0.3747276688453159,-0.2758466349660504,0.503399433427762
004.wav,-0.4166,-0.1785,0.4609,3.4825,-0.3850630681171227,0.39495176729804293,-0.9962347541591531,0.23267973856209154,0.22610861792490766,0.5572237960339943
005.wav,-0.187,-0.0801,0.459,3.4884,-0.16015067429865,0.6107236756836824,-0.5414183751037569,0.661437908496732,0.2211170265064569,0.5600094428706327
006.wav,-0.0903,-0.0387,1.3156,4.0955,0.7093152990070143,0.8442389231424393,0.42974142061350634,0.8418300653594771,0.9888891774005222,0.8466477809254015
007.wav,-0.0956,-0.041,0.2692,3.3521,0.044794544267770076,0.6637322791880366,0.3809476537850134,0.8318082788671024,-0.29135856524947323,0.4956562795089708
008.wav,-0.2008,-0.086,1.0309,3.8726,0.15370881921374546,0.6885684176094107,-0.6400456387231837,0.6357298474945534,0.9474632771506746,0.741406987724268
009.wav,-0.0318,-0.0136,0.9761,3.8343,0.8657808579869772,0.8372610737716553,0.8020430249163232,0.9511982570806101,0.9295186910576312,0.7233238904627005
010.wav,-0.044,-0.0189,0.1878,3.3823,0.13348530309613169,0.7190097946638523,0.7486409978853303,0.9281045751633987,-0.48167039169306697,0.509915014164306
011.wav,-0.0684,-0.0293,0.6957,3.6226,0.655544256770362,0.7530798879199145,0.6049649667421266,0.8827886710239652,0.7061235467985972,0.6233711048158639
012.wav,-0.0162,-0.0069,0.6639,3.6065,0.7573604266168332,0.798080875409654,0.8554805153114803,0.9803921568627452,0.6592403379221861,0.6157695939565628
013.wav,-0.1501,-0.0643,0.7993,3.6956,0.3130395971488731,0.6940604035129949,-0.19687720324003524,0.7302832244008716,0.8229563975377814,0.6578375826251182
014.wav,-0.1252,-0.0537,0.1629,3.3218,-0.22898735712414695,0.6289104593678831,0.07480342525444346,0.7764705882352941,-0.5327781395027373,0.4813503305004722
015.wav,-0.052,-0.0223,0.7254,3.6173,0.7261140516576804,0.7670792522233949,0.707263586536186,0.913289760348584,0.7449645167791747,0.6208687440982059
016.wav,-0.0696,-0.0298,0.2989,3.4741,0.1909906346913626,0.7169339060773823,0.5965127588015955,0.8806100217864925,-0.2145314894188703,0.5532577903682719
017.wav,-0.1344,-0.0576,0.3611,3.4075,-0.03615926549751417,0.6406450776722399,-0.02644445115008823,0.7594771241830066,-0.04587407984494011,0.5218130311614732
018.wav,-0.0761,-0.0326,-0.173,3.4987,-0.18040720909735825,0.716641053651552,0.5483920877163773,0.868409586056645,-0.9092065059110938,0.5648725212464589
019.wav,-0.1501,-0.0643,0.3754,3.4311,-0.10161881446727991,0.631619421454449,-0.19687720324003524,0.7302832244008716,-0.006360425694524583,0.5329556185080264
020.wav,-0.0508,-0.0218,0.2414,3.3779,0.17688689040665032,0.7116529961055874,0.7138116767603129,0.9154684095860568,-0.36003789594701224,0.507837582625118
021.wav,-0.1448,-0.0621,0.2913,3.4246,-0.18731508281771925,0.6348779832990799,-0.14014155385424143,0.7398692810457517,-0.2344886117811971,0.5298866855524079
022.wav,-0.1696,-0.0727,0.9555,3.8293,0.26457555240109754,0.7073225450079308,-0.39219636269292363,0.6936819172113291,0.9213474674951186,0.7209631728045325
