filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0111,-0.0047,1.9152,4.4465,0.45050306812619034,0.9670487106017193,-0.09120223585215975,0.9340974212034385,0.9922083721045404,1.0
002.wav,-0.0351,-0.0151,0.4703,3.454,-0.62252787974497,0.7083923520466738,-0.9931299846514557,0.7851002865329513,-0.2519257748384844,0.6316844175603964
003.wav,-0.0073,-0.0031,0.7104,3.6432,0.28560687698304743,0.8294581861476359,0.3301186436001739,0.9570200573065902,0.24109511036592093,0.7018963149886815
004.wav,-0.0399,-0.0171,1.3841,4.0528,-0.03384726175549757,0.8051726922730527,-0.9977021332849132,0.7564469914040114,0.930007609773918,0.8538983931420938
005.wav,-0.0605,-0.0259,0.7517,3.6384,-0.3395944421245968,0.6652437667359987,-0.9999792847027911,0.6303724928366763,0.32079040045359747,0.7001150406353212
006.wav,-0.0324,-0.0139,0.3401,3.4092,-0.7365131879228305,0.7086757269363411,-0.9873004347750592,0.8022922636103152,-0.48572594107060174,0.6150591902623668
007.wav,-0.0455,-0.0195,0.866,3.8121,-0.24120319684137248,0.7433189717734153,-0.9993608257086108,0.7220630372492837,0.5169544320258659,0.764574906297547
008.wav,-0.0023,-0.001,0.1885,3.3365,0.01656690610804673,0.787593161488704,0.7233155049075092,0.9871060171919771,-0.6901816926914157,0.5880803057854307
009.wav,-0.008,-0.0034,0.0795,3.2241,-0.26749128412236606,0.7495454305240798,0.25704062061637856,0.9527220630372493,-0.7920231888611107,0.5463687980109103
010.wav,-0.0149,-0.0064,0.5753,3.5046,-0.2597619637427401,0.7801020691896212,-0.48222095996261616,0.9097421203438395,-0.03730296752286401,0.6504620180354028
011.wav,-0.0038,-0.0016,0.3033,3.3871,0.04428164445930882,0.7926839674568662,0.6310042494525528,0.9785100286532951,-0.5424409605339352,0.6068579062604372
012.wav,-0.008,-0.0034,0.1321,3.2728,-0.24507259453359886,0.7585816868791472,0.25704062061637856,0.9527220630372493,-0.7471858096835763,0.5644413107210451
013.wav,-0.0062,-0.0027,1.4108,4.0936,0.6871740116105602,0.9158949707390174,0.4371595988579047,0.9627507163323783,0.9371884243632159,0.8690392251456563
014.wav,-0.0065,-0.0028,0.5575,3.569,0.16725221122566947,0.8178394169261257,0.4090066867480147,0.9613180515759313,-0.07450226429667575,0.6743607822763201
015.wav,-0.0104,-0.0045,0.2622,3.3682,-0.30591816623501544,0.7684034446052066,-0.01143154877230632,0.9369627507163324,-0.6004047836977245,0.5998441384940809
016.wav,-0.0195,-0.0083,0.7558,3.6581,-0.2270022459299296,0.7949735887159588,-0.7824851322866592,0.8825214899713467,0.3284806404268,0.7074256874605708
