filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0758,-0.0325,1.9111,4.4439,0.6912088373865968,0.927927927927928,0.38257048060492566,0.8558558558558559,0.9998471941682678,1.0
002.wav,-0.2887,-0.1237,0.3914,3.4428,-0.3956569748034876,0.5434540862187269,-0.8247473068790314,0.44504504504504505,0.03343335727205624,0.6418631273924087
003.wav,-0.3873,-0.166,-0.1511,3.1395,-0.9423427291045843,0.39393203617526584,-0.9562976123244649,0.25450450450450446,-0.9283878458847038,0.5333595678460272
004.wav,-0.384,-0.1646,0.3973,3.4281,-0.4512452550718937,0.4487075554429685,-0.9541616026532562,0.2608108108108108,0.05167109250946874,0.6366043000751261
005.wav,-0.0846,-0.0363,0.4449,3.4777,0.26110649087469834,0.7465435546088786,0.32567725886337784,0.8387387387387387,0.1965357228860188,0.6543483704790183
006.wav,-0.1352,-0.0579,0.6194,3.4032,0.29631721985645326,0.6845689659895648,-0.036223231267894146,0.7414414414414414,0.6288576709808007,0.6276964905376882
007.wav,-0.248,-0.1063,1.3215,3.8158,0.14625521688499,0.6493624110999705,-0.7016167353039091,0.5234234234234234,0.9941271690738891,0.7753013987765176
008.wav,-0.056,-0.024,0.961,3.7831,0.7233419916621175,0.8288736676074351,0.5001475435912074,0.8941441441441442,0.9465364397330277,0.7636031910707258
009.wav,-0.1566,-0.0671,0.4075,3.4533,-0.05448932784831279,0.6728097163095195,-0.192091358872549,0.7,0.08311270317592341,0.6456194326190391
010.wav,-0.1128,-0.0483,0.2494,3.3408,-0.12831159170982384,0.6950289949377704,0.12870745576210024,0.7846846846846847,-0.3853306391817479,0.6053733051908561
011.wav,-0.0819,-0.0351,0.8486,3.7076,0.61948410952902,0.7903688559593114,0.34341008693556413,0.8441441441441442,0.8955581321224758,0.7365935677744785
012.wav,-0.3753,-0.1609,0.1613,3.1861,-0.7694937492184231,0.4137539428313228,-0.9480300724016191,0.27747747747747753,-0.590957426035227,0.550030408185168
013.wav,-0.1304,-0.0559,0.2345,2.7542,-0.21232423840727507,0.5729857518234436,-0.0007395730663393388,0.7504504504504504,-0.42390890374821083,0.3955210531964368
014.wav,-0.0652,-0.028,0.1189,1.6486,-0.11121004466333817,0.4380630630630631,0.44741383620583963,0.8761261261261262,-0.669833925532516,0.0
015.wav,-0.1192,-0.0511,0.1628,2.093,-0.25300871500789857,0.46552660949863395,0.08190870824683004,0.7720720720720721,-0.5879261382626272,0.15898114692519583
016.wav,-0.1541,-0.066,0.5968,3.5762,0.20522581150745345,0.6972705229466578,-0.17422284185224102,0.704954954954955,0.5846744648671479,0.6895860909383608
017.wav,-0.249,-0.1067,0.5541,3.5564,-0.10720508955001393,0.6020621970663111,-0.7053523474956047,0.5216216216216216,0.49094216839557686,0.6825027725110006
018.wav,-0.3763,-0.1613,0.2199,3.3054,-0.7045248051317534,0.4341924330512318,-0.9487735821974894,0.2756756756756757,-0.4602760280660175,0.5927091904267878
019.wav,-0.1773,-0.076,1.3217,4.0192,0.3299447809418268,0.7539881535382912,-0.33424485624017913,0.6599099099099099,0.9941344181238326,0.8480663971666724
020.wav,-0.0123,-0.0053,1.1635,3.735,0.8435956621850271,0.8623870570387938,0.7027415018277747,0.9783783783783784,0.9844498225422795,0.7463957356992093
021.wav,-0.0567,-0.0243,-0.2719,3.319,-0.23460236152366107,0.7451836464232271,0.49625550546570435,0.8927927927927929,-0.9654602285130265,0.5975745000536614
022.wav,-0.0775,-0.0332,-0.1786,3.1586,-0.28373792989650737,0.696447584313824,0.37178658331616027,0.8527027027027027,-0.9392624431091751,0.5401924659249453
023.wav,-0.059,-0.0253,1.487,4.0487,0.7406077524289782,0.8734540572125089,0.48332651996749265,0.8882882882882883,0.9978889848904638,0.8586198261367295
024.wav,-0.3605,-0.1545,0.5668,3.4699,-0.20775413539864152,0.4789321393084853,-0.9357205555582712,0.30630630630630634,0.5202122847609881,0.6515579723106643
025.wav,-0.0041,-0.0018,-0.1695,3.2595,-0.10185290488134818,0.7852164572901167,0.7321479566490945,0.9941441441441442,-0.9358537664117909,0.5762887704360892
026.wav,-0.103,-0.0441,0.1791,3.2549,-0.17735575671531953,0.6891233773035368,0.19920396086139364,0.8036036036036036,-0.5539154742920327,0.5746431510034701
027.wav,-0.0601,-0.0258,0.3255,3.3933,0.15403429708411337,0.7550954336800221,0.4770671851915535,0.8860360360360361,-0.16899859102332673,0.6241548313240081
028.wav,-0.1801,-0.0772,0.4746,3.2816,-0.03468055345883431,0.6193497015421316,-0.35251037367946425,0.6545045045045045,0.28314926676179564,0.5841948985797588
029.wav,-0.1563,-0.067,0.2528,3.3303,-0.2831410933785415,0.6510337252073379,-0.18995360040558887,0.7004504504504504,-0.3763285863514941,0.6016169999642256
030.wav,-0.057,-0.0244,0.347,3.4956,0.19545079679584543,0.7765471594371891,0.49458134830216205,0.8923423423423423,-0.10367975471047121,0.6607519765320359
031.wav,-0.043,-0.0184,1.4139,4.1175,0.7827073350849187,0.9013009691622005,0.568732536889914,0.9193693693693694,0.9966821332799236,0.8832325689550315
032.wav,-0.3815,-0.1635,0.4953,3.3352,-0.30574528745984314,0.4345678540845428,-0.9524758617259517,0.26576576576576577,0.3409852868062654,0.6033699424033198
033.wav,-0.1987,-0.0852,0.9045,3.8011,0.22912834794096457,0.6942555199638518,-0.4667195539898467,0.6184684684684685,0.9249762498717758,0.770042571459235
034.wav,-0.262,-0.1123,0.3468,3.4127,-0.4273785213562973,0.5637457244028989,-0.7504646182162492,0.49639639639639643,-0.10429242449634535,0.6310950524094014
035.wav,-0.1571,-0.0673,0.3463,3.3978,-0.15073699225016032,0.6624318877601173,-0.19565023279756413,0.6990990990990991,-0.10582375170275651,0.6257646764211355
036.wav,-0.0354,-0.0152,0.5167,3.4705,0.5018599062506589,0.7927782010536992,0.605543878837901,0.9337837837837838,0.3981759336634169,0.6517726183236145
037.wav,-0.1766,-0.0757,0.9832,3.8265,0.31180289739257094,0.7201952569676964,-0.32963828770633113,0.6612612612612612,0.9532440824914731,0.7791292526741315
038.wav,-0.1319,-0.0565,0.7652,3.6696,0.4095347083829076,0.7353735340176867,-0.0118326189407305,0.7477477477477478,0.8309020357065457,0.7229993202876256
039.wav,-0.4016,-0.1721,0.4635,3.5108,-0.3566245184535921,0.44660835127690207,-0.9644812995802543,0.227027027027027,0.25123226267307003,0.6661896755267771
040.wav,-0.1041,-0.0446,0.3177,3.4009,-0.000492558788967784,0.7141125160863651,0.19137897417410335,0.8013513513513514,-0.19236409175203892,0.6268736808213787
041.wav,-0.025,-0.0107,0.4779,3.3298,0.4722612615628518,0.7777460911704106,0.6520004850336348,0.9540540540540541,0.2925220380920688,0.601438128286767
042.wav,-0.1481,-0.0635,0.0144,3.1463,-0.47164670091857086,0.6260042194378401,-0.1308887944288411,0.7162162162162162,-0.8124046074083006,0.5357922226594641
043.wav,-0.1345,-0.0576,-0.119,3.2589,-0.4721854602856187,0.6594334586079658,-0.031052088197257025,0.7427927927927928,-0.9133188323739804,0.5760741244231389
044.wav,-0.1203,-0.0516,0.142,3.4444,-0.2773301603893714,0.7061276682900479,0.07382277339526606,0.7698198198198198,-0.6284830941740089,0.6424355167602761
045.wav,-0.3062,-0.1312,0.5797,3.565,-0.15660737750853232,0.5484203133122748,-0.8619570499223346,0.4112612612612612,0.5487422949052699,0.6855793653632883
046.wav,-0.0303,-0.013,0.5862,3.5376,0.5957710323004027,0.8097354455661255,0.6288872304107367,0.9436936936936936,0.5626548341900688,0.6757771974385575
047.wav,-0.1995,-0.0855,0.3026,3.3992,-0.35414839488343586,0.6216913171175683,-0.47133454903083977,0.6171171171171171,-0.23696224073603192,0.6262655171180195
048.wav,-0.026,-0.0111,0.7291,3.6342,0.7203239687484948,0.8312937288879048,0.6477281897571373,0.9522522522522523,0.7929197477398522,0.7103352055235573
049.wav,-0.3568,-0.1529,-0.0095,3.3399,-0.8841642016199915,0.45928242484247206,-0.9322271299179278,0.3135135135135135,-0.8361012733220553,0.6050513361714306
050.wav,-0.3555,-0.1524,0.4759,3.5071,-0.32205429928551227,0.4903158954396746,-0.9309567455663057,0.31576576576576576,0.28684814699528116,0.6648660251135834
051.wav,-0.1438,-0.0616,0.4821,3.5406,0.10242904360905045,0.7008126011390419,-0.09951194006386681,0.7247747747747747,0.3043700272819677,0.676850427503309
052.wav,-0.1861,-0.0797,0.4278,3.448,-0.12280449877893423,0.6434833180406107,-0.39074743096810477,0.6432432432432433,0.1451384334102363,0.643723392837978
053.wav,-0.3097,-0.1327,0.0647,3.0802,-0.8103942523453589,0.4583249457019714,-0.8684636611188669,0.4045045045045045,-0.7523248435718508,0.5121453868994383
054.wav,-0.4489,-0.1924,0.2669,3.3228,-0.6602210224091007,0.3672597551939662,-0.9821964056491668,0.13558558558558564,-0.3382456391690346,0.5989339248023468
055.wav,-0.2424,-0.1039,-0.0283,3.2684,-0.7663811843569673,0.5568534602645432,-0.6799717858642739,0.5342342342342342,-0.8527905828496608,0.579472686294852
056.wav,-0.2377,-0.1019,0.3101,3.4013,-0.43788090688380543,0.5851300107032944,-0.6608389948383341,0.5432432432432432,-0.21492281892927675,0.6270167781633456
057.wav,-0.0378,-0.0162,0.1475,3.3042,-0.01194300094752776,0.7607795888400832,0.5941817329455394,0.9292792792792793,-0.618067734840595,0.5922798984008871
058.wav,-0.4153,-0.178,1.3857,4.0305,0.012574237817865264,0.5262796737638435,-0.97090171626464,0.2004504504504505,0.9960501919003705,0.8521088970772367
059.wav,-0.1975,-0.0846,0.0598,3.2631,-0.6092925153783021,0.5993739088424812,-0.45974917612181615,0.6211711711711713,-0.758835854634788,0.577576646513791
060.wav,-0.1076,-0.0461,-0.2243,3.4778,-0.3937833610159251,0.7244893697045522,0.16632345044682076,0.7945945945945946,-0.9538901724786709,0.6543841448145099
061.wav,-0.2508,-0.1075,0.57,3.6033,-0.09228792333137176,0.6086494769373172,-0.7119788813432841,0.5180180180180181,0.5274030346805406,0.6992809358566164
062.wav,-0.3899,-0.1671,0.1555,3.4873,-0.7802170096171805,0.45366612811788637,-0.9579117052664662,0.24954954954954955,-0.602522313967895,0.6577827066862232
063.wav,-0.0297,-0.0127,0.2011,3.2944,0.06332327675781513,0.7669095292838719,0.6315621837766678,0.945045045045045,-0.5049156302610376,0.5887740135226988
064.wav,-0.2343,-0.1004,-0.0307,3.2187,-0.7506217199956479,0.555846420777734,-0.6464384866230612,0.55,-0.8548049533682345,0.5616928415554681
065.wav,-0.0397,-0.017,0.4126,3.4561,0.3418952787872793,0.7861483948442415,0.5850149557819844,0.9256756756756758,0.09877560179257425,0.6466211140128072
066.wav,-0.1528,-0.0655,0.8399,3.7152,0.3626043912916646,0.7232598122395282,-0.1648848695305861,0.7072072072072072,0.8900936521139153,0.739312417271849
067.wav,-0.2362,-0.1012,0.2178,3.3414,-0.5599652120932149,0.5759921738001014,-0.6545441721542283,0.5463963963963964,-0.4653862520322016,0.6055879512038064
068.wav,-0.0213,-0.0091,0.2308,3.3428,0.11709509276373714,0.7836750265809759,0.6674524983315339,0.9612612612612613,-0.4332623128040596,0.6060887919006904
069.wav,-0.2812,-0.1205,1.334,3.9369,0.09419241572445664,0.639041789258224,-0.8061786728109271,0.4594594594594595,0.9945635042598404,0.8186241190569885
070.wav,-0.095,-0.0407,0.312,3.4562,0.0229959338883666,0.7327879036336089,0.25529545018145405,0.818918918918919,-0.20930358240472086,0.6466568883482988
071.wav,-0.4637,-0.1987,1.1664,3.985,-0.000473576266403819,0.4715193908178561,-0.9856716741696642,0.10720720720720728,0.9847245216368565,0.8358315744285049
072.wav,-0.0085,-0.0036,0.0952,3.2582,0.004175498423840629,0.7809298700553664,0.7166872582644848,0.9860360360360361,-0.7083362614168035,0.5758237040746967
073.wav,-0.0387,-0.0166,0.3907,3.4461,0.3105631757645194,0.7852605789705565,0.5898585094966754,0.9274774774774774,0.031267842032363415,0.6430436804636354
074.wav,-0.0114,-0.0049,-0.0482,3.7194,-0.08132299183154079,0.8604975597713407,0.7060948109510307,0.9801801801801803,-0.8687407946141122,0.7408149393625012
075.wav,-0.2916,-0.125,0.6933,3.7196,-0.04174706483561208,0.590037838611337,-0.8314858520454008,0.4391891891891892,0.7479917223741767,0.7408864880334847
076.wav,-0.4205,-0.1802,0.373,3.4056,-0.49827923618149117,0.4095478075650151,-0.9730268678755265,0.19054054054054056,-0.023531604487455858,0.6285550745894896
077.wav,-0.2087,-0.0895,0.2775,3.3188,-0.4156988169755187,0.5983010252408886,-0.5225385077159695,0.5990990990990991,-0.3088591262350678,0.5975029513826781
078.wav,-0.2748,-0.1178,-0.156,3.3051,-0.8597093714640001,0.5321117445209671,-0.7889646278630433,0.47162162162162163,-0.9304541150649567,0.5926018674203126
079.wav,-0.2628,-0.1126,0.4949,3.4717,-0.20657371299452681,0.5736234776972801,-0.7530375454095799,0.49504504504504504,0.33989011942052627,0.6522019103495151
080.wav,-0.0779,-0.0334,1.5269,4.2057,0.6837926154819324,0.8832936673302645,0.36923440173307664,0.8518018018018018,0.9983508292307881,0.9147855328587272
081.wav,-0.0636,-0.0273,-0.0662,3.393,-0.2124707873499968,0.7516633937984061,0.4568279724868316,0.8792792792792793,-0.8817695471868252,0.6240475083175329
082.wav,-0.1846,-0.0791,-0.2388,3.3389,-0.6695370921106993,0.6253197693812297,-0.38130710833246706,0.6459459459459459,-0.9577670758889315,0.6046935928165135
083.wav,-0.007,-0.003,0.1978,3.3208,0.10477474558429511,0.7934785884156256,0.7220399566899407,0.9887387387387387,-0.5124904655213505,0.5982184380925124
084.wav,-0.205,-0.0879,0.2708,3.3609,-0.4149344901565686,0.6094351264654989,-0.5023625429166094,0.6063063063063063,-0.32750643739652774,0.6125639466246914
085.wav,-0.3902,-0.1672,0.3428,3.3511,-0.5373113737952815,0.4290785804228011,-0.958094151162815,0.24909909909909916,-0.116528596427748,0.6090580617465031
