filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0538,-0.023,1.9046,4.4397,0.6689423262166507,0.9429545273026094,0.3426953572518412,0.8895823331733078,0.9951892951814603,0.996326721431911
002.wav,-0.1975,-0.0847,1.8874,4.4205,0.09552152420038557,0.7884392899377625,-0.8037742046906937,0.5933749399903985,0.9948172530914648,0.9835036398851265
003.wav,-0.2274,-0.0974,0.8682,3.8976,-0.12250737288690156,0.5833401066069991,-0.8884011939373613,0.5324051848295728,0.6433864481635582,0.6342750283844254
004.wav,-0.3293,-0.1411,0.6993,3.6598,-0.30386281064515974,0.39903371916785796,-0.9853363251765765,0.32261161785885745,0.37761070388625706,0.47545582047685847
005.wav,-0.3645,-0.1562,0.7934,3.6593,-0.22733632904886958,0.362620952632325,-0.992823805279419,0.25012001920307253,0.5381511471816799,0.4751218860615775
006.wav,-0.2604,-0.1116,1.0862,3.892,-0.04842101278955452,0.5473846202088386,-0.9414918459472797,0.4642342774843975,0.8446498203681707,0.6305349629332798
007.wav,-0.1831,-0.0785,0.4623,3.5181,-0.43098516376267987,0.5019792547693225,-0.7452771476222825,0.6231397023523765,-0.11669317990307725,0.3808188071862686
008.wav,-0.1087,-0.0466,0.1452,3.2642,-0.4337390301340269,0.4937655582897672,-0.2003157813153399,0.7762842054728757,-0.667162278952714,0.21124691110665872
009.wav,-0.1082,-0.0464,1.1176,3.9149,0.33383991007260827,0.7115367591252989,-0.1954134923918227,0.7772443590974556,0.8630933125370392,0.6458291591531422
010.wav,-0.138,-0.0591,0.8369,3.7247,0.06904513242090768,0.6175375557584705,-0.46372120114758225,0.7162746039366298,0.6018114659893976,0.5188005075803112
011.wav,-0.0927,-0.0397,0.3747,3.3392,-0.1689205686093215,0.5353732894598339,-0.03977497996298255,0.8094095055208834,-0.29806615725566044,0.26133707339878437
012.wav,-0.1833,-0.0785,0.561,3.3612,-0.3247241907693025,0.44958494501175894,-0.7461830391546198,0.6231397023523765,0.09673465761601485,0.27603018767114146
013.wav,-0.1376,-0.059,0.1437,3.2794,-0.5647382373740835,0.46907659904005794,-0.46051120953561336,0.7167546807489199,-0.6689652652125536,0.221398517331196
014.wav,-0.2674,-0.1146,1.2103,3.9794,-0.02137539615928713,0.5693693359200346,-0.9490822922871416,0.44983197311569856,0.9063314999685673,0.6889066987243706
015.wav,-0.0849,-0.0364,0.2134,3.2924,-0.268480477565453,0.5276664262274751,0.03977497996298255,0.8252520403264522,-0.5767359350938885,0.23008081212849804
016.wav,-0.0227,-0.0097,0.4365,3.4412,0.20820137942127281,0.6414461216619743,0.5879261382626272,0.9534325492078732,-0.17152337942008153,0.32945969411607545
017.wav,-0.2808,-0.1203,1.1655,3.9114,-0.03683777198714144,0.5329796065306734,-0.9610277049844662,0.42246759481517043,0.8873521610101833,0.6434916182461765
018.wav,-0.0888,-0.038,0.6652,3.5401,0.15621826191662055,0.6065413663942191,0.0,0.8175708113298128,0.3124365238332411,0.39551192145862535
019.wav,-0.1966,-0.0842,0.5629,3.5202,-0.34984025823937454,0.48899832789114817,-0.8004995862199371,0.5957753240518483,0.10081906974118805,0.3822213317304481
020.wav,-0.0738,-0.0316,0.061,3.4316,-0.3024008428624506,0.5856719403295271,0.15187724131196217,0.8482957273163707,-0.7566789270368633,0.32304815334268344
021.wav,-0.0487,-0.0209,0.6438,3.6604,0.32885407735142735,0.6877602440032962,0.3877798232834141,0.899663946231397,0.2699283314194406,0.47585654177519543
022.wav,-0.2151,-0.0922,1.1082,3.8809,-0.0005051286851237569,0.5902453989913481,-0.8588059880286386,0.557369179068651,0.8577957306583911,0.6231216189140453
023.wav,-0.1879,-0.0805,0.7964,3.6841,-0.11175357534701674,0.5526115995830421,-0.7662685993580846,0.6135381661065772,0.5427614486640511,0.49168503305950706
024.wav,-0.114,-0.0489,0.9017,3.7194,0.21620587779508715,0.6402516207842703,-0.25162155870946645,0.7652424387902065,0.6840333142996408,0.5152608027783342
025.wav,-0.284,-0.1217,0.8582,3.7038,-0.16648034328547429,0.4602942842323416,-0.9634464811536456,0.4157465194431109,0.630485794582697,0.5048420490215723
026.wav,-0.1002,-0.0429,0.5311,3.5263,-0.04184345996425985,0.5901711895622395,-0.11580481434473583,0.7940470475276045,0.03211789441621613,0.38629533159687435
027.wav,-0.303,-0.1299,0.9297,3.7689,-0.130000066265836,0.46235026536323554,-0.9750490056852725,0.37638022083533373,0.7150488731536006,0.5483203098911373
028.wav,-0.176,-0.0754,0.0765,3.0225,-0.7266098904041627,0.3439225491466332,-0.7112935454177899,0.6380220835333654,-0.7419262353905355,0.049823014759901016
