filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0229,-0.0098,0.6945,3.5861,0.6777131290389565,0.7051029774678297,0.693313348335127,0.9610944848225738,0.662112909742786,0.4491114701130857
002.wav,-0.1441,-0.0617,1.4407,4.1046,0.4972558202838286,0.7616864006475847,-0.00035258271381434584,0.7392047883710987,0.9948642232814715,0.7841680129240708
003.wav,-0.2803,-0.1201,0.8233,3.7357,0.04040143454968159,0.5176544800154161,-0.7446281212193188,0.4895254382214622,0.825430990318682,0.54578352180937
004.wav,-0.1696,-0.0727,1.8536,4.3993,0.4106479267523646,0.8333901719871173,-0.17824525335556732,0.6921761436511329,0.9995411068602965,0.9746042003231018
005.wav,-0.3514,-0.1506,0.3983,3.4432,-0.48425339279791807,0.35794840731820693,-0.898071411677405,0.3591278324070115,-0.07043537391843109,0.35676898222940234
006.wav,-0.0462,-0.0198,0.9557,3.6344,0.7568016471320562,0.6993321366089231,0.5979848268249446,0.9183411714407866,0.915618467439168,0.4803231017770597
007.wav,-0.1886,-0.0808,0.4706,3.547,-0.08201678287601852,0.5406954354794484,-0.3042088839446043,0.6575459598118853,0.1401753181925673,0.42384491114701145
008.wav,-0.3287,-0.1409,0.2497,3.4553,-0.664375130571013,0.38259329581079693,-0.8622597177606851,0.40059854638734504,-0.466490543381341,0.36458804523424876
009.wav,-0.0572,-0.0245,1.214,3.9918,0.7633049843397306,0.8047616830853664,0.5458397284799344,0.8982471141513467,0.9807702401995266,0.7112762520193862
010.wav,-0.1978,-0.0848,0.172,3.315,-0.4933917675929746,0.4571851605252234,-0.3618616814990743,0.6404446344591705,-0.6249218536868749,0.2739256865912763
011.wav,-0.511,-0.219,0.5817,3.5737,-0.2767551950567325,0.2538968574587956,-0.9887535326260258,0.06669516887558787,0.43524314251256085,0.4410985460420033
012.wav,-0.4147,-0.1777,0.3184,3.3983,-0.6261742261328367,0.28551039789590155,-0.9569618111096504,0.24326635314236855,-0.295386641156023,0.32775444264943454
013.wav,-0.0773,-0.0331,0.2126,3.3409,-0.054151530128427466,0.5760708116429913,0.43876306681243055,0.86147926464301,-0.5470661270692855,0.29066235864297263
