filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0005,-0.0002,1.9151,4.446,0.8436782739464683,0.9998088685015291,0.6874546312843502,0.9996177370030581,0.9999019166085865,1.0
002.wav,-0.0292,-0.0125,0.5098,3.4696,-0.2685993525948831,0.6400506412245222,-0.999998934639286,0.9525993883792048,0.4628002294495199,0.3275018940698394
003.wav,-0.0018,-0.0008,-0.3167,3.2161,-0.263641310605069,0.575113625760445,0.44445131792663034,0.9973241590214066,-0.9717339391367684,0.15290309249948345
004.wav,-0.0011,-0.0005,0.0421,3.2392,-0.08335679083289682,0.5836421135818445,0.5879261382626272,0.9984709480122324,-0.7546397199284208,0.16881327915145666
005.wav,-0.0088,-0.0038,0.1015,3.3725,-0.7822621977927486,0.6232401395155941,-0.9032327774639551,0.9858562691131497,-0.6612916181215422,0.2606240099180385
006.wav,-0.0025,-0.0011,0.2877,3.4198,0.03627984455370964,0.6446896905941871,0.2738653310540938,0.996177370030581,-0.2013056419466745,0.29320201115779326
007.wav,-0.0194,-0.0083,0.1574,3.3905,-0.7746221016644046,0.6208379961046508,-0.9997371657120688,0.9686544342507646,-0.5495070376167402,0.27302155795853705
008.wav,-0.0143,-0.0061,0.8607,3.7341,-0.035772881273169355,0.7433705975908823,-0.9953902294725109,0.9770642201834863,0.9238444669261722,0.5096769749982784
009.wav,-0.0156,-0.0067,0.963,3.8521,-0.01914711673876024,0.7828602160661355,-0.997777405102374,0.9747706422018348,0.9594831716248535,0.5909497899304361
010.wav,-0.0035,-0.0015,0.6562,3.6186,0.37337186647888265,0.7123871798906125,0.0,0.9946483180428134,0.7467437329577653,0.4301260417384117
011.wav,-0.008,-0.0034,0.3814,3.4435,-0.37964933962533615,0.6484553852560169,-0.8523465229628124,0.9873853211009174,0.09304784371214013,0.30952544941111637
012.wav,-0.0049,-0.0021,0.0846,3.3012,-0.5323738447184951,0.6019353423427238,-0.37433315703136355,0.9923547400611621,-0.6904145324056268,0.21151594462428555
013.wav,-0.0024,-0.001,-0.3199,3.1278,-0.3363192478506972,0.5443229324308357,0.29965597544356876,0.9965596330275229,-0.9722944711449633,0.09208623183414848
014.wav,-0.0008,-0.0003,0.4058,3.4504,0.4047476397375998,0.6567566584163786,0.6403708344029498,0.9992354740061161,0.1691244450722498,0.3142778428266411
015.wav,-0.018,-0.0077,0.2813,3.3772,-0.6100686113121543,0.6174045798471812,-0.9994227517620519,0.9709480122324159,-0.2207144708622568,0.2638611474619466
016.wav,-0.0094,-0.004,-0.3056,3.0506,-0.9498327648299016,0.5120031344565268,-0.9299639324693468,0.985091743119266,-0.9697015971904565,0.03891452579378761
