filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0058,-0.0025,1.9131,4.445,0.7906524909450454,0.9703264094955489,0.5838994159135286,0.9406528189910979,0.9974055659765623,1.0
002.wav,-0.0207,-0.0089,0.3768,3.3984,-0.10969055343160315,0.5095291972862274,0.05920411189664812,0.7507418397626113,-0.2785852187598544,0.26831655480984334
003.wav,-0.028,-0.012,0.4012,3.425,-0.22979663844798542,0.4728332304383326,-0.23468104256026534,0.658753709198813,-0.22491223433570548,0.2869127516778521
004.wav,-0.0048,-0.0021,0.2121,3.3349,0.011597647701540426,0.5882228166344705,0.6101983114460275,0.9525222551928785,-0.5870030160429467,0.22392337807606263
005.wav,-0.027,-0.0116,0.2433,3.3502,-0.3662982902253974,0.45262141610074413,-0.1957019604763277,0.6706231454005935,-0.5368946199744671,0.23461968680089476
006.wav,-0.028,-0.012,0.9539,3.8657,0.2773235669530409,0.6268810492302789,-0.23468104256026534,0.658753709198813,0.7893281764663471,0.5950083892617447
007.wav,-0.0671,-0.0287,0.1894,3.2836,-0.7857084627991734,0.17563201594540578,-0.950552318643151,0.16320474777448074,-0.6208646069551957,0.18805928411633085
008.wav,-0.0723,-0.031,1.2525,3.9439,-0.011830949193747442,0.3723169506236765,-0.9673977675754339,0.09495548961424337,0.9437358691879391,0.6496784116331096
009.wav,-0.0797,-0.0342,0.3382,3.4101,-0.671008314293216,0.13824804250559275,-0.9820639979832847,0.0,-0.35995263060314714,0.2764960850111855
010.wav,-0.0076,-0.0033,0.2109,3.3031,-0.027762143086297653,0.5593028905197193,0.5333234455262479,0.9169139465875371,-0.5888477316988432,0.20169183445190153
011.wav,-0.0765,-0.0328,0.2662,3.3963,-0.7371330865397547,0.1541957303553528,-0.9767628453273295,0.04154302670623141,-0.49750332775218004,0.2668484340044742
012.wav,-0.0029,-0.0012,0.2187,3.3345,0.03995245612435605,0.6014361113323906,0.6566526555330255,0.9792284866468843,-0.5767477432843134,0.2236437360178968
013.wav,-0.0055,-0.0024,0.3981,3.4487,0.1800543171348267,0.623550860832852,0.5919239325373125,0.9436201780415431,-0.23181529826765906,0.303481543624161
014.wav,-0.017,-0.0073,0.4049,3.4236,-0.004588286447962234,0.5420767945220029,0.20746692159030272,0.798219584569733,-0.2166434944862272,0.28593400447427275
015.wav,-0.024,-0.0103,0.5021,3.4823,-0.033629217711119964,0.5180851447832234,-0.07548088215013904,0.7091988130563799,0.008222446727899109,0.3269714765100669
016.wav,-0.0158,-0.0068,0.9159,3.8083,0.5035633964867473,0.6839680668684736,0.2538996070466812,0.8130563798219584,0.7532271859268135,0.5548797539149887
017.wav,-0.0018,-0.0008,0.583,3.6846,0.4386022104770251,0.7297491851379788,0.6814798671206382,0.9910979228486646,0.19572455383341186,0.468400447427293
018.wav,-0.004,-0.0017,0.8059,3.7084,0.624214831211021,0.7247154206414009,0.6303157340513618,0.9643916913946587,0.6181139283706802,0.4850391498881431
019.wav,-0.0537,-0.023,0.918,3.7472,-0.051848146880219825,0.4222543215900264,-0.8590500669716514,0.33234421364985167,0.7553537732112118,0.5121644295302011
020.wav,-0.0474,-0.0203,1.0768,3.8748,0.05061861516325916,0.5069165770484403,-0.7747792920980486,0.4124629080118695,0.876016522424567,0.601370246085011
021.wav,-0.0612,-0.0262,0.2734,3.352,-0.7028884893555594,0.23663340004912395,-0.9211089124994073,0.23738872403560832,-0.4846680662117114,0.23587807606263958
022.wav,-0.0556,-0.0238,0.82,3.5624,-0.11996377343576209,0.3457875699520043,-0.8780929682461507,0.3086053412462908,0.6381654213746265,0.3829697986577178
023.wav,-0.0515,-0.0221,0.2451,3.353,-0.6837321218918376,0.2978138131559556,-0.8335862659012221,0.35905044510385753,-0.5338779778824532,0.23657718120805368
024.wav,-0.0172,-0.0074,0.4951,3.5013,0.0957038058090537,0.5677533498961091,0.1996300583460065,0.7952522255192879,-0.008222446727899109,0.34025447427293054
