filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0085,-0.0037,0.6948,3.5986,0.6773941734954383,0.6922693811824246,0.5616224516402297,0.9700000000000001,0.7931658953506467,0.41453876236484927
002.wav,-0.0279,-0.012,0.3624,3.4079,-0.062407748268580136,0.5845704892262864,0.0,0.9008333333333334,-0.12481549653716027,0.26830764511923955
003.wav,-0.0474,-0.0203,-0.1328,3.327,-0.7609383760133618,0.5189695958898858,-0.563859800467922,0.8316666666666667,-0.9580169515588016,0.20627252511310493
004.wav,-0.088,-0.0377,0.5999,3.6991,-0.1675477764379576,0.5891350356567748,-0.9616813630035963,0.6866666666666666,0.6265858101276811,0.49160340464688307
005.wav,-0.0195,-0.0084,1.4196,4.0999,0.6335509723006993,0.8648875661375661,0.2683037249366649,0.9308333333333333,0.9987982196647338,0.798941798941799
006.wav,-0.0503,-0.0216,0.3646,3.3974,-0.3710558283317469,0.5405447243309565,-0.6251573827678915,0.8208333333333334,-0.11695427389560234,0.2602561153285794
007.wav,-0.0673,-0.0288,0.8978,3.7638,0.04465224639236026,0.6510247488689518,-0.8591384367704099,0.7608333333333333,0.9484429295551304,0.5412161644045702
008.wav,-0.0408,-0.0175,0.5485,3.5276,0.05056425053939703,0.607547542366383,-0.3989295902784023,0.855,0.5000580913571964,0.3600950847327661
009.wav,-0.0774,-0.0332,0.3917,3.4061,-0.47197441670152296,0.49554702476803936,-0.9247318391429697,0.7241666666666667,-0.019216994260076187,0.2669273828694119
010.wav,-0.0101,-0.0043,0.4251,3.4816,0.3131270921486776,0.644910858063032,0.5247065377160539,0.9650000000000001,0.10154764658130139,0.3248217161260639
011.wav,-0.0313,-0.0134,0.4962,3.5208,0.11705433736983162,0.6220237136722645,-0.11086610873514265,0.8891666666666668,0.34497478347480587,0.3548807606778622
012.wav,-0.0233,-0.01,0.2457,3.3864,-0.1750140961211779,0.5846605896787058,0.1494857998537572,0.9175000000000001,-0.499513992096113,0.25182117935741144
013.wav,-0.0948,-0.0406,0.2853,3.3299,-0.6797746006019771,0.4354981404800246,-0.9752815356898916,0.6625000000000001,-0.3842676655140628,0.2084962809600491
