filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0027,-0.0012,1.9119,4.4435,0.8439894277594026,0.9838235294117648,0.6915372893220529,0.9676470588235295,0.9964415661967522,1.0
002.wav,-0.0075,-0.0032,0.0247,3.2693,-0.24005040903790567,0.5811759096518454,0.3388657250103548,0.9088235294117647,-0.8189665430861661,0.2535282898919262
003.wav,-0.0278,-0.0119,0.3676,3.4053,-0.6474529330561553,0.4964642309562096,-0.9417924642360044,0.6529411764705882,-0.35311340187630613,0.33998728544183093
004.wav,-0.0153,-0.0066,0.8325,3.741,0.08690091001966835,0.6811123368609999,-0.42729138166617014,0.8088235294117647,0.6010932017055068,0.5534011443102352
005.wav,-0.0066,-0.0028,0.5981,3.54,0.28796327165382785,0.6731040350024309,0.41877170218383075,0.9205882352941178,0.15715484112382488,0.4256198347107438
006.wav,-0.0402,-0.0172,0.5017,3.5051,-0.5287432792470668,0.45024587711753494,-0.9954377081696381,0.4970588235294118,-0.062048850324495454,0.40343293070565805
007.wav,-0.0101,-0.0043,0.2229,3.328,-0.2608100151564154,0.5836580531767698,0.08282407768107249,0.8764705882352942,-0.6044441079939032,0.2908455181182453
008.wav,-0.0144,-0.0062,0.5063,3.5067,-0.19978746812241097,0.612519165326652,-0.34801842790038096,0.8205882352941177,-0.051556508344441,0.40445009535918625
009.wav,-0.052,-0.0223,0.3863,3.4379,-0.6573554661085899,0.35388541939344076,-0.9996050550712048,0.34705882352941175,-0.315105877145975,0.36071201525746976
010.wav,-0.0078,-0.0034,0.7011,3.6395,0.34298664008340607,0.6959079690363112,0.3110253837162406,0.9029411764705882,0.3749478964505716,0.4888747616020343
011.wav,-0.04,-0.0171,0.6954,3.6498,-0.3157806061701536,0.49771137952956135,-0.9952448152757057,0.5,0.36368360293539864,0.49542275905912264
012.wav,-0.0127,-0.0054,0.4261,3.4719,-0.20776417433814426,0.6132222056018848,-0.18463982444595822,0.8441176470588235,-0.23088852423033027,0.3823267641449461
013.wav,-0.0095,-0.0041,0.0655,3.263,-0.32075979450283054,0.5659380726225647,0.14426148761421576,0.8823529411764707,-0.7857810766198768,0.2495232040686586
014.wav,-0.0523,-0.0224,0.527,3.4772,-0.5019311550154549,0.36490688455929093,-0.9996288903509868,0.34411764705882353,-0.004233419679922997,0.38569612205975834
015.wav,-0.0363,-0.0155,0.245,3.3445,-0.7805725782740625,0.42419692606858383,-0.9897797145943441,0.5470588235294118,-0.5713654419537808,0.3013350286077559
016.wav,-0.0145,-0.0062,0.3454,3.3442,-0.37693256758965044,0.5608662727646685,-0.3571052645052368,0.8205882352941177,-0.39675987067406404,0.30114431023521926
