filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0899,-0.0385,1.5523,4.1892,0.007112832344269293,0.8116947472745293,-0.9855706539416942,0.6233894945490586,0.9997963186302328,1.0
002.wav,-0.0407,-0.0175,0.5867,3.5554,0.11081039224108383,0.7463563482196344,-0.4176787125489713,0.8315163528245788,0.639299497031139,0.6611963436146899
003.wav,-0.0204,-0.0087,0.1876,3.5589,-0.1555794820185283,0.790899359127557,0.36918003926154547,0.9187314172447968,-0.6803390032986021,0.6630673010103172
004.wav,-0.0144,-0.0062,0.2185,3.3345,-0.024137772946281777,0.7433103140850854,0.5604494922674486,0.9435084241823588,-0.6087250381600121,0.5431122039878121
005.wav,-0.0659,-0.0282,0.3147,3.3815,-0.6073099849566272,0.6468536260733105,-0.9011187946909729,0.7254707631318137,-0.3135011752222816,0.5682364890148074
006.wav,-0.0249,-0.0107,0.4746,3.4224,0.2509214607948898,0.7445048871377997,0.20022051238266814,0.8989098116947473,0.3016224092071115,0.5900999625808523
007.wav,-0.0215,-0.0092,0.7213,3.7733,0.5946375104856094,0.8457264106655857,0.3295922023213935,0.9137760158572844,0.8596828186498253,0.777676805473887
008.wav,-0.0843,-0.0361,0.6399,3.5962,-0.11460597322027472,0.6650908912321316,-0.9772561326778059,0.6471754212091179,0.7480441862372564,0.6830063612551454
009.wav,-0.0734,-0.0315,0.3372,3.3941,-0.5880190528888111,0.6338685248066488,-0.9453004276644729,0.6927651139742319,-0.2307376781131493,0.5749719356390657
010.wav,-0.0257,-0.011,-0.1151,3.3944,-0.39888185552857286,0.7355344371390369,0.16853678008647124,0.8959365708622399,-0.9663004911436169,0.5751323034158339
011.wav,-0.0011,-0.0005,0.3237,3.4017,0.2730977962663178,0.7895172929919283,0.8270795559610555,1.0,-0.28088396342841987,0.5790345859838565
012.wav,-0.0245,-0.0105,0.3121,3.34,-0.05344036073208032,0.7234721260724895,0.21591108461301886,0.9008919722497523,-0.3227918060771795,0.5460522798952265
013.wav,-0.0304,-0.013,0.5754,3.4925,0.2947103022907402,0.7518437658655891,-0.02254754061956577,0.8761149653121904,0.6119681452010461,0.6275725664189878
014.wav,-0.027,-0.0116,0.3825,3.4323,0.03075864162367484,0.7426910942057116,0.11632803444565384,0.889990089197225,-0.05481075119830416,0.5953920992141981
015.wav,-0.0048,-0.0021,0.4539,3.4822,0.49891565032193474,0.8031046608216225,0.7727474977675421,0.9841427155599604,0.22508380287632732,0.6220666060832846
016.wav,-0.0074,-0.0032,0.214,3.3334,0.05313621407719882,0.7578825106568814,0.7261365251206674,0.9732408325074332,-0.6198640969662698,0.5425241888063295
017.wav,-0.0182,-0.0078,0.2729,3.3783,-0.005159245160362924,0.7470885195691337,0.44438276746507027,0.9276511397423192,-0.4547012577857961,0.5665258993959481
018.wav,-0.033,-0.0141,0.3452,3.4106,-0.16442842869731994,0.7245026228104858,-0.1284443728966291,0.865213082259663,-0.2004124844980108,0.5837921633613088
019.wav,-0.037,-0.0158,0.9253,3.7743,0.34279456698159194,0.8132880411359508,-0.2850477653087731,0.848364717542121,0.9706368992719571,0.7782113647297806
020.wav,-0.0161,-0.0069,0.3825,3.3668,0.22798445297737635,0.7484746650965071,0.5107796571530568,0.9365708622398414,-0.05481075119830416,0.5603784679531728
021.wav,-0.0475,-0.0204,0.3423,3.437,-0.41532260951547484,0.7003397762469522,-0.619192073484982,0.8027750247770069,-0.21145314554596767,0.5979045277168975
022.wav,-0.0266,-0.0114,1.3262,4.0416,0.5656229549143553,0.9065356517911736,0.13247482972144708,0.8919722497522299,0.9987710801072636,0.9210990538301173
023.wav,-0.0082,-0.0035,0.4592,3.4642,0.47762409196698075,0.7913560655760634,0.7102576641231204,0.9702675916749256,0.24499051981084113,0.6124445394772012
024.wav,-0.0626,-0.0268,0.288,3.3838,-0.6390768948692281,0.6544059311601054,-0.872350577541941,0.7393458870168483,-0.4058032121965152,0.5694659753033625
025.wav,-0.1232,-0.0528,0.4001,3.4535,-0.4919732275845476,0.5441948851526723,-0.9990532626962677,0.48166501486620417,0.015106807527172474,0.6067247554391406
026.wav,-0.0366,-0.0157,0.1687,3.3049,-0.4942895717748017,0.6883225239164937,-0.2699099784164319,0.8493557978196233,-0.7186691651331716,0.5272892500133641
027.wav,-0.0263,-0.0113,0.9253,3.8758,0.5575881656090915,0.8627162296163524,0.144539431946226,0.8929633300297324,0.9706368992719571,0.8324691292029723
028.wav,-0.0598,-0.0256,0.426,3.4796,-0.362235209651543,0.6859578011824197,-0.8420052727959685,0.7512388503468781,0.11753485349288252,0.6206767520179614
029.wav,-0.0076,-0.0033,0.8406,3.7113,0.8327272697769941,0.8583919419192099,0.722236805570572,0.9722497522299307,0.9432177339834162,0.744534131608489
030.wav,-0.064,-0.0274,0.2565,3.3652,-0.6951335905447296,0.6464612892477883,-0.8854023505333253,0.7333994053518336,-0.5048648305561338,0.5595231731437432
031.wav,-0.0026,-0.0011,1.0037,3.7886,0.8953919109125977,0.8899545402120215,0.8066338394234427,0.9940535183349851,0.9841499824017528,0.7858555620890578
032.wav,-0.0185,-0.0079,0.1808,3.2969,-0.1300688248231089,0.7248364177155163,0.43445737228042536,0.9266600594648167,-0.6945950219266431,0.523012775966216
033.wav,-0.0133,-0.0057,0.2659,3.2382,0.0570532006739192,0.7200489866075689,0.5906026390172514,0.9484638255698712,-0.476496237669413,0.49163414764526664
034.wav,-0.0612,-0.0262,0.3154,3.2244,-0.5844568986421421,0.6147747992978997,-0.8579243257532754,0.7452923686818632,-0.31098947153100887,0.4842572299139362
035.wav,-0.0667,-0.0286,0.3071,3.3892,-0.6237947624414932,0.6469295186534958,-0.9071059540964674,0.7215064420218038,-0.34048357078651903,0.5723525952851877
036.wav,-0.0134,-0.0057,0.4679,3.4151,0.4325719604683451,0.7673307527913503,0.5879261382626272,0.9484638255698712,0.27721778267406305,0.5861976800128295
037.wav,-0.0679,-0.0291,1.2212,3.9801,0.04086312734672426,0.8023873501134788,-0.9154438272884642,0.7165510406342914,0.9971700819819127,0.8882236595926661
038.wav,-0.0666,-0.0285,0.3653,3.3912,-0.5145028382859994,0.6479596180481404,-0.9063768514607653,0.7224975222993063,-0.12262882511123346,0.5734217137969746
039.wav,-0.0256,-0.011,0.3124,3.2555,-0.0746025747646757,0.6984092968172322,0.1725177884210358,0.8959365708622399,-0.3217229379503872,0.5008820227722245
