filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0051,-0.0022,1.9118,4.4442,0.7432071070107469,0.988790818419252,0.4869028558815897,0.9781094527363184,0.999511358139904,0.9994721841021854
002.wav,-0.0153,-0.0066,1.8084,4.3604,0.2939923931550285,0.9447847850371285,-0.4111496904131885,0.9343283582089553,0.9991344767232455,0.9552412118653016
003.wav,-0.0433,-0.0185,0.6903,3.6508,-0.17149218836139563,0.6983117243929198,-0.9959246868890763,0.8159203980099502,0.6529403101662851,0.5807030507758892
004.wav,-0.0203,-0.0087,0.1529,3.209,-0.6650417593004511,0.6304734114710938,-0.7220848272534517,0.9134328358208955,-0.6079986913474504,0.3475139871212921
005.wav,-0.0188,-0.0081,0.1986,3.2486,-0.584416160977148,0.6439092408746934,-0.646632481250623,0.9194029850746269,-0.522199840703673,0.36841549667475987
006.wav,-0.0054,-0.0023,0.1359,3.3694,-0.08596422284566446,0.7046450424957447,0.4648598610333482,0.9771144278606966,-0.6367883067246771,0.43217565713079287
007.wav,-0.0519,-0.0222,-0.046,3.315,-0.9245508110145848,0.5912834749508028,-0.9992033889072547,0.7791044776119403,-0.8498982331219148,0.4034624722896653
008.wav,-0.016,-0.0069,0.1314,3.5216,-0.5544939381113889,0.7219262601801506,-0.46485986103334836,0.9313432835820895,-0.6441280151894294,0.5125092367782117
009.wav,-0.0032,-0.0014,0.1744,3.3579,0.021536723846240613,0.7060877130236078,0.6122360220604514,0.9860696517412936,-0.5691625743679701,0.426105774305922
010.wav,-0.0111,-0.0048,0.4081,3.461,-0.018990600024993087,0.7163811996703908,-0.037981200049986175,0.9522388059701493,0.0,0.4805235933706322
011.wav,-0.0176,-0.0075,0.9565,3.7707,0.16637133690502143,0.7846806556261237,-0.5753548804600762,0.9253731343283581,0.9080975542701191,0.6439881769238891
012.wav,-0.0291,-0.0125,0.2636,3.3907,-0.660378289668521,0.6595200131507563,-0.941144749411016,0.8756218905472637,-0.379611829926026,0.4434181357542488
013.wav,-0.0274,-0.0117,1.2195,4.0386,0.02907540366362754,0.834486072750362,-0.9196076081570571,0.8835820895522388,0.9777584154843122,0.7853900559484851
014.wav,-0.0302,-0.013,0.9017,3.7489,-0.03721297479941771,0.7515642782603398,-0.9519784679849407,0.8706467661691543,0.8775525183861053,0.6324817903515254
015.wav,-0.0485,-0.0208,0.4188,3.4559,-0.48444957049992216,0.6354332790812117,-0.9984807133437661,0.7930348258706468,0.029581572343921732,0.4778317322917767
016.wav,-0.0008,-0.0004,0.3051,3.0784,0.2290335183128662,0.6373005656820929,0.7354459770529234,0.9960199004975124,-0.27737894042719097,0.2785812308666735
017.wav,-0.0106,-0.0045,0.6208,3.4182,0.2690529454930227,0.706578476770586,0.00949958408217802,0.9552238805970149,0.5286063069038675,0.45793307294415714
018.wav,-0.0057,-0.0024,0.1776,3.3446,-0.0604623241035796,0.6976026129250296,0.4422251212591065,0.9761194029850746,-0.5631497694662657,0.4190858228649846
019.wav,-0.0043,-0.0018,0.0091,3.4494,-0.12950444333227196,0.728245240597393,0.5427118394401821,0.982089552238806,-0.801720726104726,0.47440092895598
020.wav,-0.0126,-0.0054,-0.5132,3.3954,-0.583194922446169,0.6960837635951983,-0.17856257460434943,0.9462686567164179,-0.9878272702879886,0.44589887047397864
021.wav,-0.0188,-0.0081,0.5445,3.5458,-0.14317695647054948,0.7223426832899789,-0.646632481250623,0.9194029850746269,0.36027856830952404,0.5252823815053309
022.wav,-0.0315,-0.0135,0.2322,3.3207,-0.7068385800772163,0.6360713323491274,-0.9622901380818047,0.8656716417910448,-0.4513870220726279,0.40647102290720993
