filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.0112,-0.0048,1.9137,4.4448,0.9133368097079102,0.986728216964801,0.8275647247798951,0.9734564339296019,0.9991088946359252,1.0
002.wav,-0.0842,-0.0361,0.476,3.4905,-0.09511898472202815,0.5322969310454885,-0.2303141722624723,0.7928447778418927,0.040076202818416,0.27174908424908434
003.wav,-0.0991,-0.0425,1.1346,3.7511,0.23270112716220157,0.6132671285404985,-0.4802520186507942,0.7559145989613387,0.9456542729751973,0.4706196581196583
004.wav,-0.2724,-0.1168,0.1525,3.2839,-0.8368242066152455,0.22063280255360468,-0.9991511888346203,0.3271783035199076,-0.6744972243958707,0.11408730158730174
005.wav,-0.0326,-0.014,0.2705,3.3617,0.08892174946189996,0.5469138938736458,0.6443553230925764,0.9203693017888055,-0.46651182416877646,0.173458485958486
006.wav,-0.0711,-0.0305,0.2002,3.318,-0.2900333951282117,0.48263428723613383,0.019379491744590367,0.8251586843623774,-0.5994462820010138,0.14010989010989028
007.wav,-0.0373,-0.016,-0.2962,3.1856,-0.1884165382713882,0.47395032998033576,0.5879261382626272,0.9088286208886324,-0.9647592148054036,0.039072039072039176
008.wav,-0.04,-0.0172,0.7658,3.6629,0.611014730701209,0.6526080890802473,0.5526298632435664,0.9019042123485286,0.6693995981588517,0.40331196581196593
009.wav,-0.0769,-0.0329,0.1875,3.3062,-0.35669105570364584,0.471207436693588,-0.09276572788109458,0.8113098672821697,-0.6206163835261971,0.13110500610500625
010.wav,-0.0405,-0.0174,0.1715,3.2746,-0.050095369270235834,0.5038701881243717,0.5458624898127076,0.9007501442585113,-0.6460532283531792,0.10699023199023207
011.wav,-0.0547,-0.0234,0.6354,3.5943,0.378925670602067,0.6085448200097653,0.3250159698354837,0.8661281015579919,0.4328353713686503,0.3509615384615386
012.wav,-0.0984,-0.0422,0.3442,3.4139,-0.38504335582957394,0.48546967594500773,-0.4697460654121016,0.7576457010963646,-0.3003406462470463,0.21329365079365084
