filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm
001.wav,-0.005,-0.0021,1.9119,4.4435,0.8967923903827721,0.9948950652297222,0.7959434446780952,0.9897901304594442,0.997641336087449,1.0
002.wav,-0.064,-0.0274,0.1407,3.296,-0.5714960734164285,0.5600554199397347,-0.49059192401196156,0.8462847419171865,-0.6524002228208955,0.273826097962283
003.wav,-0.0384,-0.0165,1.6926,4.2032,0.5798977437746609,0.8780209079129611,0.16637334772876108,0.9081111741349972,0.9934221398205607,0.8479306416909249
004.wav,-0.0224,-0.0096,-0.0311,3.3266,-0.1425387306621304,0.6202198713618752,0.5430126675957627,0.9472490073737947,-0.8280901289200235,0.2931907353499556
005.wav,-0.0976,-0.0418,0.2317,3.4452,-0.7053005582513758,0.5664251558010527,-0.8980123700438152,0.7646057855927396,-0.5125887464589364,0.3682445260093657
006.wav,-0.0232,-0.0099,0.5394,3.7529,0.34042084001604067,0.7542570377623314,0.5272971853309167,0.9455473624503687,0.15354449470116455,0.5629667130742942
007.wav,-0.1083,-0.0464,0.2467,3.3744,-0.714157109938288,0.5309769838219893,-0.942102824618974,0.7385138967668746,-0.4862113952576018,0.3234400708771041
008.wav,-0.182,-0.078,0.179,3.2894,-0.7983865453180835,0.41446168814978723,-0.9989699857134824,0.5592739648326716,-0.5978031049226846,0.26964941146690286
009.wav,-0.0054,-0.0023,0.2456,3.3583,0.1518475796557342,0.650953593832009,0.791872278947175,0.9886557005104935,-0.48817711963570665,0.31325148715352463
010.wav,-0.0358,-0.0153,0.4529,3.6018,0.09357695255441355,0.6911318297051363,0.2350357476856595,0.914917753828701,-0.0478818425768324,0.46734590558157174
011.wav,-0.0752,-0.0322,-0.0835,3.1498,-0.7757494501552402,0.5001822934595539,-0.6885420573149537,0.8190584231423709,-0.8629568429955267,0.18130616377673697
012.wav,-0.0304,-0.013,1.7987,4.3612,0.6828905339826128,0.9379408416534075,0.3697869803502067,0.9279636982416335,0.9959940876150188,0.9479179850651815
013.wav,-0.0013,-0.0005,0.1411,3.3148,0.08925100628206473,0.6422944481061473,0.8303635564245705,0.9988655700510494,-0.651861543860441,0.2857233261612453
014.wav,-0.0824,-0.0353,0.1447,3.2873,-0.7131046515295267,0.5348976123487316,-0.7792255395715811,0.8014747589336358,-0.6469837634874724,0.2683204657638273
015.wav,-0.1129,-0.0484,1.1312,3.9239,-0.021198108974234686,0.6991752302296219,-0.9547642051483108,0.7271695972773681,0.9123679871998415,0.6711808631818756
016.wav,-0.0907,-0.0389,0.3686,3.3893,-0.5474740935484078,0.5569621384542964,-0.8543109266176481,0.7810550198525241,-0.24063726047916761,0.33286925705606873
017.wav,-0.0205,-0.0088,0.5364,3.5364,0.3627597180760308,0.6888727332848366,0.5788461220078279,0.9517867271695972,0.14667331414423362,0.4259587394000758
018.wav,-0.0565,-0.0242,0.0725,3.1459,-0.5268673131708448,0.5216368714285684,-0.31884675000777707,0.8644356211003971,-0.7348878763339124,0.17883812175673963
019.wav,-0.0439,-0.0188,1.2615,4.0416,0.4839799059008873,0.8203651677024446,0.0165166388930182,0.8950652297220646,0.9514431729087564,0.7456651056828247
020.wav,-0.1179,-0.0505,0.4654,3.4704,-0.49204442422174144,0.5497249786298294,-0.9654625452952862,0.7152580828133862,-0.018626303148196664,0.3841918744462726
021.wav,-0.0339,-0.0145,0.3883,3.4393,0.04355863646608886,0.641983147519757,0.28380953125154534,0.9194554736245036,-0.19669225831936762,0.3645108214150105
022.wav,-0.0481,-0.0206,1.633,4.2466,0.4462631174633674,0.8801254398679976,-0.09878561523823855,0.8848553601815087,0.9913118501649734,0.8753955195544866
023.wav,-0.0169,-0.0072,0.9918,3.9323,0.7395514499549799,0.8186794063776901,0.6409794610416034,0.9608621667612024,0.8381234388683564,0.6764966459941779
024.wav,-0.004,-0.0017,-0.1393,3.134,-0.043493586955483055,0.5816832098983283,0.8058137835571075,0.9920589903573453,-0.8928009574680736,0.1713074294393113
025.wav,-0.0407,-0.0175,0.9745,3.8326,0.46493967020221266,0.7579211955263457,0.10423491191647341,0.9024390243902439,0.8256444284879519,0.6134033666624475
026.wav,-0.0109,-0.0047,0.3659,3.4398,0.24083662919135904,0.6699348890908428,0.7282616726582752,0.9750425411230855,-0.24658841427555717,0.36482723705860004
