filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0807,-0.0346,1.9115,4.444,0.9988423610525156,0.9663012586276898,0.9982714050560728,0.9326025172553796,0.9994133170489584,1.0,"Excited (Positive, High arousal)"
002.wav,-0.1105,-0.0473,1.0347,3.8579,0.9591758562283702,0.7153910135504428,0.9970367593988494,0.881039382866423,0.921314953057891,0.5497426442344625,Positive (Low/Mid arousal)
003.wav,-0.55,-0.2357,0.1959,3.3218,-0.6311122549141939,0.1270075756831434,-0.6184398279157881,0.1161185546082013,-0.6437846819125996,0.1378965967580855,Negative (Low/Med arousal)
004.wav,-0.3309,-0.1418,0.6256,3.58,0.6348009372125705,0.416806767352016,0.8513841217554897,0.4973609419407226,0.4182177526696512,0.3362525927633095,Positive (Low/Mid arousal)
005.wav,-0.469,-0.201,0.4696,3.4123,0.0085297568692727,0.2322123594209277,0.0108638532633224,0.2570036540803896,0.006195660475223,0.2074210647614658,Neutral
006.wav,-0.4846,-0.2077,0.4463,3.4539,-0.094495330847883,0.2345901644406353,-0.1296377282500656,0.2298010556232236,-0.0593529334457004,0.2393792732580471,Neutral
007.wav,-0.3373,-0.1445,0.3336,3.4136,0.2373483853374187,0.3474092297742005,0.8346338614083486,0.4863987007714169,-0.3599370907335111,0.208419758776984,Neutral
008.wav,-0.5821,-0.2495,-0.3026,3.159,-0.8706126806699308,0.0364593494668312,-0.767038765935097,0.0600893219650831,-0.9741865954047646,0.0128293769685793,Negative (Low/Med arousal)
009.wav,-0.6057,-0.2596,0.3718,3.4294,-0.5522737654757577,0.1198200760047971,-0.841636483730805,0.0190824198132358,-0.2629110472207104,0.2205577321963583,Negative (Low/Med arousal)
010.wav,-0.5447,-0.2335,0.042,3.2783,-0.7104895517048684,0.1147647548315203,-0.5879261382626272,0.1250507511165244,-0.8330529651471095,0.1044787585465162,Negative (Low/Med arousal)
011.wav,-0.4432,-0.1899,0.3496,3.2093,-0.0402023072952977,0.1767708993308383,0.2396910596774933,0.302070645554202,-0.3200956742680889,0.0514711531074746,Neutral
012.wav,-0.4562,-0.1955,0.987,3.791,0.512185602078477,0.3888412295473818,0.1260755060421965,0.2793341453511976,0.8982956981147574,0.498348313743566,Positive (Low/Mid arousal)
013.wav,-0.5325,-0.2282,0.3895,3.3802,-0.3634495273652905,0.1646651146813821,-0.5109667517005035,0.1465692245229395,-0.2159323030300775,0.1827610048398247,Negative (Low/Med arousal)
014.wav,-0.3987,-0.1709,0.6255,3.6133,0.4939275968798614,0.3705234333777145,0.5698698351438669,0.3792123426715387,0.4179853586158559,0.3618345240838904,Positive (Low/Mid arousal)
015.wav,-0.3826,-0.164,0.781,3.6868,0.6840817349310918,0.4127630531310268,0.6601573587535744,0.4072269589930977,0.7080061111086092,0.4182991472689558,Positive (Low/Mid arousal)
