filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0015,-0.0006,1.9095,4.4417,0.8701731221169614,0.9996699669966996,0.7403909530620205,1.0,0.9999552911719024,0.9993399339933992,"Excited (Positive, High arousal)"
002.wav,-0.0489,-0.021,0.2476,3.352,-0.3899391463174322,0.6113923358661782,-0.3231941210718018,0.8773301262778112,-0.4566841715630627,0.3454545454545453,Negative (Low/Med arousal)
003.wav,-0.0137,-0.0059,0.2615,3.2838,0.0670729284374826,0.6363301693969757,0.5512712944305463,0.968129885748647,-0.417125437555581,0.3045304530453044,Neutral
004.wav,-0.0185,-0.0079,0.451,3.4819,0.3365475766895321,0.6897528838873064,0.4541544113475613,0.9561034275405892,0.218940742031503,0.4234023402340234,Neutral
005.wav,-0.0037,-0.0016,0.9236,3.7857,0.833582856684747,0.7998436704764884,0.712198202797564,0.9939867708959712,0.95496751057193,0.6057005700570056,"Excited (Positive, High arousal)"
006.wav,-0.0077,-0.0033,0.2121,3.3349,0.0523562537615259,0.6594789003855286,0.6544599603953624,0.983764281419122,-0.5497474528723104,0.3351935193519353,Neutral
007.wav,-0.0057,-0.0025,0.2461,3.3331,0.1117747597681703,0.6613441380217396,0.6844005940925049,0.9885748647023452,-0.4608510745561641,0.3341134113411341,Neutral
008.wav,-0.0053,-0.0023,0.1501,3.065,0.0031785846046593,0.581507417127762,0.6901293341742125,0.9897775105231508,-0.6837721649648939,0.1732373237323732,Neutral
009.wav,-0.0205,-0.0088,0.5372,3.529,0.446106280721428,0.7011783439318074,0.4100213510555552,0.9506915213469632,0.4821912103873008,0.4516651665166516,Positive (Low/Mid arousal)
010.wav,-0.0076,-0.0032,0.3144,3.4434,0.2017551326548969,0.6923328171662626,0.6560088925821611,0.9843656043295248,-0.2524986272723671,0.4003000300030003,Neutral
011.wav,-0.0258,-0.0111,0.6732,3.6414,0.5235938873556436,0.7279865027994079,0.2837738791214274,0.9368610944076968,0.7634138955898597,0.5191119111911191,Positive (Low/Mid arousal)
012.wav,-0.0067,-0.0029,0.5794,3.5537,0.6287566718610871,0.7263281108628,0.6697023316616058,0.9861695730607336,0.5878110120605683,0.4664866486648665,Positive (Low/Mid arousal)
013.wav,-0.0166,-0.0071,0.1021,3.0324,-0.1347951773144162,0.557294689180283,0.4941169638999793,0.9609140108238124,-0.7637073185288117,0.1536753675367536,Neutral
014.wav,-0.0123,-0.0053,0.2144,3.3373,0.0165460984662763,0.6541857432887004,0.5771677869200846,0.9717378232110644,-0.544075589987532,0.3366336633663366,Neutral
015.wav,-0.0149,-0.0064,0.573,3.6255,0.5505353022048607,0.7373471141461712,0.5281924037587692,0.9651232711966324,0.5728782006509522,0.5095709570957097,Positive (Low/Mid arousal)
016.wav,-0.044,-0.0188,1.1614,3.94,0.3959471184981555,0.7944245296447865,-0.1994997508233841,0.8905592303066746,0.9913939878196952,0.6982898289828983,"Excited (Positive, High arousal)"
017.wav,-0.0069,-0.003,0.2121,3.3349,0.0584750876151484,0.660380884751133,0.6666976281026074,0.9855682501503308,-0.5497474528723104,0.3351935193519353,Neutral
018.wav,-0.0144,-0.0062,0.249,3.3461,0.0425651573179481,0.65412005421829,0.5379072088657343,0.9663259170174382,-0.4527768942298381,0.3419141914191418,Neutral
019.wav,-0.0149,-0.0064,0.1798,3.2632,-0.0479455348127714,0.6286462440591623,0.5281924037587692,0.9651232711966324,-0.624083473384312,0.292169216921692,Neutral
020.wav,-0.0183,-0.0079,0.1634,3.3154,-0.0997993572855719,0.6397978883877564,0.4584526081801608,0.9561034275405892,-0.6580513227513046,0.3234923492349234,Neutral
021.wav,-0.026,-0.0112,0.65,3.5844,0.5029779811358189,0.7105841311731895,0.2787748742906383,0.936259771497294,0.7271810879809996,0.4849084908490849,Positive (Low/Mid arousal)
