filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0015,-0.0006,1.9104,4.4422,0.8806300367985238,0.9958529377761116,0.7715361286509118,0.9921052631578948,0.9897239449461356,0.9996006123943284,"Excited (Positive, High arousal)"
002.wav,-0.0123,-0.0053,1.6448,4.2731,0.6562003684942328,0.9086515150453516,0.3415174653681941,0.9302631578947368,0.9708832716202714,0.8870398721959664,"Excited (Positive, High arousal)"
003.wav,-0.0199,-0.0085,0.0928,3.1208,-0.4298542132718413,0.5040869351205345,-0.1139803136781858,0.8881578947368421,-0.7457281128654969,0.1200159755042268,Negative (Low/Med arousal)
004.wav,-0.0108,-0.0046,0.8558,3.7292,0.4592865065211746,0.7322343459327276,0.4207715339506069,0.9394736842105262,0.4978014790917424,0.5249950076549291,Positive (Low/Mid arousal)
005.wav,-0.0115,-0.0049,0.6659,3.6769,0.2767496136322957,0.712854018575027,0.3844859870430074,0.9355263157894737,0.169013240221584,0.4901817213605802,Neutral
006.wav,-0.0049,-0.0021,0.714,3.6507,0.4656840357078021,0.7225551084827825,0.6716375614600496,0.9723684210526315,0.2597305099555547,0.4727417959129334,Positive (Low/Mid arousal)
007.wav,-0.0274,-0.0117,0.4256,3.4216,-0.4086633619652605,0.583147463363194,-0.5216303478343335,0.8460526315789474,-0.2956963760961876,0.3202422951474406,Negative (Low/Med arousal)
008.wav,-0.0198,-0.0085,0.4388,3.4743,-0.1897757328692234,0.6217398672912061,-0.1078684836685276,0.8881578947368421,-0.2716829820699193,0.35532183984557,Neutral
009.wav,-0.0179,-0.0077,0.3736,3.3987,-0.1886105365297835,0.6018416060286507,0.0092817163740426,0.8986842105263158,-0.3865027894336097,0.3049990015309856,Neutral
010.wav,-0.002,-0.0009,0.4067,3.5636,0.214639491896825,0.7014609616132457,0.7587116998831823,0.988157894736842,-0.3294327160895323,0.4147640284896492,Neutral
011.wav,-0.0585,-0.0251,0.185,3.309,-0.819941270743026,0.4575136982941945,-0.9866949334443428,0.6697368421052632,-0.6531876080417092,0.2452905544831259,Negative (Low/Med arousal)
012.wav,-0.0117,-0.005,0.204,3.3289,-0.1286062303132782,0.5963737181935067,0.3738896635644228,0.9342105263157894,-0.6311021241909792,0.258536910071224,Neutral
013.wav,-0.0042,-0.0018,0.2632,3.3579,0.0696781619166427,0.6270782169095106,0.6947276106869759,0.9763157894736842,-0.5553712868536904,0.277840644345337,Neutral
014.wav,-0.0088,-0.0038,0.6693,3.6127,0.3463261148524733,0.6987236237768754,0.5171115716804459,0.95,0.1755406580245006,0.4474472475537507,Positive (Low/Mid arousal)
015.wav,-0.0317,-0.0136,0.4878,3.5613,-0.4340128847134724,0.6171428371234283,-0.6882696596417744,0.8210526315789474,-0.1797561097851703,0.4132330426679092,Negative (Low/Med arousal)
016.wav,-0.0042,-0.0018,0.0805,3.5136,-0.0308042552490324,0.6788987587453623,0.6947276106869759,0.9763157894736842,-0.7563361211850408,0.3814817280170403,Neutral
017.wav,-0.1545,-0.0662,0.1728,3.3105,-0.8334048770694729,0.1876181959591784,-0.9999999072978162,0.1289473684210526,-0.6668098468411295,0.2462890234973042,Negative (Low/Med arousal)
018.wav,-0.0216,-0.0093,0.5327,3.5379,-0.1544170016802194,0.6376442524970484,-0.216206937336309,0.8776315789473684,-0.0926270660241299,0.3976569260467283,Neutral
019.wav,-0.0271,-0.0116,0.2848,3.3833,-0.5165517177830015,0.5710582370190269,-0.5079870560597004,0.8473684210526315,-0.5251163795063024,0.2947480529854224,Negative (Low/Med arousal)
020.wav,-0.0071,-0.0031,0.1034,3.3101,-0.0731625217464573,0.6026166457046562,0.5899469888786522,0.9592105263157894,-0.7362720323715668,0.246022765093523,Neutral
021.wav,-0.012,-0.0052,0.8554,3.6237,0.4275085036486993,0.6931741505130729,0.357811066539441,0.9315789473684212,0.4972059407579576,0.4547693536577247,Positive (Low/Mid arousal)
022.wav,-0.013,-0.0056,0.7884,3.6451,0.3468706109332833,0.6976649838668427,0.3027037570464583,0.9263157894736844,0.3910374648201082,0.4690141782600011,Positive (Low/Mid arousal)
023.wav,-0.0273,-0.0117,0.3412,3.3318,-0.4783769666791307,0.5532599575387913,-0.517111571680446,0.8460526315789474,-0.4396423616778155,0.2604672834986353,Negative (Low/Med arousal)
024.wav,-0.0368,-0.0158,0.3274,3.3715,-0.6412615082149579,0.5394993466158907,-0.8211206428406788,0.7921052631578948,-0.4614023735892369,0.2868934300738867,Negative (Low/Med arousal)
025.wav,-0.078,-0.0334,1.1359,3.9234,-0.0990483960393944,0.6073948892400074,-0.9988016989341142,0.5605263157894737,0.8007049068553252,0.6542634626905411,Neutral
026.wav,-0.002,-0.0009,0.9825,3.8207,0.7105515172465757,0.7870297561283225,0.7587116998831823,0.988157894736842,0.662391334609969,0.5859016175198029,"Excited (Positive, High arousal)"
027.wav,-0.0163,-0.007,0.2816,3.324,-0.2109090829425318,0.5815849907335068,0.1078684836685276,0.9078947368421052,-0.5296866495535913,0.2552752446249083,Neutral
028.wav,-0.024,-0.0103,0.2353,3.3525,-0.4723890965358665,0.5693599200524109,-0.3524034141981017,0.8644736842105263,-0.5923747788736313,0.2742461558942953,Negative (Low/Med arousal)
029.wav,-0.0186,-0.008,0.6891,3.6883,0.0896048409915419,0.6962534639867992,-0.0340208028861348,0.8947368421052633,0.2132304848692187,0.4977700858683351,Neutral
030.wav,-0.0246,-0.0106,0.2411,3.3521,-0.4846806830935394,0.5672531066399942,-0.3844859870430074,0.8605263157894737,-0.5848753791440714,0.2739798974905145,Negative (Low/Med arousal)
