filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.1126,-0.0483,1.9091,4.4416,0.1755458954927291,0.7402745995423341,-0.6412130696572775,0.4805491990846682,0.9923048606427358,1.0,Neutral
002.wav,-0.0262,-0.0112,0.3407,3.3735,0.1457266616590239,0.5117727537893788,0.5722150615960703,0.9050343249427918,-0.2807617382780225,0.1185111826359657,Neutral
003.wav,-0.0789,-0.0338,-0.1246,3.2369,-0.5199873601844516,0.3261150483774804,-0.2068322206481942,0.6464530892448513,-0.833142499720709,0.0057770075101094,Negative (Low/Med arousal)
004.wav,-0.0121,-0.0052,0.544,3.5257,0.4077709467439918,0.6089020210839056,0.7069620461216715,0.9736842105263158,0.1085798473663122,0.2441198316414952,Positive (Low/Mid arousal)
005.wav,-0.0876,-0.0375,0.1942,3.2963,-0.4285470579229401,0.3294590179011691,-0.3380982117880947,0.6041189931350115,-0.5189959040577856,0.0547990426673267,Negative (Low/Med arousal)
006.wav,-0.1722,-0.0738,1.5294,4.1973,0.013496172059888,0.4935848116259302,-0.9394785436036192,0.188787185354691,0.9664708877233952,0.7983824378971693,Neutral
007.wav,-0.0233,-0.01,0.0783,3.2299,-0.0308586558769057,0.4593821510297483,0.6032058271298871,0.9187643020594968,-0.6649231388836987,0.0,Neutral
008.wav,-0.2106,-0.0903,1.2818,4.0174,-0.034147386683985,0.3249566724436742,-0.9823523232777408,0.0,0.9140575499097706,0.6499133448873484,Neutral
009.wav,-0.0409,-0.0175,0.7944,3.7362,0.4625840394063679,0.6253973227092295,0.3890983720467406,0.8329519450800915,0.5360697067659952,0.4178427003383675,Positive (Low/Mid arousal)
010.wav,-0.0975,-0.0418,0.487,3.5112,-0.2376046876967684,0.3935365408472578,-0.4727652189347717,0.5549199084668193,-0.002444156458765,0.2321531732276965,Neutral
011.wav,-0.0856,-0.0367,1.2066,3.9708,0.2887438878811978,0.6123636459092876,-0.3088564129966735,0.6132723112128147,0.8863441887590693,0.6114549806057604,Neutral
012.wav,-0.0067,-0.0029,0.1045,3.2874,0.0565114948550594,0.5237269951308078,0.7483851892159675,1.0,-0.6353621995058486,0.0474539902616156,Neutral
013.wav,-0.202,-0.0866,0.4895,3.4794,-0.4871256519690554,0.1241215747529474,-0.976695460396876,0.0423340961098399,0.0024441564587651,0.205909053396055,Negative (Low/Med arousal)
014.wav,-0.0532,-0.0228,0.2347,3.3037,-0.1259773375493209,0.4166086888534726,0.2068322206481942,0.7723112128146453,-0.4587868957468361,0.0609061648922999,Neutral
015.wav,-0.0506,-0.0217,1.0305,3.8238,0.5164348415748323,0.63751742403254,0.247099760280126,0.7848970251716247,0.7857699228695387,0.4901378228934552,Positive (Low/Mid arousal)
016.wav,-0.0151,-0.0065,0.2221,3.3193,0.1017897229968431,0.5162953537109294,0.6815964752424125,0.9588100686498856,-0.4780170292487262,0.0737806387719732,Neutral
