filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.1675,-0.0718,1.9129,4.4454,0.5381667354285973,0.8606780982073265,0.0771011229640167,0.7213561964146532,0.9992323478931776,1.0,"Excited (Positive, High arousal)"
002.wav,-0.2203,-0.0944,0.585,3.5038,0.0581171798187254,0.6482151143974302,-0.2649093998701476,0.6332813717848793,0.3811437595075986,0.663148857009981,Neutral
003.wav,-0.2502,-0.1072,0.778,3.8001,0.1430507627728238,0.6762732491704216,-0.4372365432104719,0.583398285268901,0.7233380687561196,0.7691482130719423,Neutral
004.wav,-0.197,-0.0844,0.607,3.7562,0.1565035215405924,0.7128479064582827,-0.1169941898090022,0.6722525331254872,0.4300012328901871,0.7534432797910781,Neutral
005.wav,-0.2041,-0.0875,0.2563,3.4743,-0.3016477002609847,0.6563834505749114,-0.1629476989128501,0.6601714731098988,-0.4403477016091193,0.6525954280399241,Neutral
006.wav,-0.4207,-0.1803,0.0876,2.5356,-0.8236728794596226,0.307650418324111,-0.9208533298250734,0.298519095869057,-0.7264924290941719,0.3167817407791651,Negative (Low/Med arousal)
007.wav,-0.2729,-0.1169,0.4801,3.5184,-0.2141872003169486,0.6069840843801417,-0.5502193722637175,0.5455962587685114,0.1218449716298201,0.668371909991772,Neutral
008.wav,-0.2675,-0.1147,1.4963,4.1138,0.2340567942956846,0.7177711088864538,-0.5248714393658285,0.5541699142634452,0.9929850279571976,0.8813723035094624,Neutral
009.wav,-0.0523,-0.0224,1.159,3.9581,0.8216264992578453,0.8697726982930567,0.6847024016406825,0.9138737334372564,0.958550596875008,0.8256716631488569,"Excited (Positive, High arousal)"
010.wav,-0.4246,-0.182,0.9887,3.8124,-0.0120851389649649,0.5327212273892886,-0.9246767935130684,0.2918939984411536,0.9005065155831384,0.7735484563374235,Neutral
011.wav,-0.1791,-0.0768,-0.504,2.8796,-0.4929022101300543,0.5708580353075126,0.0006602943332874,0.7018706157443494,-0.986464714593396,0.4398454548706758,Negative (Low/Med arousal)
012.wav,-0.1586,-0.068,0.3821,3.4457,-0.0010411373048354,0.6892646029066885,0.1351879470625215,0.7361652377240843,-0.1372702216721925,0.6423639680892927,Neutral
013.wav,-0.3714,-0.1592,0.319,3.3974,-0.5751416601242336,0.5029166051722663,-0.8535497096927772,0.3807482462977397,-0.29673361055569,0.6250849640467929,Negative (Low/Med arousal)
014.wav,-0.1725,-0.0739,0.3278,3.4432,-0.1155187278576687,0.6773209311175628,0.0442108880252232,0.7131722525331256,-0.2752483437405608,0.6414696097019998,Neutral
