filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0452,-0.0194,1.9077,4.4413,0.7998308621817125,0.9526960784313724,0.6013631673226827,0.9053921568627452,0.9982985570407424,1.0,"Excited (Positive, High arousal)"
002.wav,-0.0184,-0.0079,1.8577,4.4033,0.8671886946113373,0.9675312180947144,0.736552328187073,0.961764705882353,0.9978250610356016,0.973297730307076,"Excited (Positive, High arousal)"
003.wav,-0.0541,-0.0232,1.4991,3.7751,0.7668301606431536,0.7093158783434672,0.54626870053882,0.8867647058823529,0.9873916207474872,0.5318670508045815,Positive (Low/Mid arousal)
004.wav,-0.0954,-0.0409,1.7718,4.3707,0.6120450296855462,0.8751949968378891,0.2274056861554413,0.8,0.9966843732156512,0.9503899936757784,"Excited (Positive, High arousal)"
005.wav,-0.1465,-0.0628,0.1481,3.2826,-0.44731328912341,0.4392193202908314,-0.2361488555950718,0.6926470588235294,-0.6584777226517482,0.1857915817581335,Negative (Low/Med arousal)
006.wav,-0.0143,-0.0061,-0.5458,3.0182,-0.1165440271046564,0.4852941176470588,0.7534048672958965,0.9705882352941176,-0.9864929215052094,0.0,Neutral
007.wav,-0.1294,-0.0554,0.3277,3.3796,-0.2088796830354474,0.4914371036166556,-0.0825064309834622,0.7289215686274509,-0.3352529350874325,0.2539526386058602,Neutral
008.wav,-0.1001,-0.0429,0.2094,3.3836,-0.1893487614876685,0.5234797411340335,0.1858409370231294,0.7901960784313725,-0.5645384599984665,0.2567634038366944,Neutral
009.wav,-0.2104,-0.0902,0.9731,3.8447,0.08182345179465,0.5695538495772141,-0.6810672679852667,0.5583333333333333,0.8447141715745667,0.5807743658210948,Neutral
010.wav,-0.1093,-0.0468,-0.0621,3.4615,-0.380391070307593,0.5412907440398687,0.1026586036737123,0.771078431372549,-0.8634407442888983,0.3115030567071884,Negative (Low/Med arousal)
011.wav,-0.2026,-0.0868,1.801,4.3572,0.1783099778334685,0.7579518305108565,-0.6405070810595016,0.575,0.9971270367264388,0.940903661021713,Neutral
012.wav,-0.2648,-0.1135,0.0997,3.1469,-0.7954224367301211,0.2672770091804551,-0.8701595162085971,0.4441176470588235,-0.7206853572516452,0.0904363713020868,Negative (Low/Med arousal)
013.wav,-0.1762,-0.0755,0.6834,3.6205,0.0039849700540756,0.5268115657477943,-0.473915282973392,0.630392156862745,0.4818852230815433,0.4232309746328436,Neutral
014.wav,-0.0517,-0.0222,-0.0476,3.2006,-0.1462255122386006,0.5099187805963507,0.5616378039882165,0.8916666666666666,-0.8540888284654178,0.1281708945260346,Neutral
015.wav,-0.1454,-0.0623,0.9045,3.7869,0.2812423461200002,0.6176284237256142,-0.2265293233848611,0.6950980392156862,0.7890140156248616,0.5401588082355422,Neutral
016.wav,-0.2581,-0.1106,1.4187,4.0813,0.0635224048003899,0.6026822312791322,-0.8542930962978162,0.4583333333333333,0.981337905898596,0.7470311292249312,Neutral
017.wav,-0.2188,-0.0938,0.5545,3.5439,-0.2574199070097594,0.4550455474860873,-0.7205147333894357,0.5406862745098039,0.2056749193699169,0.3694048204623706,Neutral
