filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.004,-0.0017,1.5482,4.1512,0.8732141462255304,0.9583224439900654,0.7464344117273617,0.993466898954704,0.9999938807236992,0.9231779890254268,"Excited (Positive, High arousal)"
002.wav,-0.0012,-0.0005,0.6163,3.5777,0.8452478934553735,0.7393188670343528,0.7816289790458801,0.9986933797909407,0.9088668078648668,0.4799443542777648,Positive (Low/Mid arousal)
003.wav,-0.0406,-0.0174,1.304,3.9932,0.4293579278163344,0.8630768255117216,-0.141207319690939,0.9250871080139372,0.999923175323608,0.8010665430095057,"Excited (Positive, High arousal)"
004.wav,-0.0153,-0.0066,0.3423,3.4125,0.3272260900632693,0.6621968857892017,0.553263436778974,0.9721254355400696,0.1011887433475645,0.3522683360383336,Neutral
005.wav,-0.1692,-0.0725,0.1724,3.3084,-0.8256414739560793,0.4784592127950691,-0.9993706420839948,0.6851045296167247,-0.6519123058281637,0.2718138959734134,Negative (Low/Med arousal)
006.wav,-0.0191,-0.0082,0.3787,3.4169,0.3753610635093006,0.660412851188894,0.4684920074522166,0.9651567944250872,0.2822301195663847,0.355668907952701,Positive (Low/Mid arousal)
007.wav,-0.0307,-0.0132,1.367,4.0709,0.5779780886462574,0.902248671264494,0.1559961745671203,0.9433797909407666,0.9999600027253944,0.8611175515882213,"Excited (Positive, High arousal)"
008.wav,-0.0387,-0.0166,0.2584,3.3578,-0.2028959865776346,0.6192822364280746,-0.0844875293092551,0.9285714285714286,-0.321304443846014,0.3099930442847206,Neutral
009.wav,-0.1065,-0.0457,0.2028,3.3347,-0.7621794315308978,0.5469846550134874,-0.9724428650494256,0.801829268292683,-0.5519159980123701,0.2921400417342917,Negative (Low/Med arousal)
010.wav,-0.0659,-0.0282,0.2607,3.352,-0.5152272788040824,0.5917796263517932,-0.7198755741021053,0.8780487804878049,-0.3105789835060594,0.3055104722157815,Negative (Low/Med arousal)
011.wav,-0.0387,-0.0166,0.2977,3.3731,-0.106639388488603,0.6251945944155543,-0.0844875293092551,0.9285714285714286,-0.1287912476679509,0.3218177602596799,Neutral
012.wav,-0.068,-0.0291,0.1981,3.2502,-0.658860351123092,0.5504812618469995,-0.7491011590893472,0.8741289198606271,-0.5686195431568369,0.2268336038333718,Negative (Low/Med arousal)
013.wav,-0.0246,-0.0105,0.2014,3.3029,-0.1139357656969456,0.611351276951377,0.3290676402181797,0.9551393728222995,-0.5569391716120711,0.2675631810804544,Neutral
014.wav,-0.0173,-0.0074,0.3352,3.3985,0.2872769397811233,0.6550447247375987,0.5098889822756173,0.9686411149825784,0.0646648972866294,0.3414483344926189,Neutral
015.wav,-0.0274,-0.0118,0.1607,3.3617,-0.2169128018902217,0.6312422697444158,0.2515744108293913,0.9494773519163764,-0.6854000146098347,0.3130071875724551,Neutral
016.wav,-0.0193,-0.0083,0.2999,3.3781,0.1730948711687224,0.6452016504407035,0.4637571189252237,0.9647212543554008,-0.1175673765877789,0.3256820465260064,Neutral
017.wav,-0.0341,-0.0146,0.3983,3.4379,0.2135812467333337,0.6545905701182148,0.0543894730078546,0.9372822299651568,0.3727730204588127,0.3718989102712727,Neutral
018.wav,-0.0395,-0.0169,0.3696,3.4203,0.0649165805064456,0.6427807154880862,-0.1084581036511205,0.9272648083623694,0.2382912646640118,0.3582966226138032,Neutral
019.wav,-0.0131,-0.0056,0.1925,3.4523,0.0049038743569667,0.6797544454776137,0.5977338869765606,0.9764808362369338,-0.5879261382626272,0.3830280547182935,Neutral
020.wav,-0.0618,-0.0265,0.2497,3.3109,-0.5078793052237971,0.5795995003895255,-0.6546408371612275,0.8854529616724739,-0.3611177732863668,0.273746039106577,Negative (Low/Med arousal)
021.wav,-0.0606,-0.026,0.3117,3.342,-0.3451638645964516,0.5927062808520173,-0.6334047038684892,0.887630662020906,-0.0569230253244141,0.2977818996831284,Neutral
022.wav,-0.1411,-0.0605,0.1979,3.2504,-0.7829402738032603,0.4821787566315595,-0.9965603285755876,0.7373693379790941,-0.5693202190309328,0.2269881752840248,Negative (Low/Med arousal)
023.wav,-0.0193,-0.0083,1.0735,3.8731,0.7314602704384461,0.8364838206238707,0.4637571189252237,0.9647212543554008,0.9991634219516684,0.7082463868923408,"Excited (Positive, High arousal)"
024.wav,-0.0084,-0.0036,-0.0066,3.1557,-0.1273591259719531,0.5694951155152305,0.6814258653145318,0.985191637630662,-0.936144117258438,0.1537985933997989,Neutral
025.wav,-0.017,-0.0073,0.0578,3.2295,-0.1813205763756746,0.5899560568715222,0.5165726571019734,0.9690766550522648,-0.8792138098533226,0.2108354586907795,Neutral
026.wav,-0.03,-0.0129,-0.1598,3.1367,-0.4050100834812353,0.5419003583687918,0.1765822373488911,0.944686411149826,-0.9866024043113616,0.1391143055877577,Negative (Low/Med arousal)
027.wav,-0.0658,-0.0282,0.1562,3.2819,-0.707989622098285,0.5646909796248436,-0.7184151988495516,0.8780487804878049,-0.6975640453470183,0.2513331787618824,Negative (Low/Med arousal)
028.wav,-0.0406,-0.0174,0.1984,3.3168,-0.354387150079818,0.6016965024573899,-0.141207319690939,0.9250871080139372,-0.567566980468697,0.2783058969008424,Negative (Low/Med arousal)
029.wav,-0.0867,-0.0372,0.2094,3.3278,-0.7196120886276013,0.5628287504513942,-0.9115317299803148,0.8388501742160278,-0.5276924472748878,0.2868073266867607,Negative (Low/Med arousal)
030.wav,-0.0061,-0.0026,0.3605,3.4281,0.4551516159534686,0.6769359737583994,0.716948463195863,0.9895470383275262,0.1933547687110743,0.3643249091892727,Positive (Low/Mid arousal)
031.wav,-0.002,-0.0009,0.4861,3.5268,0.7306309343824808,0.7187785697993776,0.7720354250330571,0.9969512195121952,0.6892264437319047,0.4406059200865599,Positive (Low/Mid arousal)
032.wav,-0.0157,-0.0067,0.2473,3.3469,0.0864657884435776,0.6366293978472559,0.5448121428254336,0.9716898954703832,-0.3718805659382782,0.3015689002241286,Neutral
033.wav,-0.0288,-0.0123,0.3631,3.464,0.208896320598969,0.669685068074721,0.2115067939490072,0.9472996515679444,0.2062858472489309,0.3920704845814976,Neutral
034.wav,-0.0399,-0.0171,0.2732,3.3673,-0.185676082249133,0.6218644582068689,-0.1203980262714007,0.9263937282229964,-0.2509541382268652,0.3173351881907411,Neutral
035.wav,-0.0053,-0.0023,1.5816,4.1684,0.8642503801620639,0.9636623961590878,0.7285050895668611,0.9908536585365854,0.9999956707572668,0.9364711337815904,"Excited (Positive, High arousal)"
036.wav,-0.0682,-0.0292,0.2769,3.3755,-0.4923264866086223,0.5986829987292288,-0.7517438470595604,0.8736933797909407,-0.2329091261576842,0.3236726176675168,Negative (Low/Med arousal)
037.wav,-0.0315,-0.0135,0.5014,3.6466,0.4304526583398319,0.7376336948797262,0.1323032169788996,0.9420731707317072,0.7286020997007641,0.5331942190277452,Positive (Low/Mid arousal)
038.wav,-0.0322,-0.0138,0.126,3.373,-0.3290040805092434,0.6312535125285008,0.1114461574474386,0.940766550522648,-0.7694543184659254,0.3217404745343535,Neutral
039.wav,-0.0872,-0.0374,0.6563,3.556,0.0123936206717462,0.6505762229792812,-0.9140542323897242,0.8379790940766552,0.9388414737332166,0.4631733518819073,Neutral
040.wav,-0.0127,-0.0055,0.1845,3.3099,-0.0044654661649807,0.6249447790799658,0.6054535548425324,0.9769163763066202,-0.6143844871724939,0.2729731818533114,Neutral
041.wav,-0.084,-0.036,-0.0969,3.418,-0.9355482218507912,0.6002978529917788,-0.8966464157136893,0.8440766550522648,-0.9744500279878936,0.3565190509312929,Negative (Low/Med arousal)
042.wav,-0.0169,-0.0073,0.317,3.4113,0.2446334414377856,0.6602087811933401,0.5187867009771224,0.9690766550522648,-0.0295198181015511,0.3513409073344153,Neutral
