filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0051,-0.0022,1.9118,4.4442,0.7432071070107469,0.988790818419252,0.4869028558815897,0.9781094527363184,0.999511358139904,0.9994721841021854,"Excited (Positive, High arousal)"
002.wav,-0.0153,-0.0066,1.8084,4.3604,0.2939923931550285,0.9447847850371284,-0.4111496904131885,0.9343283582089552,0.9991344767232456,0.9552412118653016,Neutral
003.wav,-0.0433,-0.0185,0.6903,3.6508,-0.1714921883613956,0.6983117243929198,-0.9959246868890764,0.8159203980099502,0.6529403101662851,0.5807030507758892,Neutral
004.wav,-0.0203,-0.0087,0.1529,3.209,-0.6650417593004511,0.6304734114710938,-0.7220848272534517,0.9134328358208956,-0.6079986913474504,0.3475139871212921,Negative (Low/Med arousal)
005.wav,-0.0188,-0.0081,0.1986,3.2486,-0.584416160977148,0.6439092408746934,-0.646632481250623,0.9194029850746268,-0.522199840703673,0.3684154966747598,Negative (Low/Med arousal)
006.wav,-0.0054,-0.0023,0.1359,3.3694,-0.0859642228456644,0.7046450424957447,0.4648598610333482,0.9771144278606966,-0.6367883067246771,0.4321756571307928,Neutral
007.wav,-0.0519,-0.0222,-0.046,3.315,-0.9245508110145848,0.5912834749508028,-0.9992033889072548,0.7791044776119403,-0.8498982331219148,0.4034624722896653,Negative (Low/Med arousal)
008.wav,-0.016,-0.0069,0.1314,3.5216,-0.5544939381113889,0.7219262601801506,-0.4648598610333483,0.9313432835820896,-0.6441280151894294,0.5125092367782117,Negative (Low/Med arousal)
009.wav,-0.0032,-0.0014,0.1744,3.3579,0.0215367238462406,0.7060877130236078,0.6122360220604514,0.9860696517412936,-0.5691625743679701,0.426105774305922,Neutral
010.wav,-0.0111,-0.0048,0.4081,3.461,-0.018990600024993,0.7163811996703908,-0.0379812000499861,0.9522388059701492,0.0,0.4805235933706322,Neutral
011.wav,-0.0176,-0.0075,0.9565,3.7707,0.1663713369050214,0.7846806556261237,-0.5753548804600762,0.925373134328358,0.9080975542701192,0.6439881769238891,Neutral
012.wav,-0.0291,-0.0125,0.2636,3.3907,-0.660378289668521,0.6595200131507563,-0.941144749411016,0.8756218905472637,-0.379611829926026,0.4434181357542488,Negative (Low/Med arousal)
013.wav,-0.0274,-0.0117,1.2195,4.0386,0.0290754036636275,0.834486072750362,-0.9196076081570572,0.8835820895522388,0.9777584154843122,0.7853900559484851,Neutral
014.wav,-0.0302,-0.013,0.9017,3.7489,-0.0372129747994177,0.7515642782603398,-0.9519784679849408,0.8706467661691543,0.8775525183861053,0.6324817903515254,Neutral
015.wav,-0.0485,-0.0208,0.4188,3.4559,-0.4844495704999221,0.6354332790812117,-0.998480713343766,0.7930348258706468,0.0295815723439217,0.4778317322917767,Negative (Low/Med arousal)
016.wav,-0.0008,-0.0004,0.3051,3.0784,0.2290335183128662,0.6373005656820929,0.7354459770529234,0.9960199004975124,-0.2773789404271909,0.2785812308666735,Neutral
017.wav,-0.0106,-0.0045,0.6208,3.4182,0.2690529454930227,0.706578476770586,0.009499584082178,0.9552238805970148,0.5286063069038675,0.4579330729441571,Neutral
018.wav,-0.0057,-0.0024,0.1776,3.3446,-0.0604623241035796,0.6976026129250296,0.4422251212591065,0.9761194029850746,-0.5631497694662657,0.4190858228649846,Neutral
019.wav,-0.0043,-0.0018,0.0091,3.4494,-0.1295044433322719,0.728245240597393,0.5427118394401821,0.982089552238806,-0.801720726104726,0.47440092895598,Neutral
020.wav,-0.0126,-0.0054,-0.5132,3.3954,-0.583194922446169,0.6960837635951983,-0.1785625746043494,0.946268656716418,-0.9878272702879886,0.4458988704739786,Negative (Low/Med arousal)
021.wav,-0.0188,-0.0081,0.5445,3.5458,-0.1431769564705494,0.7223426832899789,-0.646632481250623,0.9194029850746268,0.360278568309524,0.5252823815053309,Neutral
022.wav,-0.0315,-0.0135,0.2322,3.3207,-0.7068385800772163,0.6360713323491274,-0.9622901380818047,0.8656716417910448,-0.4513870220726279,0.4064710229072099,Negative (Low/Med arousal)
023.wav,-0.0295,-0.0127,0.2133,3.3265,-0.7186716552167149,0.6415820979552779,-0.9453342150559272,0.8736318407960199,-0.4920090953775027,0.4095323551145359,Negative (Low/Med arousal)
024.wav,-0.0029,-0.0013,0.4432,3.3983,0.3632530289574383,0.7172471065972785,0.629742832047138,0.9870646766169154,0.0967632258677386,0.4474295365776416,Positive (Low/Mid arousal)
025.wav,-0.0221,-0.0095,0.0223,3.4414,-0.7912982180654002,0.6878255192946909,-0.7943034823416542,0.9054726368159204,-0.7882929537891464,0.4701784017734613,Negative (Low/Med arousal)
026.wav,-0.0057,-0.0024,-0.0116,3.3535,-0.1895140642943219,0.6999513936703057,0.4422251212591065,0.9761194029850746,-0.8212532498477504,0.4237833843555367,Neutral
027.wav,-0.0081,-0.0035,0.1567,3.253,-0.1796194829891122,0.6679560079891895,0.2420933672355758,0.9651741293532338,-0.6013323332138003,0.3707378866251452,Neutral
028.wav,-0.0179,-0.0077,0.4965,3.4702,-0.1771995230776841,0.7043812921038217,-0.5941075994480861,0.9233830845771144,0.2397085532927178,0.4853794996305289,Neutral
029.wav,-0.0054,-0.0023,0.2863,3.3577,0.0701074689623128,0.7015573194935278,0.4648598610333482,0.9771144278606966,-0.3246449231087225,0.426000211126359,Neutral
030.wav,-0.0257,-0.011,0.2973,3.4111,-0.5939008091001934,0.6723664218756318,-0.8906333289819004,0.8905472636815921,-0.2971682892184862,0.4541855800696716,Negative (Low/Med arousal)
031.wav,-0.03,-0.0129,0.6096,3.557,-0.2221205203075923,0.7014178553028166,-0.9501649051383798,0.8716417910447761,0.5059238645231952,0.5311939195608572,Neutral
032.wav,-0.0042,-0.0018,0.509,2.8307,0.4106944127802726,0.5649653926083716,0.549379079487745,0.982089552238806,0.2720097460728003,0.1478412329779373,Positive (Low/Mid arousal)
033.wav,-0.0187,-0.008,0.3072,3.464,-0.4565402872107784,0.7012525255071628,-0.6410708283487563,0.9203980099502488,-0.2720097460728005,0.4821070410640768,Negative (Low/Med arousal)
034.wav,-0.001,-0.0004,1.2285,4.0011,0.8527136550292741,0.8808084301389706,0.7266002926096772,0.9960199004975124,0.978827017448871,0.7655969597804287,"Excited (Positive, High arousal)"
035.wav,-0.0043,-0.0019,0.2409,3.429,0.0553443028809289,0.7223640060018707,0.5427118394401821,0.981094527363184,-0.4320232336783243,0.4636334846405572,Neutral
036.wav,-0.008,-0.0034,0.3824,3.4452,0.090031645787622,0.7191766282070067,0.2510156689218363,0.9661691542288556,-0.0709523773465922,0.4721841021851577,Neutral
