filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0205,-0.0088,0.2057,3.3381,0.136074657575224,0.6306616945486756,0.8506415363173913,0.9704890387858348,-0.5784922211669431,0.2908343503115164,Neutral
002.wav,-0.0994,-0.0426,0.9178,3.756,0.693702300389696,0.6936228075486626,0.5166756565387615,0.8279932546374368,0.8707289442406305,0.5592523604598882,Positive (Low/Mid arousal)
003.wav,-0.1149,-0.0492,-0.2591,2.8853,-0.2751325238614425,0.4000843170320404,0.4110682009528623,0.8001686340640809,-0.9613332486757472,0.0,Neutral
004.wav,-0.2426,-0.104,0.2929,3.3992,-0.4906307331272572,0.4496094847102335,-0.5879261382626272,0.5691399662731872,-0.3933353279918873,0.3300790031472799,Negative (Low/Med arousal)
005.wav,-0.0501,-0.0215,0.2358,3.5421,0.1211694983019578,0.6694058419371656,0.7619539464903254,0.916947723440135,-0.5196149498864097,0.4218639604341963,Neutral
006.wav,-0.0507,-0.0217,0.2121,3.3349,0.0966620314470679,0.6024417684989749,0.7597550309234286,0.9161045531197302,-0.5664309680292927,0.2887789838782197,Neutral
007.wav,-0.2571,-0.1102,1.3614,4.0738,0.1620772283048667,0.6531888128536656,-0.6644199984022178,0.5430016863406407,0.9885744550119512,0.7633759393666906,Neutral
008.wav,-0.1552,-0.0665,0.3704,3.4485,-0.0549822766800929,0.5444894468046667,0.0859481764700256,0.7272344013490725,-0.1959127298302115,0.3617444922602609,Neutral
009.wav,-0.1979,-0.0848,0.4615,3.4773,-0.1105527821640818,0.5151635535959869,-0.2779526156436799,0.6500843170320405,0.0568470513155162,0.3802427901599333,Neutral
010.wav,-0.1657,-0.071,0.0571,3.326,-0.3986108262891468,0.4956627825627894,-0.0052218164818288,0.7082630691399662,-0.7919998360964647,0.2830624959856125,Negative (Low/Med arousal)
011.wav,-0.4369,-0.1873,0.2355,3.3492,-0.7513738079316337,0.2579617152258179,-0.98251899606779,0.2179595278246205,-0.5202286197954772,0.2979639026270154,Negative (Low/Med arousal)
012.wav,-0.1837,-0.0787,0.4412,3.4768,-0.0802392383517058,0.5278613254795574,-0.1604784767034116,0.6758010118043845,0.0,0.3799216391547305,Neutral
013.wav,-0.2031,-0.087,0.9819,3.6951,0.2943969720126963,0.5804728057668973,-0.3191658289757468,0.6408094435075885,0.9079597730011394,0.5201361680262061,Neutral
014.wav,-0.4411,-0.1891,0.4216,3.5033,-0.5193160840953188,0.3036568186857244,-0.9837413498746662,0.210370994940978,-0.0548908183159713,0.3969426424304708,Negative (Low/Med arousal)
015.wav,-0.0042,-0.0018,1.9088,4.4422,0.9424445840833526,1.0,0.8854229247846102,1.0,0.999466243382095,1.0,"Excited (Positive, High arousal)"
016.wav,-0.0257,-0.011,1.9055,4.4384,0.9185484962300696,0.9793867088109212,0.8376407139887401,0.9612141652613828,0.9994562784713992,0.9975592523604598,"Excited (Positive, High arousal)"
017.wav,-0.0098,-0.0042,0.8082,3.8195,0.8239349951145007,0.7949602471378838,0.8744286326765989,0.9898819561551432,0.7734413575524026,0.6000385381206245,"Excited (Positive, High arousal)"
018.wav,-0.2191,-0.0939,0.8451,3.7201,0.1868126191200903,0.5739568928699821,-0.4381732610977117,0.6117200674536257,0.8117984993378924,0.5361937182863383,Neutral
019.wav,-0.0579,-0.0248,0.4014,3.6798,0.3104317932500472,0.7066721802102311,0.7319770087219992,0.903035413153457,-0.1111134222219048,0.5103089472670052,Neutral
020.wav,-0.2802,-0.1201,0.4206,3.4518,-0.4100020198671892,0.4325644221876026,-0.7623187355706437,0.501264755480607,-0.0576853041637348,0.3638640888945983,Negative (Low/Med arousal)
021.wav,-0.2505,-0.1074,0.8502,3.738,0.0927577238671897,0.55124849754945,-0.6311018937679018,0.554806070826307,0.8166173415022814,0.547690924272593,Neutral
022.wav,-0.1993,-0.0854,0.8213,3.7562,0.2493128807695633,0.6034678134663979,-0.2891571301062957,0.6475548060708263,0.7877828916454224,0.5593808208619695,Neutral
023.wav,-0.0573,-0.0245,1.1928,3.9542,0.8526246335340789,0.7954283937781408,0.7343917964473977,0.904300168634064,0.97085747062076,0.6865566189222174,"Excited (Positive, High arousal)"
024.wav,-0.1039,-0.0445,1.6721,4.2517,0.7426890725128593,0.8488123018056918,0.4873890018240982,0.8199831365935919,0.9979891432016204,0.8776414670177917,"Excited (Positive, High arousal)"
025.wav,-0.0772,-0.0331,0.2006,3.3311,0.0280441428053537,0.5771910405476703,0.6440144238733347,0.8680438448566611,-0.5879261382626272,0.2863382362386796,Neutral
026.wav,-0.0314,-0.0134,0.7802,3.6946,0.7810746828676604,0.7354555692187648,0.8222113683261567,0.951096121416526,0.739937997409164,0.5198150170210033,Positive (Low/Mid arousal)
027.wav,-0.5576,-0.239,0.2631,3.3581,-0.7296978203166187,0.1518401952598111,-0.9978447954976072,0.0,-0.4615508451356301,0.3036803905196223,Negative (Low/Med arousal)
028.wav,-0.2291,-0.0982,0.3264,3.3872,-0.4084525590601883,0.4579816422936702,-0.5057472879140614,0.593591905564924,-0.3111578302063152,0.3223713790224164,Negative (Low/Med arousal)
029.wav,-0.1729,-0.0741,0.5648,3.5362,0.132742329952229,0.5566341538732491,-0.0677801468687839,0.695193929173693,0.333264806773242,0.418074378572805,Neutral
030.wav,-0.1067,-0.0457,0.3597,3.3913,0.122004530642029,0.5699644659681209,0.4685894784455777,0.8149241146711635,-0.2245804171615195,0.3250048172650782,Neutral
031.wav,-0.3206,-0.1374,0.1836,3.293,-0.7465378979693418,0.3450985262039183,-0.8748377076184667,0.4283305227655986,-0.6182380883202169,0.2618665296422379,Negative (Low/Med arousal)
032.wav,-0.0564,-0.0242,1.8463,4.3816,0.8686108693908914,0.9333207111420552,0.7379794097310663,0.9055649241146712,0.9992423290507164,0.9610764981694392,"Excited (Positive, High arousal)"
033.wav,-0.1894,-0.0812,0.4416,3.4722,-0.1036332864215717,0.5211142163530958,-0.2083879202691957,0.6652613827993255,0.0011213474260522,0.3769670499068662,Neutral
034.wav,-0.167,-0.0716,0.3114,3.4082,-0.182579580005899,0.5207966397098398,-0.0165343954844849,0.705733558178752,-0.3486247645273131,0.3358597212409275,Neutral
035.wav,-0.2376,-0.1018,0.4969,3.4933,-0.2019162442477334,0.4844672310620285,-0.5587233694047807,0.5784148397976391,0.1548908809093139,0.390519622326418,Neutral
036.wav,-0.1841,-0.0789,0.2194,3.3116,-0.358119728989771,0.474385594259878,-0.1638681583146767,0.6749578414839797,-0.5523712996648653,0.2738133470357762,Negative (Low/Med arousal)
037.wav,-0.0536,-0.023,-0.0964,3.1641,-0.0787715653545561,0.5448488732690475,0.7488784225714081,0.9106239460370996,-0.9064215532805204,0.1790738005009955,Neutral
038.wav,-0.0558,-0.0239,1.2809,4.0257,0.8612318057342566,0.8196554461307368,0.7403482254404715,0.9068296795952782,0.9821153860280416,0.7324812126661956,"Excited (Positive, High arousal)"
039.wav,-0.2041,-0.0875,0.0644,3.2018,-0.5556039489028418,0.4209950519999259,-0.32696052929764,0.6387015177065767,-0.7842473685080436,0.2032885862932751,Negative (Low/Med arousal)
040.wav,-0.1205,-0.0516,0.197,3.318,-0.1123595157406556,0.5339873350607972,0.3697716475499129,0.7900505902192242,-0.5944906790312242,0.2779240799023702,Neutral
041.wav,-0.2735,-0.1172,0.2891,3.3718,-0.5695451160514322,0.4129853265943252,-0.7367881341841189,0.5134907251264755,-0.4023020979187455,0.3124799280621748,Negative (Low/Med arousal)
042.wav,-0.0852,-0.0365,0.6684,3.6404,0.5821142742182958,0.6693560987334086,0.6014259510305234,0.8537099494097807,0.5628025974060681,0.4850022480570365,Positive (Low/Mid arousal)
043.wav,-0.227,-0.0973,0.3041,3.3897,-0.4292462359568648,0.4606816530275874,-0.4920201838223094,0.5973861720067454,-0.3664722880914202,0.3239771340484296,Negative (Low/Med arousal)
044.wav,-0.0488,-0.0209,0.6074,3.593,0.6007777490848012,0.6870171835825873,0.7666585920582013,0.9194772344013492,0.4348969061114011,0.4545571327638256,Positive (Low/Mid arousal)
045.wav,-0.2075,-0.0889,0.5794,3.5734,0.0080059272533506,0.5373836694118127,-0.3531269706238848,0.6327993254637436,0.3691388251305861,0.4419680133598818,Neutral
046.wav,-0.2743,-0.1176,0.8703,3.7095,0.047295107839049,0.5205948507308541,-0.7399546920726284,0.5118043844856661,0.8345449077507264,0.5293853169760421,Neutral
047.wav,-0.2091,-0.0896,0.9813,3.8212,0.2712044242587539,0.6154893404403203,-0.3652550947098232,0.6298482293423271,0.907663943227331,0.6011304515383136,Neutral
048.wav,-0.1641,-0.0703,0.3088,3.433,-0.173154213501383,0.5315014881801807,0.0087028868443282,0.7112141652613828,-0.3550113138470943,0.3517888110989787,Neutral
049.wav,-0.1158,-0.0496,0.7916,3.733,0.5792991174008291,0.671480853821919,0.4045380756695808,0.7984822934232715,0.7540601591320772,0.5444794142205667,Positive (Low/Mid arousal)
050.wav,-0.0898,-0.0385,0.2922,3.3007,0.0901318335425072,0.5560452506640461,0.5752564706276322,0.8452782462057336,-0.3949928035426178,0.2668122551223585,Neutral
051.wav,-0.1527,-0.0654,1.6105,4.22,0.5523311562067914,0.7945761656996212,0.1075015097324333,0.7318718381112984,0.9971608026811494,0.857280493287944,"Excited (Positive, High arousal)"
052.wav,-0.1748,-0.0749,0.6571,3.5849,0.228276453135649,0.5705878671858086,-0.0842201565076809,0.6918212478920742,0.5407730627789791,0.4493544864795429,Neutral
053.wav,-0.3757,-0.161,0.3331,3.4044,-0.6221012781588636,0.3311276992796144,-0.9501064979189918,0.3288364249578414,-0.2940960583987355,0.3334189736013873,Negative (Low/Med arousal)
054.wav,-0.4987,-0.2137,1.6773,4.2036,0.0020217164891391,0.4767038929242472,-0.9940034340326618,0.1066610455311972,0.99804686701094,0.8467467403172972,Neutral
055.wav,-0.0875,-0.0375,1.1276,3.9359,0.7733799992997745,0.7621482949697789,0.5884953284377267,0.8494940978077571,0.9582646701618224,0.6748024921318007,"Excited (Positive, High arousal)"
056.wav,-0.1138,-0.0488,0.3952,3.443,0.1453737934697507,0.5800334029539611,0.418992503418984,0.8018549747048903,-0.1282449164794824,0.3582118312030318,Neutral
057.wav,-0.0562,-0.0241,0.875,3.7199,0.7886357781413258,0.7210258835795653,0.7387710472976347,0.9059865092748736,0.8385005089850169,0.5360652578842573,Positive (Low/Mid arousal)
