filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0325,-0.0139,1.9143,4.4454,0.655362695006999,0.9668341708542714,0.3133667304350676,0.9336683417085428,0.9973586595789302,1.0,"Excited (Positive, High arousal)"
002.wav,-0.0877,-0.0376,1.0737,3.8817,0.0870086215641888,0.724717446540905,-0.7008938867304498,0.8145728643216081,0.8749111298588276,0.6348620287602019,Neutral
003.wav,-0.466,-0.1997,0.4067,3.4443,-0.5996358565163443,0.1757675864749319,-0.9999999722870092,0.0,-0.1992717407456793,0.3515351729498639,Negative (Low/Med arousal)
004.wav,-0.0836,-0.0358,0.2037,3.3075,-0.620742090414198,0.5432703744138492,-0.6529479372487841,0.8236180904522613,-0.5885362435796119,0.2629226583754371,Negative (Low/Med arousal)
005.wav,-0.0628,-0.0269,0.8935,3.7402,0.2064793930664912,0.7057733934603709,-0.3192034080350654,0.8683417085427135,0.7321621941680478,0.5432050783780282,Neutral
006.wav,-0.1617,-0.0693,-0.0167,3.2563,-0.9080842375755968,0.4425170612747634,-0.9857588146641428,0.6552763819095477,-0.8304096604870508,0.2297577406399791,Negative (Low/Med arousal)
007.wav,-0.0487,-0.0209,0.6576,3.5659,0.1697696532446988,0.6643971574415671,-0.0259361343397568,0.8984924623115578,0.3654754408291546,0.4303018525715765,Neutral
008.wav,-0.1369,-0.0587,0.6446,3.6699,-0.3100146957393227,0.6031054026447824,-0.9589491086859716,0.7085427135678392,0.338919717207326,0.4976680917217256,Neutral
009.wav,-0.1404,-0.0602,0.2932,3.3902,-0.7000649329804277,0.508748399335712,-0.9646120582657696,0.7010050251256281,-0.4355178076950857,0.316491773545796,Negative (Low/Med arousal)
010.wav,-0.2628,-0.1126,0.5868,3.5871,-0.3925720816511333,0.4408613217662349,-0.9998187767112874,0.4376884422110552,0.2146746134090208,0.4440342013214145,Negative (Low/Med arousal)
011.wav,-0.0407,-0.0175,1.7019,4.2787,0.5694283186541629,0.9037987905585708,0.1459545344890921,0.9155778894472362,0.9929021028192336,0.8920196916699051,"Excited (Positive, High arousal)"
012.wav,-0.2272,-0.0974,0.5123,3.5021,-0.4774357851148905,0.4515228038104761,-0.9991556047069864,0.514070351758794,0.0442840344772052,0.3889752558621582,Negative (Low/Med arousal)
013.wav,-0.0475,-0.0203,1.4968,4.1616,0.4908140699045821,0.8588377175422389,0.0,0.9015075376884424,0.9816281398091642,0.8161678973960356,"Excited (Positive, High arousal)"
014.wav,-0.1972,-0.0845,0.2947,3.3821,-0.7147963824708152,0.4450697261407438,-0.9969141065529172,0.578894472361809,-0.4326786583887131,0.3112449799196785,Negative (Low/Med arousal)
015.wav,-0.0536,-0.023,0.5906,3.531,0.0460000285694674,0.6478174979053839,-0.1311124502016384,0.8879396984924623,0.2231125073405732,0.4076952973183054,Neutral
