filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0012,-0.0005,1.9122,4.4448,0.8318922591472948,0.9966708385750306,0.6679209181184729,0.9936102236421726,0.9958636001761166,0.9997314535078886,"Excited (Positive, High arousal)"
002.wav,-0.0073,-0.0031,0.6206,3.5645,0.153255703639686,0.6804022191549579,0.0721413247651592,0.952076677316294,0.2343700825142128,0.4087277609936218,Neutral
003.wav,-0.0072,-0.0031,0.2412,3.3442,-0.2259582652236109,0.6064512288897682,0.0841121383292162,0.952076677316294,-0.5360286687764382,0.2608257804632425,Neutral
004.wav,-0.0333,-0.0143,0.5964,3.5589,-0.406152622931078,0.5890655247005931,-0.9956065772843232,0.7731629392971247,0.1833013314221671,0.4049681101040617,Negative (Low/Med arousal)
005.wav,-0.0065,-0.0028,0.4955,3.4595,0.0648798597182687,0.6475516581995158,0.1670424758947808,0.9568690095846646,-0.0372827564582433,0.338234306814367,Neutral
006.wav,-0.0046,-0.002,0.7711,3.6998,0.4469285437029926,0.7346060871253193,0.3777802052109809,0.9696485623003196,0.5160768821950042,0.499563611950319,Positive (Low/Mid arousal)
007.wav,-0.0139,-0.006,0.5089,3.5046,-0.3131421628369794,0.6371318612609888,-0.6185596178798726,0.9057507987220448,-0.0077247077940862,0.3685129237999328,Neutral
008.wav,-0.0035,-0.0015,0.7032,3.6006,0.4416089196773793,0.7052999323271419,0.4853482398384627,0.977635782747604,0.3978695995162959,0.43296408190668,Positive (Low/Mid arousal)
009.wav,-0.0009,-0.0004,0.3854,3.4496,0.2071349795620762,0.6633977244331193,0.6874546312843504,0.9952076677316296,-0.2731846721601978,0.331587781134609,Neutral
010.wav,-0.0072,-0.0031,-0.3246,3.2861,-0.4336915902331993,0.5869480399001744,0.0841121383292162,0.952076677316294,-0.9514953187956148,0.2218194024840548,Negative (Low/Med arousal)
011.wav,-0.0169,-0.0073,0.0682,3.2781,-0.7739579052908762,0.5507162491004657,-0.794678846320011,0.8849840255591055,-0.7532369642617414,0.2164484726418259,Negative (Low/Med arousal)
012.wav,-0.0157,-0.0067,0.5149,3.5016,-0.3647303067939883,0.6305337576024718,-0.7349783157677507,0.8945686900958467,0.005517702179774,0.3664988251090968,Negative (Low/Med arousal)
013.wav,-0.0227,-0.0097,0.4181,3.4911,-0.5750740044067666,0.603047423551656,-0.9449722530928732,0.8466453674121406,-0.20517575572066,0.3594494796911714,Negative (Low/Med arousal)
014.wav,-0.0159,-0.0068,0.187,3.3147,-0.6808237950357231,0.5669958613382067,-0.7458598229698605,0.8929712460063898,-0.6157877671015857,0.2410204766700235,Negative (Low/Med arousal)
015.wav,-0.031,-0.0133,1.0059,3.8159,-0.0978893306077876,0.6833233057386798,-0.9923666278604863,0.7891373801916933,0.796587966644911,0.5775092312856663,Neutral
016.wav,-0.0055,-0.0024,0.5686,3.5283,0.202341617612476,0.6738415447000141,0.2812762849558207,0.963258785942492,0.1234069502691312,0.3844243034575362,Neutral
017.wav,-0.0035,-0.0015,0.3786,3.457,0.0991665384845841,0.6570958369931372,0.4853482398384627,0.977635782747604,-0.2870151628692944,0.3365558912386705,Neutral
018.wav,-0.0097,-0.0042,0.6373,3.524,0.0277118521912287,0.6580211104998032,-0.2134665473370811,0.9345047923322684,0.2688902517195385,0.381537428667338,Neutral
019.wav,-0.0097,-0.0042,0.7655,3.6744,0.1467423290445103,0.7085078510167552,-0.2134665473370811,0.9345047923322684,0.5069512054261017,0.4825109097012419,Neutral
020.wav,-0.0049,-0.0021,0.4022,3.5598,0.0539256650987538,0.6868117289610876,0.3463888113374853,0.9680511182108626,-0.2385374811399775,0.4055723397113125,Neutral
021.wav,-0.0052,-0.0022,0.1939,3.2977,-0.1460213766757197,0.5980304624383463,0.3142020050482563,0.9664536741214058,-0.6062447583996957,0.2296072507552868,Neutral
022.wav,-0.0125,-0.0053,0.3155,3.4712,-0.4563435358102005,0.631511099528435,-0.503546446152507,0.9169329073482428,-0.4091406254678941,0.346089291708627,Negative (Low/Med arousal)
023.wav,-0.0271,-0.0116,0.4093,3.4549,-0.6021445208232654,0.5757199759337728,-0.9805845755148208,0.8162939297124602,-0.22370446613171,0.3351460221550854,Negative (Low/Med arousal)
