filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0229,-0.0098,0.6945,3.5861,0.6777131290389565,0.7051029774678297,0.693313348335127,0.9610944848225738,0.662112909742786,0.4491114701130857,Positive (Low/Mid arousal)
002.wav,-0.1441,-0.0617,1.4407,4.1046,0.4972558202838286,0.7616864006475847,-0.0003525827138143,0.7392047883710987,0.9948642232814716,0.7841680129240708,"Excited (Positive, High arousal)"
003.wav,-0.2803,-0.1201,0.8233,3.7357,0.0404014345496815,0.5176544800154161,-0.7446281212193188,0.4895254382214622,0.825430990318682,0.54578352180937,Neutral
004.wav,-0.1696,-0.0727,1.8536,4.3993,0.4106479267523646,0.8333901719871173,-0.1782452533555673,0.6921761436511329,0.9995411068602964,0.9746042003231018,"Excited (Positive, High arousal)"
005.wav,-0.3514,-0.1506,0.3983,3.4432,-0.484253392797918,0.3579484073182069,-0.898071411677405,0.3591278324070115,-0.070435373918431,0.3567689822294023,Negative (Low/Med arousal)
006.wav,-0.0462,-0.0198,0.9557,3.6344,0.7568016471320562,0.6993321366089231,0.5979848268249446,0.9183411714407866,0.915618467439168,0.4803231017770597,Positive (Low/Mid arousal)
007.wav,-0.1886,-0.0808,0.4706,3.547,-0.0820167828760185,0.5406954354794484,-0.3042088839446043,0.6575459598118853,0.1401753181925673,0.4238449111470114,Neutral
008.wav,-0.3287,-0.1409,0.2497,3.4553,-0.664375130571013,0.3825932958107969,-0.8622597177606851,0.400598546387345,-0.466490543381341,0.3645880452342487,Negative (Low/Med arousal)
009.wav,-0.0572,-0.0245,1.214,3.9918,0.7633049843397306,0.8047616830853664,0.5458397284799344,0.8982471141513467,0.9807702401995266,0.7112762520193862,"Excited (Positive, High arousal)"
010.wav,-0.1978,-0.0848,0.172,3.315,-0.4933917675929746,0.4571851605252234,-0.3618616814990743,0.6404446344591705,-0.6249218536868749,0.2739256865912763,Negative (Low/Med arousal)
011.wav,-0.511,-0.219,0.5817,3.5737,-0.2767551950567325,0.2538968574587956,-0.9887535326260258,0.0666951688755878,0.4352431425125608,0.4410985460420033,Neutral
012.wav,-0.4147,-0.1777,0.3184,3.3983,-0.6261742261328367,0.2855103978959015,-0.9569618111096504,0.2432663531423685,-0.295386641156023,0.3277544426494345,Negative (Low/Med arousal)
013.wav,-0.0773,-0.0331,0.2126,3.3409,-0.0541515301284274,0.5760708116429913,0.4387630668124305,0.86147926464301,-0.5470661270692855,0.2906623586429726,Neutral
014.wav,-0.1941,-0.0832,0.7192,3.6381,0.1809130344066701,0.5649996097637794,-0.3389761541904255,0.6472851646002565,0.7008022230037657,0.4827140549273022,Neutral
015.wav,-0.4926,-0.2111,0.2001,3.3279,-0.7788196263751158,0.1913659994433091,-0.9854456448125262,0.1004702864471996,-0.5721936079377055,0.2822617124394185,Negative (Low/Med arousal)
016.wav,-0.4781,-0.2049,0.3675,3.4262,-0.5707607050017542,0.2363804312766388,-0.9821725685845606,0.1269773407439076,-0.1593488414189478,0.3457835218093701,Negative (Low/Med arousal)
017.wav,-0.1751,-0.075,-0.4387,3.4502,-0.6013391315257632,0.5218176443407807,-0.2155207527577269,0.682342881573322,-0.9871575102937996,0.3612924071082393,Negative (Low/Med arousal)
018.wav,-0.3457,-0.1481,0.1813,3.3753,-0.7490270226098585,0.3413539608285717,-0.8900083723747954,0.3698161607524582,-0.6080456728449216,0.3128917609046852,Negative (Low/Med arousal)
019.wav,-0.2069,-0.0887,1.2436,4.0055,0.2837574045667521,0.6719500414755486,-0.4162904992732276,0.6237708422402737,0.983805308406732,0.7201292407108236,Neutral
020.wav,-0.3071,-0.1316,0.3111,3.4128,-0.5662229519855232,0.3887417610082875,-0.8176786243697809,0.440359127832407,-0.3147672796012654,0.3371243941841679,Negative (Low/Med arousal)
021.wav,-0.072,-0.0309,0.914,3.7492,0.6809837289598846,0.7126961316884934,0.4684414093062424,0.870884993587003,0.8935260486135267,0.5545072697899839,Positive (Low/Mid arousal)
022.wav,-0.2479,-0.1062,0.2434,3.3565,-0.5526373384273671,0.4248478389546919,-0.6244791894064937,0.5489525438221463,-0.4807954874482403,0.3007431340872376,Negative (Low/Med arousal)
023.wav,-0.1752,-0.0751,1.8286,4.3839,0.3916378648459139,0.8232840070145823,-0.2161930615594131,0.6819153484395041,0.9994687912512408,0.9646526655896605,"Excited (Positive, High arousal)"
024.wav,-0.0041,-0.0018,0.3255,3.3884,0.2398638555380859,0.6583270814958273,0.7560283982034637,0.9952971355280036,-0.2763006871272917,0.321357027463651,Neutral
