filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0023,-0.001,1.9078,4.4419,0.890736532208324,0.9960965772695306,0.7816504852574813,0.9938650306748466,0.999822579159167,0.9983281238642148,"Excited (Positive, High arousal)"
002.wav,-0.0014,-0.0006,1.7811,4.3246,0.896646343876037,0.9552165841856176,0.7936801316515617,0.997370727432077,0.9996125561005124,0.9130624409391582,"Excited (Positive, High arousal)"
003.wav,-0.0422,-0.0181,1.704,4.2896,0.3289618007835083,0.8658086709358765,-0.3414532388142783,0.8439964943032426,0.9993768403812948,0.8876208475685105,Neutral
004.wav,-0.0298,-0.0128,0.2471,3.2577,-0.1723330415471253,0.5139884805357954,0.0808325897288591,0.8904469763365468,-0.4254986728231097,0.1375299847350439,Neutral
005.wav,-0.0207,-0.0089,0.8146,3.7302,0.6208460321638647,0.7028095074791658,0.3812526490071219,0.9246275197195442,0.8604394153206074,0.4809914952387874,Positive (Low/Mid arousal)
006.wav,-0.0187,-0.008,0.2437,3.5897,0.0028719068664403,0.6556885039228217,0.4397875857288198,0.9325153374233128,-0.4340437719959391,0.3788616704223305,Neutral
007.wav,-0.0272,-0.0117,1.3655,4.0653,0.5829399025663692,0.8123321108074879,0.1708917570614649,0.9000876424189307,0.9949880480712736,0.7245765791960452,"Excited (Positive, High arousal)"
008.wav,-0.0563,-0.0241,0.218,3.3355,-0.5941900509817715,0.4927470276147202,-0.6922998991456228,0.7914110429447853,-0.49608020281792,0.1940830122846552,Negative (Low/Med arousal)
009.wav,-0.019,-0.0081,0.3312,3.3792,0.1192655899867251,0.5787437860492917,0.4312253681374518,0.9316389132340052,-0.1926941881640015,0.225848658864578,Neutral
010.wav,-0.1307,-0.056,0.2566,3.3589,-0.6996479850055417,0.3614621306326278,-0.998076261804089,0.5118317265556529,-0.4012197082069944,0.2110925347096026,Negative (Low/Med arousal)
011.wav,-0.0118,-0.0051,0.5867,3.4539,0.5727424412130667,0.6190399635287258,0.6137997811052189,0.957931638913234,0.5316851013209145,0.2801482881442175,Positive (Low/Mid arousal)
012.wav,-0.0324,-0.0139,0.3341,3.3912,-0.0973188862120673,0.5576889005657673,-0.0105660416459829,0.880806310254163,-0.1840717307781517,0.2345714908773715,Neutral
013.wav,-0.039,-0.0167,-0.0079,3.2092,-0.5419718429302202,0.4792708191517766,-0.2383537772135871,0.8562664329535495,-0.8455899086468532,0.1022752053500037,Negative (Low/Med arousal)
014.wav,-0.0208,-0.0089,-0.011,3.1802,-0.2350264539420583,0.5029112738526486,0.3782384253193961,0.9246275197195442,-0.8482913332035129,0.0811950279857529,Neutral
015.wav,-0.0663,-0.0284,0.2462,3.3602,-0.6314062134895593,0.4828811554911061,-0.8350443306422606,0.7537248028045573,-0.427768096336858,0.2120375081776549,Negative (Low/Med arousal)
016.wav,-0.0285,-0.0122,0.2242,3.3301,-0.1777064697088821,0.5429316296756452,0.1261220314070893,0.8957055214723926,-0.4815349708248534,0.1901577378788979,Neutral
017.wav,-0.0444,-0.019,0.8751,3.7882,0.2468717689918119,0.6796302632833816,-0.408011985285145,0.8361086765994741,0.901755523268769,0.5231518499672891,Neutral
018.wav,-0.0206,-0.0088,0.3106,3.4052,0.0656192803700227,0.5851260360672411,0.3842587884215794,0.9255039439088518,-0.2530202276815339,0.2447481282256305,Neutral
019.wav,-0.0431,-0.0185,0.2075,3.3046,-0.44461824084493,0.5060562586988622,-0.3691476760683418,0.8404907975460122,-0.5200888056215182,0.1716217198517121,Negative (Low/Med arousal)
020.wav,-0.011,-0.0047,0.4456,3.4979,0.3936465143440638,0.6367846705974625,0.6310581382374152,0.9614373356704644,0.1562348904507123,0.3121320055244603,Positive (Low/Mid arousal)
021.wav,-0.0061,-0.0026,0.1414,3.3238,0.0355237370955923,0.582710247359053,0.7238843050896017,0.9798422436459244,-0.652836830898417,0.1855782510721814,Neutral
022.wav,-0.0391,-0.0168,0.3802,3.3838,-0.1428634181353847,0.5422912099501954,-0.2416730199450154,0.8553900087642419,-0.0440538163257541,0.2291924111361488,Neutral
023.wav,-0.073,-0.0313,0.2092,3.3434,-0.7050326102746415,0.4640670223371902,-0.8938098558306233,0.7283085013146363,-0.5162553647186596,0.1998255433597441,Negative (Low/Med arousal)
024.wav,-0.0319,-0.0137,0.4758,3.4673,0.1262737290035681,0.5862239712623075,0.0070441734012181,0.8825591586327782,0.2455032846059182,0.2898887838918368,Neutral
025.wav,-0.0334,-0.0143,1.0693,3.8764,0.4617601965812986,0.7322826393791269,-0.0457559127036239,0.8773006134969324,0.9692763058662212,0.5872646652613213,Positive (Low/Mid arousal)
026.wav,-0.0463,-0.0198,0.75,3.6458,0.1683940966730158,0.6243690965835765,-0.4622308574611269,0.8290972830850132,0.7990190508071586,0.4196409100821399,Neutral
027.wav,-0.046,-0.0197,0.2026,3.3483,-0.4924514767981149,0.5166805368529779,-0.4538815508377565,0.8299737072743207,-0.5310214027584733,0.2033873664316349,Negative (Low/Med arousal)
028.wav,-0.0718,-0.0308,0.0612,3.2799,-0.8289342760002397,0.4431789231099432,-0.884981803119969,0.7326906222611744,-0.7728867488805105,0.153667223958712,Negative (Low/Med arousal)
029.wav,-0.0368,-0.0158,0.0083,3.5171,-0.4973943747852674,0.5951213937011239,-0.1640450596544719,0.864154250657318,-0.830743689916063,0.3260885367449299,Negative (Low/Med arousal)
030.wav,-0.0557,-0.0239,0.0929,3.4351,-0.7058025180039287,0.5298232046571207,-0.681133873323107,0.7931638913234005,-0.7304711626847503,0.2664825179908409,Negative (Low/Med arousal)
031.wav,-0.0463,-0.0199,0.0007,3.3574,-0.6500471532506092,0.5191115198018544,-0.4622308574611269,0.8282208588957055,-0.8378634490400916,0.2100021807080034,Negative (Low/Med arousal)
032.wav,-0.0487,-0.0209,0.5705,3.5932,-0.0155692440888589,0.6004312233810122,-0.5260557790160323,0.8194566170026292,0.4949172908383143,0.3814058297593952,Neutral
033.wav,-0.0334,-0.0143,0.9041,3.7902,0.4357091913653824,0.7009531343998436,-0.0457559127036239,0.8773006134969324,0.9171742954343888,0.5246056553027549,Positive (Low/Mid arousal)
034.wav,-0.0148,-0.0063,0.2333,3.4504,0.041979031157899,0.6125093387243477,0.5436560559121419,0.9474145486415424,-0.4596979935963438,0.2776041288071528,Neutral
035.wav,-0.0184,-0.0079,1.7425,4.2646,0.7238895388004234,0.9014200212439054,0.4482705973115456,0.9333917616126204,0.9995084802893012,0.8694482808751904,"Excited (Positive, High arousal)"
036.wav,-0.0181,-0.0078,1.4904,4.1454,0.7271750139620166,0.8585348343416852,0.4566736290652342,0.934268185801928,0.997676398858799,0.7828014828814422,"Excited (Positive, High arousal)"
