filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.wav,-0.0496,-0.0212,1.9129,4.445,0.6705319956526647,0.9235598227474152,0.341508620260851,0.8471196454948301,0.9995553710444784,1.0,"Excited (Positive, High arousal)"
002.wav,-0.2373,-0.1017,0.3565,3.4186,-0.6184127734880656,0.3178790052266787,-0.982866567430056,0.2525849335302806,-0.2539589795460751,0.3831730769230768,Negative (Low/Med arousal)
003.wav,-0.2084,-0.0893,0.4731,3.4259,-0.4429861945168803,0.365862765949892,-0.9607124162250764,0.3441654357459379,0.0747400271913157,0.387560096153846,Negative (Low/Med arousal)
004.wav,-0.1526,-0.0654,0.428,3.4487,-0.4349505594424303,0.4609707437365071,-0.815444944678974,0.5206794682422452,-0.0544561742058866,0.4012620192307691,Negative (Low/Med arousal)
005.wav,-0.1087,-0.0466,0.2424,3.3464,-0.4965818729426212,0.4996554901431654,-0.4654380702474758,0.6595273264401772,-0.5277256756377666,0.3397836538461538,Negative (Low/Med arousal)
006.wav,-0.0891,-0.0382,0.5965,3.5624,0.0944174743624197,0.5955785386603794,-0.2155737035905201,0.7215657311669128,0.4044086523153596,0.4695913461538459,Neutral
007.wav,-0.2701,-0.1158,0.2394,3.3407,-0.7636383704561797,0.2424036064793772,-0.9933693991853916,0.1484490398818315,-0.5339073417269677,0.3363581730769229,Negative (Low/Med arousal)
008.wav,-0.1523,-0.0653,0.2952,3.3827,-0.6119451612849243,0.4415082891858879,-0.8139770239633276,0.5214180206794683,-0.4099132986065209,0.3615985576923075,Negative (Low/Med arousal)
009.wav,-0.1229,-0.0527,0.2706,3.3608,-0.5390552995640799,0.4814565638847857,-0.6112227607759386,0.6144756277695717,-0.4668878383522212,0.3484374999999997,Negative (Low/Med arousal)
010.wav,-0.2161,-0.0926,1.0848,3.8284,-0.0093337358114297,0.4746201603510963,-0.9684757368498348,0.3197932053175775,0.9498082652269751,0.6294471153846152,Neutral
011.wav,-0.0424,-0.0182,-0.0042,2.8711,-0.2148703566839923,0.461711426613453,0.4305524074555281,0.8692762186115215,-0.8602931208235127,0.0541466346153846,Neutral
012.wav,-0.1007,-0.0432,0.3745,3.4397,-0.2872623241274881,0.540245737345188,-0.3694741646131448,0.6846381093057606,-0.2050504836418314,0.3958533653846154,Neutral
013.wav,-0.2945,-0.1262,0.7857,3.6742,-0.1236392169382795,0.3042092162822405,-0.9967350678694132,0.071639586410635,0.749456633992854,0.536778846153846,Neutral
014.wav,-0.175,-0.075,0.4227,3.5548,-0.4844981603444968,0.4574012363651857,-0.8993934982078294,0.449778434268833,-0.069602822481164,0.4650240384615384,Negative (Low/Med arousal)
015.wav,-0.1323,-0.0567,0.6956,3.553,-0.0385762434350571,0.5244379189864787,-0.6898455394290658,0.5849335302806499,0.6126930525589516,0.4639423076923075,Neutral
016.wav,-0.0783,-0.0335,0.4525,3.4662,-0.0229949231040303,0.584028270935121,-0.0617677761189338,0.7562776957163958,0.0157779299108731,0.4117788461538461,Neutral
017.wav,-0.127,-0.0544,0.5529,3.5922,-0.1762169287589722,0.5447101181683899,-0.6472402911801458,0.6019202363367798,0.2948064336622013,0.4874999999999999,Neutral
018.wav,-0.1607,-0.0689,1.1122,3.9014,0.0528148766202264,0.5840737203158732,-0.8513233793765375,0.4948301329394386,0.9569531326169904,0.6733173076923077,Neutral
