Index,Audio Path,Transcript Path
001,General Dynamics_20171025/CEO/001-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/001.txt
002,General Dynamics_20171025/CEO/002-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/002.txt
003,General Dynamics_20171025/CEO/003-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/003.txt
004,General Dynamics_20171025/CEO/004-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/004.txt
005,General Dynamics_20171025/CEO/005-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/005.txt
006,General Dynamics_20171025/CEO/006-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/006.txt
007,General Dynamics_20171025/CEO/007-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/007.txt
008,General Dynamics_20171025/CEO/008-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/008.txt
009,General Dynamics_20171025/CEO/009-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/009.txt
010,General Dynamics_20171025/CEO/010-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/010.txt
011,General Dynamics_20171025/CEO/011-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/011.txt
012,General Dynamics_20171025/CEO/012-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/012.txt
013,General Dynamics_20171025/CEO/013-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/013.txt
014,General Dynamics_20171025/CEO/014-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/014.txt
015,General Dynamics_20171025/CEO/015-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/015.txt
016,General Dynamics_20171025/CEO/016-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/016.txt
017,General Dynamics_20171025/CEO/017-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/017.txt
018,General Dynamics_20171025/CEO/018-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/018.txt
019,General Dynamics_20171025/CEO/019-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/019.txt
020,General Dynamics_20171025/CEO/020-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/020.txt
021,General Dynamics_20171025/CEO/021-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/021.txt
022,General Dynamics_20171025/CEO/022-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/022.txt
023,General Dynamics_20171025/CEO/023-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/023.txt
024,General Dynamics_20171025/CEO/024-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/024.txt
025,General Dynamics_20171025/CEO/025-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/025.txt
026,General Dynamics_20171025/CEO/026-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/026.txt
027,General Dynamics_20171025/CEO/027-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/027.txt
028,General Dynamics_20171025/CEO/028-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/028.txt
029,General Dynamics_20171025/CEO/029-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/029.txt
030,General Dynamics_20171025/CEO/030-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/030.txt
031,General Dynamics_20171025/CEO/031-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/031.txt
032,General Dynamics_20171025/CEO/032-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/032.txt
033,General Dynamics_20171025/CEO/033-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/033.txt
034,General Dynamics_20171025/CEO/034-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/034.txt
035,General Dynamics_20171025/CEO/035-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/035.txt
036,General Dynamics_20171025/CEO/036-JasonW.Aiken.mp3,General Dynamics_20171025/sent_token/036.txt
