filename,topic_id,topic_keywords
001.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
002.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
003.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
004.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
005.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
006.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
007.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
008.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
009.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
010.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
011.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
012.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
013.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
014.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
015.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
016.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
017.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
018.txt,-1,Outlier
019.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
020.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
021.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
022.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
023.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
024.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
025.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
026.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
027.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
028.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
029.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
030.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
031.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
032.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
033.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
034.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
035.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
036.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
037.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
038.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
039.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
040.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
041.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
042.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
043.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
044.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
045.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
046.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
047.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
048.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
049.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
050.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
051.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
052.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
053.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
054.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
055.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
056.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
057.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
058.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
059.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
060.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
061.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
062.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
063.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
064.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
065.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
066.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
067.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
068.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
069.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
070.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
071.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
072.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
073.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
074.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
075.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
076.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
077.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
078.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
079.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
080.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
081.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
082.txt,-1,Outlier
083.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
084.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
085.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
086.txt,-1,Outlier
087.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
088.txt,-1,Outlier
089.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
090.txt,-1,Outlier
091.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
092.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
093.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
094.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
095.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
096.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
097.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
098.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
099.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
100.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
101.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
102.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
103.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
104.txt,0,"digital business, intellectual property, digital operations, patient populations, front end, digital economy, digital experiences, artificial intelligence, different kind, prepared remarks"
105.txt,1,"digital revenue, double digit, financial services, significant player, entire portfolio, higher margin, low end, financial results, digital aspects, digital plans"
