filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0505,-0.0217,1.9151,4.446,0.9323,2.2122
002.wav,-0.0281,-0.012,1.823,4.3794,0.8974,2.1837
003.wav,-0.1258,-0.0539,1.0432,3.8919,0.4587,1.919
004.wav,-0.0419,-0.018,0.0517,3.2619,0.0049,1.622
005.wav,-0.0989,-0.0424,0.9342,3.822,0.4176,1.8898
006.wav,-0.0521,-0.0223,1.6955,4.2912,0.8217,2.1344
007.wav,-0.0636,-0.0273,1.2265,3.9721,0.5815,1.9724
008.wav,-0.0075,-0.0032,0.5252,3.4654,0.2589,1.7311
009.wav,-0.2573,-0.1103,0.3294,3.3928,0.0361,1.6412
010.wav,-0.0465,-0.0199,1.0804,3.9247,0.517,1.9524
011.wav,-0.1215,-0.0521,1.8649,4.4087,0.8717,2.1783
012.wav,-0.1619,-0.0694,0.9568,3.7622,0.3975,1.8464
013.wav,-0.1601,-0.0686,0.5663,3.4794,0.2031,1.7054
014.wav,-0.1204,-0.0516,0.5696,3.5502,0.2246,1.7493
015.wav,-0.0533,-0.0228,1.8212,4.3844,0.884,2.1808
016.wav,-0.0935,-0.0401,1.8056,4.3682,0.856,2.1641
017.wav,-0.0502,-0.0215,0.3433,3.4121,0.1465,1.6953
018.wav,-0.1286,-0.0551,0.6879,3.6348,0.2797,1.7899
019.wav,-0.0914,-0.0392,0.0822,3.2224,-0.0046,1.5916
020.wav,-0.0654,-0.028,1.3977,4.1026,0.6661,2.0373
021.wav,-0.1223,-0.0524,1.7688,4.3441,0.8232,2.1459
022.wav,-0.2186,-0.0937,0.5799,3.5207,0.1807,1.7135
023.wav,-0.0774,-0.0332,0.9502,3.6743,0.4364,1.8205
024.wav,-0.1354,-0.058,1.5019,4.1402,0.6833,2.0411
025.wav,-0.196,-0.084,1.1028,3.7364,0.4534,1.8262
026.wav,-0.0493,-0.0211,0.9328,3.7841,0.4417,1.8815
027.wav,-0.0372,-0.0159,0.1926,3.331,0.0777,1.6575
028.wav,-0.0157,-0.0067,1.2445,3.9843,0.6144,1.9888
029.wav,-0.1339,-0.0574,0.1798,3.3133,0.023,1.628
030.wav,-0.0895,-0.0384,0.2229,3.4553,0.0667,1.7085
031.wav,-0.0424,-0.0182,1.7426,4.2605,0.8501,2.1212
032.wav,-0.2442,-0.1047,-0.1892,3.2238,-0.2167,1.5596
033.wav,-0.0784,-0.0336,1.2735,4.0029,0.5975,1.9846
034.wav,-0.1098,-0.0471,0.6334,3.6153,0.2618,1.7841
035.wav,-0.0681,-0.0292,0.2021,3.3128,0.067,1.6418
036.wav,-0.0993,-0.0426,1.1968,3.9635,0.5487,1.9605
037.wav,-0.0172,-0.0074,1.8344,4.3848,0.9086,2.1887
038.wav,-0.1027,-0.044,1.3782,4.0731,0.6377,2.0145
039.wav,-0.0433,-0.0185,0.6231,3.5075,0.2899,1.7445
040.wav,-0.0734,-0.0315,0.5489,3.557,0.2377,1.7628
041.wav,-0.067,-0.0287,0.3263,3.4015,0.1296,1.6864
042.wav,-0.1598,-0.0685,0.6362,3.5951,0.2382,1.7633
043.wav,-0.1347,-0.0577,1.8046,4.3676,0.835,2.1549
044.wav,-0.0993,-0.0426,0.2913,3.4472,0.096,1.7023
045.wav,-0.1094,-0.0469,0.748,3.6409,0.3193,1.797
046.wav,-0.1755,-0.0752,0.4555,3.4757,0.14,1.7003
047.wav,-0.1794,-0.0769,0.479,3.5233,0.1498,1.7232
048.wav,-0.0714,-0.0306,1.2672,3.8769,0.5979,1.9231
049.wav,-0.0775,-0.0332,0.3411,3.3789,0.1318,1.6728
050.wav,-0.1031,-0.0442,0.7748,3.6632,0.3358,1.8095
051.wav,-0.0998,-0.0428,0.5364,3.5271,0.2183,1.7422
052.wav,-0.1475,-0.0632,0.0888,3.25,-0.0293,1.5934
053.wav,-0.2494,-0.1069,0.0772,3.2407,-0.0861,1.5669
054.wav,-0.1236,-0.053,1.3688,4.0779,0.6226,2.0125
055.wav,-0.0216,-0.0093,0.5192,3.5204,0.2488,1.7556
056.wav,-0.2517,-0.1079,0.2146,3.3516,-0.0185,1.6219
057.wav,-0.0769,-0.033,0.57,3.5533,0.2465,1.7602
058.wav,-0.2783,-0.1193,0.3965,3.4395,0.0591,1.6601
059.wav,-0.3244,-0.139,0.2947,3.3697,-0.0148,1.6153
060.wav,-0.1588,-0.068,0.571,3.5495,0.2061,1.7407
061.wav,-0.048,-0.0206,0.9919,3.8048,0.472,1.8921
062.wav,-0.0312,-0.0134,1.5467,4.1154,0.7578,2.051
063.wav,-0.0197,-0.0085,0.1758,3.2782,0.078,1.6349
064.wav,-0.0246,-0.0105,0.6064,3.5826,0.2909,1.786
065.wav,-0.1589,-0.0681,0.6959,3.6147,0.2685,1.7733
066.wav,-0.0627,-0.0269,-1.038,4.1635,-0.5503,2.0683
067.wav,-0.2948,-0.1263,-0.3001,3.409,-0.2975,1.6413
068.wav,-0.1545,-0.0662,1.632,4.2429,0.7388,2.0883
069.wav,-0.1277,-0.0547,0.7325,3.631,0.3024,1.7881
070.wav,-0.0309,-0.0132,0.1182,3.3512,0.0437,1.669
071.wav,-0.3929,-0.1684,0.908,3.7513,0.2575,1.7914
072.wav,-0.0707,-0.0303,0.6622,3.6231,0.2957,1.7964
073.wav,-0.2866,-0.1228,0.3387,3.6906,0.026,1.7839
074.wav,-0.0112,-0.0048,0.5856,3.5632,0.2872,1.7792
075.wav,-0.1877,-0.0804,0.5803,3.5519,0.1963,1.7357
076.wav,-0.1229,-0.0527,0.1513,3.2764,0.0142,1.6119
077.wav,-0.1518,-0.0651,0.4535,3.4742,0.1509,1.7046
078.wav,-0.0553,-0.0237,0.7883,3.6867,0.3665,1.8315
079.wav,-0.0357,-0.0153,0.5118,3.5233,0.238,1.754
080.wav,-0.156,-0.0669,0.1623,3.3479,0.0031,1.6405
081.wav,-0.0622,-0.0267,0.7973,3.7044,0.3675,1.8389
082.wav,-0.0215,-0.0092,1.8268,4.3832,0.9027,2.187
083.wav,-0.2299,-0.0985,0.3027,3.3861,0.0364,1.6438
084.wav,-0.3199,-0.1371,0.5286,3.5254,0.1043,1.6941
085.wav,-0.2165,-0.0928,0.2051,3.2985,-0.0057,1.6029
086.wav,-0.0703,-0.0301,0.2197,3.3151,0.0747,1.6425
087.wav,-0.2722,-0.1167,0.3237,3.3991,0.0257,1.6412
088.wav,-0.1878,-0.0805,0.9903,3.4255,0.4012,1.6725
089.wav,-0.3125,-0.1339,0.1982,3.3397,-0.0572,1.6029
090.wav,-0.0265,-0.0113,0.0353,3.3562,0.0044,1.6724
091.wav,-0.1026,-0.044,0.1215,3.4257,0.0094,1.6908
092.wav,-0.2989,-0.1281,0.6653,3.7777,0.1832,1.8248
093.wav,-0.2453,-0.1051,0.8794,3.8007,0.317,1.8478
094.wav,-0.0539,-0.0231,1.7886,4.3568,0.8673,2.1668
095.wav,-0.4114,-0.1763,0.2327,3.3391,-0.0894,1.5814
096.wav,-0.388,-0.1663,0.3602,3.3866,-0.0139,1.6101
097.wav,-0.0277,-0.0119,0.2603,3.3617,0.1163,1.6749
098.wav,-0.1084,-0.0465,0.974,3.7131,0.4328,1.8333
099.wav,-0.0485,-0.0208,0.7594,3.6177,0.3554,1.7984
100.wav,-0.0218,-0.0093,0.6529,3.3967,0.3155,1.6937
101.wav,-0.1767,-0.0757,0.2723,3.3564,0.0478,1.6403
102.wav,-0.1047,-0.0449,1.0433,3.908,0.4693,1.9315
103.wav,-0.0592,-0.0254,1.1879,3.9033,0.5643,1.939
104.wav,-0.0085,-0.0036,1.8594,4.4018,0.9255,2.1991
105.wav,-0.1554,-0.0666,0.6833,3.6285,0.264,1.781
106.wav,-0.1016,-0.0436,0.4689,3.6381,0.1836,1.7973
107.wav,-0.1183,-0.0507,0.5173,3.5603,0.1995,1.7548
108.wav,-0.1143,-0.049,0.7191,3.6537,0.3024,1.8024
109.wav,-0.0232,-0.0099,0.4457,3.5145,0.2112,1.7523
110.wav,-0.0552,-0.0237,0.6342,3.6224,0.2895,1.7994
111.wav,-0.1696,-0.0727,0.6688,3.5872,0.2496,1.7573
112.wav,-0.0407,-0.0175,1.7445,4.2951,0.8519,2.1388
113.wav,-0.2409,-0.1033,0.3101,3.3872,0.0346,1.642
114.wav,-0.4061,-0.1741,0.5515,3.5446,0.0727,1.6853
115.wav,-0.1081,-0.0463,1.0233,3.8628,0.4576,1.9082
116.wav,-0.3171,-0.1359,0.3998,3.4695,0.0413,1.6668
117.wav,-0.1377,-0.059,0.4192,3.4929,0.1408,1.717
118.wav,-0.0394,-0.0169,1.1804,3.9588,0.5705,1.9709
119.wav,-0.0448,-0.0192,0.8575,3.7228,0.4064,1.8518
120.wav,-0.124,-0.0532,0.3005,3.3908,0.0882,1.6688
121.wav,-0.2808,-0.1203,0.6422,3.6001,0.1807,1.7399
