Index,Audio Path,Transcript Path
001,Celgene Corp._20170427/CEO/001-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/001.txt
002,Celgene Corp._20170427/CEO/002-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/002.txt
003,Celgene Corp._20170427/CEO/003-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/003.txt
004,Celgene Corp._20170427/CEO/004-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/004.txt
005,Celgene Corp._20170427/CEO/005-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/005.txt
006,Celgene Corp._20170427/CEO/006-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/006.txt
007,Celgene Corp._20170427/CEO/007-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/007.txt
008,Celgene Corp._20170427/CEO/008-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/008.txt
009,Celgene Corp._20170427/CEO/009-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/009.txt
010,Celgene Corp._20170427/CEO/010-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/010.txt
011,Celgene Corp._20170427/CEO/011-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/011.txt
012,Celgene Corp._20170427/CEO/012-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/012.txt
013,Celgene Corp._20170427/CEO/013-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/013.txt
014,Celgene Corp._20170427/CEO/014-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/014.txt
015,Celgene Corp._20170427/CEO/015-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/015.txt
016,Celgene Corp._20170427/CEO/016-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/016.txt
017,Celgene Corp._20170427/CEO/017-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/017.txt
018,Celgene Corp._20170427/CEO/018-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/018.txt
019,Celgene Corp._20170427/CEO/019-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/019.txt
020,Celgene Corp._20170427/CEO/020-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/020.txt
021,Celgene Corp._20170427/CEO/021-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/021.txt
022,Celgene Corp._20170427/CEO/022-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/022.txt
023,Celgene Corp._20170427/CEO/023-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/023.txt
024,Celgene Corp._20170427/CEO/024-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/024.txt
025,Celgene Corp._20170427/CEO/025-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/025.txt
026,Celgene Corp._20170427/CEO/026-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/026.txt
027,Celgene Corp._20170427/CEO/027-MichaelPehl.mp3,Celgene Corp._20170427/sent_token/027.txt
