filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
003.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
004.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
005.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
006.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
007.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
008.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
009.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
010.txt,-1,Outlier
011.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
012.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
013.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
014.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
015.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
016.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
017.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
018.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
019.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
020.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
021.txt,-1,Outlier
022.txt,-1,Outlier
023.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
024.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
025.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
026.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
027.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
028.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
029.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
030.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
031.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
032.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
033.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
034.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
035.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
036.txt,-1,Outlier
037.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
038.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
039.txt,-1,Outlier
040.txt,1,"residential areas, new ships, sweet spot, quiet spaces, original state, less damage, important tourism, higher yields, economic recovery, broader choice"
041.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
042.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
043.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
044.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
045.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
046.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
047.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
048.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
049.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
050.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
051.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
052.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
053.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
054.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
055.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
056.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
057.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
058.txt,-1,Outlier
059.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
060.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
061.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
062.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
063.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
064.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
065.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
066.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
067.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
068.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
069.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
070.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
071.txt,2,"rapid recovery, several weeks, major hurricanes, direct cost, detailed rollouts, corresponding delay, , , , "
072.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
073.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
074.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
075.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
076.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
077.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
078.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
079.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
080.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
081.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
082.txt,0,"technological investments, moderate yield, financial metrics, bottom line, strong results, large yield, less change, financial targets, digital system, digital investments"
