Index,Audio Path,Transcript Path
001,Campbell Soup_20171121/CEO/001-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/001.txt
002,Campbell Soup_20171121/CEO/002-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/002.txt
003,Campbell Soup_20171121/CEO/003-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/003.txt
004,Campbell Soup_20171121/CEO/004-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/004.txt
005,Campbell Soup_20171121/CEO/005-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/005.txt
006,Campbell Soup_20171121/CEO/006-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/006.txt
007,Campbell Soup_20171121/CEO/007-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/007.txt
008,Campbell Soup_20171121/CEO/008-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/008.txt
009,Campbell Soup_20171121/CEO/009-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/009.txt
010,Campbell Soup_20171121/CEO/010-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/010.txt
011,Campbell Soup_20171121/CEO/011-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/011.txt
012,Campbell Soup_20171121/CEO/012-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/012.txt
013,Campbell Soup_20171121/CEO/013-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/013.txt
014,Campbell Soup_20171121/CEO/014-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/014.txt
015,Campbell Soup_20171121/CEO/015-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/015.txt
016,Campbell Soup_20171121/CEO/016-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/016.txt
017,Campbell Soup_20171121/CEO/017-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/017.txt
018,Campbell Soup_20171121/CEO/018-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/018.txt
019,Campbell Soup_20171121/CEO/019-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/019.txt
020,Campbell Soup_20171121/CEO/020-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/020.txt
021,Campbell Soup_20171121/CEO/021-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/021.txt
022,Campbell Soup_20171121/CEO/022-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/022.txt
023,Campbell Soup_20171121/CEO/023-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/023.txt
024,Campbell Soup_20171121/CEO/024-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/024.txt
025,Campbell Soup_20171121/CEO/025-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/025.txt
026,Campbell Soup_20171121/CEO/026-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/026.txt
027,Campbell Soup_20171121/CEO/027-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/027.txt
028,Campbell Soup_20171121/CEO/028-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/028.txt
029,Campbell Soup_20171121/CEO/029-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/029.txt
030,Campbell Soup_20171121/CEO/030-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/030.txt
031,Campbell Soup_20171121/CEO/031-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/031.txt
032,Campbell Soup_20171121/CEO/032-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/032.txt
033,Campbell Soup_20171121/CEO/033-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/033.txt
034,Campbell Soup_20171121/CEO/034-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/034.txt
035,Campbell Soup_20171121/CEO/035-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/035.txt
036,Campbell Soup_20171121/CEO/036-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/036.txt
037,Campbell Soup_20171121/CEO/037-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/037.txt
038,Campbell Soup_20171121/CEO/038-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/038.txt
039,Campbell Soup_20171121/CEO/039-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/039.txt
040,Campbell Soup_20171121/CEO/040-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/040.txt
041,Campbell Soup_20171121/CEO/041-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/041.txt
042,Campbell Soup_20171121/CEO/042-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/042.txt
043,Campbell Soup_20171121/CEO/043-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/043.txt
044,Campbell Soup_20171121/CEO/044-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/044.txt
045,Campbell Soup_20171121/CEO/045-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/045.txt
046,Campbell Soup_20171121/CEO/046-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/046.txt
047,Campbell Soup_20171121/CEO/047-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/047.txt
048,Campbell Soup_20171121/CEO/048-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/048.txt
049,Campbell Soup_20171121/CEO/049-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/049.txt
050,Campbell Soup_20171121/CEO/050-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/050.txt
051,Campbell Soup_20171121/CEO/051-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/051.txt
052,Campbell Soup_20171121/CEO/052-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/052.txt
053,Campbell Soup_20171121/CEO/053-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/053.txt
054,Campbell Soup_20171121/CEO/054-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/054.txt
055,Campbell Soup_20171121/CEO/055-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/055.txt
056,Campbell Soup_20171121/CEO/056-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/056.txt
057,Campbell Soup_20171121/CEO/057-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/057.txt
058,Campbell Soup_20171121/CEO/058-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/058.txt
059,Campbell Soup_20171121/CEO/059-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/059.txt
060,Campbell Soup_20171121/CEO/060-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/060.txt
061,Campbell Soup_20171121/CEO/061-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/061.txt
062,Campbell Soup_20171121/CEO/062-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/062.txt
063,Campbell Soup_20171121/CEO/063-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/063.txt
064,Campbell Soup_20171121/CEO/064-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/064.txt
065,Campbell Soup_20171121/CEO/065-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/065.txt
066,Campbell Soup_20171121/CEO/066-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/066.txt
067,Campbell Soup_20171121/CEO/067-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/067.txt
068,Campbell Soup_20171121/CEO/068-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/068.txt
069,Campbell Soup_20171121/CEO/069-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/069.txt
070,Campbell Soup_20171121/CEO/070-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/070.txt
071,Campbell Soup_20171121/CEO/071-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/071.txt
072,Campbell Soup_20171121/CEO/072-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/072.txt
073,Campbell Soup_20171121/CEO/073-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/073.txt
074,Campbell Soup_20171121/CEO/074-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/074.txt
075,Campbell Soup_20171121/CEO/075-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/075.txt
076,Campbell Soup_20171121/CEO/076-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/076.txt
077,Campbell Soup_20171121/CEO/077-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/077.txt
078,Campbell Soup_20171121/CEO/078-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/078.txt
079,Campbell Soup_20171121/CEO/079-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/079.txt
080,Campbell Soup_20171121/CEO/080-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/080.txt
081,Campbell Soup_20171121/CEO/081-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/081.txt
082,Campbell Soup_20171121/CEO/082-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/082.txt
083,Campbell Soup_20171121/CEO/083-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/083.txt
084,Campbell Soup_20171121/CEO/084-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/084.txt
085,Campbell Soup_20171121/CEO/085-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/085.txt
086,Campbell Soup_20171121/CEO/086-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/086.txt
087,Campbell Soup_20171121/CEO/087-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/087.txt
088,Campbell Soup_20171121/CEO/088-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/088.txt
089,Campbell Soup_20171121/CEO/089-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/089.txt
090,Campbell Soup_20171121/CEO/090-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/090.txt
091,Campbell Soup_20171121/CEO/091-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/091.txt
092,Campbell Soup_20171121/CEO/092-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/092.txt
093,Campbell Soup_20171121/CEO/093-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/093.txt
094,Campbell Soup_20171121/CEO/094-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/094.txt
095,Campbell Soup_20171121/CEO/095-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/095.txt
096,Campbell Soup_20171121/CEO/096-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/096.txt
097,Campbell Soup_20171121/CEO/097-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/097.txt
098,Campbell Soup_20171121/CEO/098-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/098.txt
099,Campbell Soup_20171121/CEO/099-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/099.txt
100,Campbell Soup_20171121/CEO/100-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/100.txt
101,Campbell Soup_20171121/CEO/101-DeniseMorrison.mp3,Campbell Soup_20171121/sent_token/101.txt
