filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0059,-0.0025,1.9118,4.4443,0.9529,2.2209
002.wav,-0.0902,-0.0387,1.1937,3.9075,0.5518,1.9344
003.wav,-0.1371,-0.0587,0.8658,3.7202,0.3644,1.8307
004.wav,-0.0796,-0.0341,0.5711,3.5546,0.2458,1.7602
005.wav,-0.0977,-0.0419,0.2125,3.3651,0.0574,1.6616
006.wav,-0.19,-0.0814,0.9551,3.7476,0.3825,1.8331
007.wav,-0.0471,-0.0202,1.0686,3.8417,0.5108,1.9108
008.wav,-0.053,-0.0227,0.243,3.4547,0.095,1.716
009.wav,-0.033,-0.0142,0.9927,3.813,0.4798,1.8994
010.wav,-0.1367,-0.0586,0.3578,3.4646,0.1106,1.703
011.wav,-0.1876,-0.0804,0.6276,3.5888,0.22,1.7542
012.wav,-0.2027,-0.0869,0.7063,3.6427,0.2518,1.7779
013.wav,-0.1667,-0.0715,0.0825,3.2712,-0.0421,1.5999
014.wav,-0.0595,-0.0255,0.8204,3.7179,0.3805,1.8462
015.wav,-0.0699,-0.03,0.3089,3.4455,0.1195,1.7078
016.wav,-0.0293,-0.0126,0.6026,3.6638,0.2867,1.8256
017.wav,-0.1077,-0.0461,-0.5457,3.2776,-0.3267,1.6157
018.wav,-0.3388,-0.1452,0.3711,3.4317,0.0162,1.6433
019.wav,-0.073,-0.0313,0.1724,3.3058,0.0497,1.6373
020.wav,-0.0315,-0.0135,0.7058,3.6399,0.3371,1.8132
021.wav,-0.0593,-0.0254,0.492,3.5066,0.2164,1.7406
022.wav,-0.0107,-0.0046,1.3519,4.0112,0.6706,2.0033
023.wav,-0.0213,-0.0091,0.3215,3.3992,0.1501,1.6951
024.wav,-0.4315,-0.1849,0.2147,3.3208,-0.1084,1.5679
025.wav,-0.0338,-0.0145,0.5379,3.535,0.252,1.7603
026.wav,-0.4364,-0.187,0.6733,3.625,0.1184,1.719
027.wav,-0.2985,-0.1279,0.2376,3.3475,-0.0304,1.6098
028.wav,-0.0377,-0.0161,0.4384,3.4464,0.2004,1.7151
029.wav,-0.1304,-0.0559,0.0881,3.249,-0.0212,1.5966
030.wav,-0.0237,-0.0102,0.0791,3.3327,0.0277,1.6613
031.wav,-0.0456,-0.0195,0.4949,3.4889,0.2246,1.7347
032.wav,-0.0871,-0.0373,0.5959,3.577,0.2544,1.7698
033.wav,-0.0254,-0.0109,0.4384,3.45,0.2065,1.7196
034.wav,-0.0919,-0.0394,0.2487,3.3462,0.0784,1.6534
035.wav,-0.188,-0.0806,0.5589,3.5332,0.1854,1.7263
036.wav,-0.2007,-0.086,0.1996,3.3241,-0.0005,1.6191
037.wav,-0.0595,-0.0255,0.4649,3.4888,0.2027,1.7316
038.wav,-0.2542,-0.1089,0.2587,3.3568,0.0023,1.6239
039.wav,-0.2365,-0.1014,0.2557,3.3783,0.0096,1.6385
040.wav,-0.1438,-0.0616,0.3331,3.4336,0.0947,1.686
041.wav,-0.1356,-0.0581,0.3868,3.4353,0.1256,1.6886
042.wav,-0.2131,-0.0913,0.2007,3.3934,-0.0062,1.6511
043.wav,-0.0447,-0.0191,-0.0817,3.1154,-0.0632,1.5481
044.wav,-0.0193,-0.0083,1.0957,3.8935,0.5382,1.9426
045.wav,-0.0314,-0.0135,0.9686,3.7815,0.4686,1.884
046.wav,-0.0154,-0.0066,0.724,3.6502,0.3543,1.8218
047.wav,-0.1042,-0.0447,0.5147,3.4939,0.2053,1.7246
048.wav,-0.0113,-0.0049,0.1704,3.3105,0.0795,1.6528
049.wav,-0.138,-0.0591,0.73,3.6265,0.296,1.7837
050.wav,-0.2212,-0.0948,0.6319,3.5553,0.2054,1.7303
051.wav,-0.0384,-0.0165,0.4062,3.4314,0.1839,1.7075
052.wav,-0.3403,-0.1458,0.4358,3.462,0.0477,1.6581
053.wav,-0.0106,-0.0045,1.1116,3.8772,0.5505,1.9363
054.wav,-0.0612,-0.0262,0.3204,3.4186,0.1296,1.6962
055.wav,-0.0085,-0.0037,0.6656,3.6071,0.3286,1.8017
056.wav,-0.0085,-0.0036,0.2555,3.3546,0.1235,1.6755
057.wav,-0.127,-0.0544,0.0936,3.1704,-0.0167,1.558
058.wav,-0.1077,-0.0462,0.3067,3.3646,0.0995,1.6592
059.wav,-0.0305,-0.0131,0.5679,3.527,0.2687,1.757
060.wav,-0.0174,-0.0075,1.6732,4.2843,0.8279,2.1384
061.wav,-0.042,-0.018,0.0816,3.397,0.0198,1.6895
062.wav,-0.105,-0.045,0.4673,3.4739,0.1811,1.7144
063.wav,-0.0655,-0.0281,0.9612,3.7297,0.4479,1.8508
064.wav,-0.0084,-0.0036,1.9092,4.4421,0.9504,2.2192
065.wav,-0.0957,-0.041,1.0278,3.8472,0.466,1.9031
066.wav,-0.2323,-0.0995,0.2625,3.3251,0.0151,1.6128
067.wav,-0.048,-0.0206,0.3885,3.4388,0.1702,1.7091
068.wav,-0.023,-0.0099,0.835,3.6856,0.406,1.8378
069.wav,-0.0548,-0.0235,0.9006,3.7628,0.4229,1.8696
070.wav,-0.0427,-0.0183,0.6916,3.6224,0.3245,1.802
071.wav,-0.016,-0.0069,0.3965,3.3711,0.1902,1.6821
072.wav,-0.0254,-0.0109,1.0166,3.851,0.4956,1.9201
073.wav,-0.1765,-0.0756,0.6741,3.621,0.2488,1.7727
074.wav,-0.1132,-0.0485,0.7503,3.6667,0.3185,1.8091
075.wav,-0.0003,-0.0001,0.2845,3.3452,0.1421,1.6725
076.wav,-0.0567,-0.0243,0.5564,3.5624,0.2499,1.7691
077.wav,-0.0579,-0.0248,-0.1425,3.4282,-0.1002,1.7017
078.wav,-0.0824,-0.0353,0.1348,3.2892,0.0262,1.6269
079.wav,-0.0246,-0.0105,1.4047,4.1657,0.6901,2.0776
080.wav,-0.162,-0.0694,0.7242,3.6701,0.2811,1.8003
081.wav,-0.0145,-0.0062,1.1247,3.915,0.5551,1.9544
082.wav,-0.1374,-0.0589,0.2134,3.311,0.038,1.626
083.wav,-0.3387,-0.1451,0.562,3.509,0.1117,1.6819
084.wav,-0.0687,-0.0294,0.1594,1.515,0.0454,0.7428
085.wav,-0.0708,-0.0303,0.4661,3.4761,0.1977,1.7229
086.wav,-0.0505,-0.0217,0.7586,3.6788,0.354,1.8286
087.wav,-0.0382,-0.0164,0.8682,3.75,0.415,1.8668
088.wav,-0.0042,-0.0018,0.7586,3.6788,0.3772,1.8385
089.wav,-0.0777,-0.0333,0.3458,3.3939,0.134,1.6803
090.wav,-0.1088,-0.0466,0.2439,3.2678,0.0676,1.6106
091.wav,-0.2143,-0.0918,0.7143,3.6589,0.25,1.7835
092.wav,-0.0153,-0.0066,1.9077,4.4407,0.9462,2.217
093.wav,-0.1379,-0.0591,0.1159,3.1246,-0.011,1.5327
094.wav,-0.2096,-0.0898,0.2764,3.3606,0.0334,1.6354
095.wav,-0.0314,-0.0135,1.0231,3.6731,0.4958,1.8298
096.wav,-0.0223,-0.0096,0.5893,3.5608,0.2835,1.7756
097.wav,-0.0509,-0.0218,1.3997,4.1114,0.6744,2.0448
098.wav,-0.357,-0.153,0.3294,3.3966,-0.0138,1.6218
099.wav,-0.3862,-0.1655,0.2385,3.3371,-0.0739,1.5858
100.wav,-0.035,-0.015,0.4818,3.4782,0.2234,1.7316
101.wav,-0.0566,-0.0243,1.2252,3.8097,0.5843,1.8927
102.wav,-0.06,-0.0257,1.6033,4.215,0.7716,2.0946
103.wav,-0.0789,-0.0338,0.104,3.2266,0.0126,1.5964
104.wav,-0.008,-0.0034,0.5528,3.5812,0.2724,1.7889
105.wav,-0.0383,-0.0164,0.7096,3.6381,0.3356,1.8108
106.wav,-0.0844,-0.0362,0.918,3.8215,0.4168,1.8927
107.wav,-0.0913,-0.0391,0.3657,3.4293,0.1372,1.6951
108.wav,-0.2273,-0.0974,1.3553,4.0455,0.564,1.9741
109.wav,-0.0019,-0.0008,1.9074,4.4405,0.9527,2.2198
