filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0538,-0.0231,1.9116,4.4438,0.9289,2.2104
002.wav,-0.0675,-0.0289,0.8516,3.7673,0.392,1.8692
003.wav,-0.5173,-0.2217,0.3926,3.4467,-0.0624,1.6125
004.wav,-0.0316,-0.0135,0.7804,3.6258,0.3744,1.8061
005.wav,-0.0531,-0.0228,0.466,3.6469,0.2064,1.8121
006.wav,-0.0406,-0.0174,0.546,3.5863,0.2527,1.7844
007.wav,-0.008,-0.0034,1.2759,4.0008,0.6339,1.9987
008.wav,-0.0926,-0.0397,0.3479,3.4323,0.1276,1.6963
009.wav,-0.0525,-0.0225,0.6819,3.6065,0.3147,1.792
010.wav,-0.0128,-0.0055,1.0596,3.7421,0.5234,1.8683
011.wav,-0.0875,-0.0375,0.626,3.6287,0.2693,1.7956
012.wav,-0.0155,-0.0067,0.4247,3.4567,0.2046,1.725
013.wav,-0.0691,-0.0296,0.4565,3.5019,0.1937,1.7361
014.wav,-0.0114,-0.0049,0.6223,3.6868,0.3055,1.841
015.wav,-0.0105,-0.0045,1.0421,3.8083,0.5158,1.9019
016.wav,-0.0219,-0.0094,1.0917,3.896,0.5349,1.9433
017.wav,-0.0452,-0.0194,-0.4184,3.1522,-0.2318,1.5664
018.wav,-0.0724,-0.031,0.2041,3.0259,0.0658,1.4974
019.wav,-0.0496,-0.0213,0.7552,3.6963,0.3528,1.8375
020.wav,-0.0277,-0.0119,0.8629,3.7335,0.4176,1.8608
021.wav,-0.02,-0.0086,0.9856,3.8268,0.4828,1.9091
022.wav,-0.0478,-0.0205,0.4819,3.5397,0.217,1.7596
023.wav,-0.0667,-0.0286,0.3175,3.4004,0.1254,1.6859
024.wav,-0.0189,-0.0081,0.5237,3.5656,0.2524,1.7787
025.wav,-0.0303,-0.013,1.6447,4.2535,0.8072,2.1203
026.wav,-0.0289,-0.0124,0.7272,3.6563,0.3492,1.822
027.wav,-0.0709,-0.0304,0.2997,3.3791,0.1144,1.6744
028.wav,-0.0489,-0.021,0.2614,3.3511,0.1063,1.6651
029.wav,-0.053,-0.0227,0.6803,3.6172,0.3136,1.7973
030.wav,-0.1534,-0.0658,0.2672,3.3449,0.0569,1.6396
031.wav,-0.0321,-0.0138,0.6026,3.5938,0.2852,1.79
032.wav,-0.0557,-0.0239,0.8167,3.765,0.3805,1.8705
033.wav,-0.0604,-0.0259,0.3578,3.6922,0.1487,1.8332
034.wav,-0.0487,-0.0209,0.2964,3.5229,0.1238,1.751
035.wav,-0.0606,-0.026,0.7088,3.6973,0.3241,1.8356
036.wav,-0.0179,-0.0077,0.1732,3.5096,0.0777,1.7509
037.wav,-0.027,-0.0116,0.5598,3.5532,0.2664,1.7708
