filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0013,-0.0006,1.9104,4.4422,0.9545,2.2208
002.wav,-0.0651,-0.0279,0.2735,3.3895,0.1042,1.6808
003.wav,-0.0111,-0.0048,0.2709,3.3525,0.1299,1.6739
004.wav,-0.0374,-0.016,0.5544,3.5634,0.2585,1.7737
005.wav,-0.012,-0.0051,0.9328,3.7418,0.4604,1.8683
006.wav,-0.004,-0.0017,0.5121,3.5248,0.2541,1.7615
007.wav,-0.0213,-0.0091,-0.1511,3.5607,-0.0862,1.7758
008.wav,-0.0263,-0.0113,0.5018,3.5082,0.2378,1.7485
009.wav,-0.0358,-0.0154,0.2645,3.364,0.1143,1.6743
010.wav,-0.02,-0.0086,0.1465,3.4745,0.0633,1.733
011.wav,-0.0068,-0.0029,0.7902,3.6672,0.3917,1.8322
012.wav,-0.0283,-0.0121,0.7975,3.691,0.3846,1.8394
013.wav,-0.0311,-0.0133,0.0823,3.5633,0.0256,1.775
014.wav,-0.0387,-0.0166,0.2933,3.3519,0.1273,1.6676
015.wav,-0.0067,-0.0029,0.3864,3.4438,0.1899,1.7205
016.wav,-0.0549,-0.0235,0.1614,3.4601,0.0532,1.7183
017.wav,-0.0315,-0.0135,0.2357,3.3697,0.1021,1.6781
018.wav,-0.0831,-0.0356,0.285,3.3746,0.101,1.6695
019.wav,-0.0501,-0.0215,0.5544,3.5426,0.2522,1.7605
020.wav,-0.027,-0.0116,0.443,3.4839,0.208,1.7362
021.wav,-0.0073,-0.0031,0.1742,3.2809,0.0835,1.6389
022.wav,-0.0161,-0.0069,0.1717,3.292,0.0778,1.6426
023.wav,-0.0133,-0.0057,0.9128,3.7912,0.4498,1.8928
024.wav,-0.0293,-0.0126,0.2007,3.3099,0.0857,1.6487
025.wav,-0.0698,-0.0299,0.1164,3.383,0.0233,1.6765
026.wav,-0.0052,-0.0022,0.2039,3.2727,0.0994,1.6352
027.wav,-0.0059,-0.0025,0.5393,3.5383,0.2667,1.7679
028.wav,-0.0557,-0.0239,0.0142,3.2325,-0.0208,1.6043
029.wav,-0.0243,-0.0104,0.7176,3.6737,0.3467,1.8317
030.wav,-0.2373,-0.1017,0.1716,3.2875,-0.0328,1.5929
031.wav,-0.0212,-0.0091,0.4742,3.4867,0.2265,1.7388
032.wav,-0.0618,-0.0265,0.2705,3.393,0.1044,1.6833
033.wav,-0.0429,-0.0184,0.2633,3.2638,0.1102,1.6227
034.wav,-0.0102,-0.0044,0.159,3.5126,0.0744,1.7541
035.wav,-0.0186,-0.008,0.2074,3.3097,0.0944,1.6508
036.wav,-0.0092,-0.0039,0.5932,3.5399,0.292,1.768
037.wav,-0.0243,-0.0104,0.3208,3.3923,0.1483,1.6909
038.wav,-0.0199,-0.0085,0.1797,3.3516,0.0799,1.6715
039.wav,-0.0223,-0.0096,0.3098,3.4299,0.1437,1.7102
040.wav,-0.0104,-0.0045,0.7052,3.6445,0.3474,1.82
041.wav,-0.0162,-0.007,0.2835,3.2825,0.1336,1.6378
