filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0131,-0.0056,1.915,4.4459,0.951,2.2202
002.wav,-0.0264,-0.0113,0.6874,3.6123,0.3305,1.8005
003.wav,-0.0715,-0.0306,0.315,3.3894,0.1217,1.6794
004.wav,-0.0378,-0.0162,0.6295,3.5871,0.2958,1.7855
005.wav,-0.0037,-0.0016,0.4933,3.4797,0.2448,1.7391
006.wav,-0.002,-0.0009,0.4816,3.5192,0.2398,1.7592
007.wav,-0.0234,-0.01,0.9402,3.7833,0.4584,1.8866
008.wav,-0.1022,-0.0438,0.3703,3.4362,0.1341,1.6962
009.wav,-0.0042,-0.0018,0.7756,3.6928,0.3857,1.8455
010.wav,-0.0061,-0.0026,0.4745,3.5417,0.2342,1.7695
011.wav,-0.0169,-0.0072,0.3828,3.4435,0.183,1.7181
012.wav,-0.0163,-0.007,0.2312,3.3722,0.1075,1.6826
013.wav,-0.0128,-0.0055,0.9316,3.7453,0.4594,1.8699
014.wav,-0.0236,-0.0101,0.5312,3.5843,0.2538,1.7871
015.wav,-0.0169,-0.0073,0.8932,3.7775,0.4381,1.8851
016.wav,-0.0617,-0.0264,0.3235,3.3986,0.1309,1.6861
017.wav,-0.0585,-0.0251,0.6591,3.5911,0.3003,1.783
018.wav,-0.0056,-0.0024,0.7356,3.6583,0.365,1.8279
019.wav,-0.0654,-0.028,0.2202,3.2775,0.0774,1.6247
020.wav,-0.0137,-0.0059,0.3765,3.5082,0.1814,1.7511
021.wav,-0.0031,-0.0013,0.6363,3.5783,0.3166,1.7885
022.wav,-0.0061,-0.0026,0.4879,3.5896,0.2409,1.7935
023.wav,-0.0182,-0.0078,0.5091,3.5169,0.2454,1.7545
024.wav,-0.0116,-0.005,0.9827,3.8751,0.4856,1.935
025.wav,-0.0495,-0.0212,1.0938,3.8784,0.5221,1.9286
026.wav,-0.0166,-0.0071,0.1688,3.3119,0.0761,1.6524
027.wav,-0.0289,-0.0124,0.1813,3.3011,0.0762,1.6444
028.wav,-0.0085,-0.0037,0.4186,3.5131,0.205,1.7547
029.wav,-0.0052,-0.0022,0.4931,3.502,0.244,1.7499
030.wav,-0.0328,-0.0141,0.265,3.3628,0.1161,1.6744
031.wav,-0.0246,-0.0105,0.4942,3.5211,0.2348,1.7553
032.wav,-0.0035,-0.0015,1.3706,4.0777,0.6836,2.0381
033.wav,-0.1042,-0.0447,0.1037,3.3674,-0.0003,1.6614
034.wav,-0.2076,-0.089,0.2016,3.3215,-0.003,1.6162
035.wav,-0.0267,-0.0114,0.2327,3.3458,0.103,1.6672
036.wav,-0.0439,-0.0188,0.3767,3.4211,0.1664,1.7011
037.wav,-0.0575,-0.0246,0.8142,3.7168,0.3783,1.8461
038.wav,-0.0063,-0.0027,0.6326,3.6192,0.3132,1.8083
039.wav,-0.0161,-0.0069,0.4145,3.3987,0.1992,1.6959
040.wav,-0.0389,-0.0167,0.0007,2.9273,-0.0191,1.4553
041.wav,-0.0522,-0.0224,0.2118,3.4228,0.0798,1.7002
042.wav,-0.0112,-0.0048,0.7072,3.7197,0.348,1.8575
043.wav,-0.0009,-0.0004,0.5496,3.5216,0.2743,1.7606
044.wav,-0.0056,-0.0024,0.1592,3.3943,0.0768,1.6959
045.wav,-0.0007,-0.0003,0.3328,3.4683,0.166,1.734
046.wav,-0.1123,-0.0481,0.211,3.3299,0.0494,1.6409
047.wav,-0.001,-0.0004,1.8594,4.4018,0.9292,2.2007
048.wav,-0.003,-0.0013,0.2014,3.4545,0.0992,1.7266
049.wav,-0.011,-0.0047,0.4299,3.4475,0.2095,1.7214
050.wav,-0.0072,-0.0031,0.3608,3.5566,0.1768,1.7767
051.wav,-0.0067,-0.0029,0.2024,3.3246,0.0979,1.6609
052.wav,-0.0037,-0.0016,0.775,3.6493,0.3856,1.8238
053.wav,-0.0017,-0.0007,0.2157,3.3034,0.107,1.6513
054.wav,-0.0094,-0.004,0.2893,3.4449,0.1399,1.7204
055.wav,-0.0418,-0.0179,0.1109,3.2976,0.0345,1.6398
056.wav,-0.0025,-0.0011,1.3526,4.0738,0.675,2.0364
057.wav,-0.0382,-0.0164,0.8355,3.683,0.3987,1.8333
058.wav,-0.0007,-0.0003,0.2723,3.361,0.1358,1.6804
059.wav,-0.0043,-0.0018,0.336,3.5319,0.1658,1.765
060.wav,-0.0021,-0.0009,0.2756,3.3679,0.1368,1.6835
061.wav,-0.0004,-0.0002,0.8482,3.7489,0.4239,1.8744
062.wav,-0.0129,-0.0055,0.345,3.3978,0.166,1.6961
063.wav,-0.0086,-0.0037,0.8142,3.7044,0.4028,1.8504
064.wav,-0.0127,-0.0054,0.4488,3.4787,0.218,1.7366
065.wav,-0.0151,-0.0065,0.5559,3.5149,0.2704,1.7542
066.wav,-0.0426,-0.0183,0.9276,3.779,0.4425,1.8804
067.wav,-0.009,-0.0039,0.2104,3.3336,0.1007,1.6649
068.wav,-0.0112,-0.0048,0.3422,3.4744,0.1655,1.7348
069.wav,-0.0233,-0.01,0.0771,3.2421,0.0269,1.6161
070.wav,-0.0118,-0.0051,0.1612,3.3128,0.0747,1.6539
071.wav,-0.0037,-0.0016,1.2615,3.9527,0.6289,1.9756
072.wav,-0.0249,-0.0107,0.7239,3.7129,0.3495,1.8511
073.wav,-0.0274,-0.0118,1.3915,4.0753,0.682,2.0318
074.wav,-0.0007,-0.0003,0.6511,3.6019,0.3252,1.8008
075.wav,-0.0026,-0.0011,0.9416,3.8878,0.4695,1.9433
076.wav,-0.0167,-0.0072,0.9182,3.7581,0.4508,1.8755
077.wav,-0.0237,-0.0102,0.4708,3.5095,0.2235,1.7497
078.wav,-0.0304,-0.013,0.078,3.4154,0.0238,1.7012
079.wav,-0.0066,-0.0028,1.1356,3.9185,0.5645,1.9578
080.wav,-0.0149,-0.0064,1.5915,4.242,0.7883,2.1178
081.wav,-0.0185,-0.0079,0.8662,3.7425,0.4239,1.8673
082.wav,-0.0592,-0.0254,0.5358,3.5159,0.2383,1.7453
