filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0402,-0.0172,0.2355,3.3475,0.0977,1.6652
002.wav,-0.0237,-0.0102,0.5318,3.517,0.254,1.7534
003.wav,-0.0695,-0.0298,0.5242,3.5143,0.2274,1.7423
004.wav,-0.0715,-0.0307,0.2023,3.3035,0.0654,1.6364
005.wav,-0.0732,-0.0314,0.4149,3.4556,0.1709,1.7121
006.wav,-0.0573,-0.0246,0.2714,3.3634,0.1071,1.6694
007.wav,-0.1222,-0.0524,0.2242,3.3099,0.051,1.6288
008.wav,-0.0998,-0.0428,0.436,3.4061,0.1681,1.6817
009.wav,-0.0895,-0.0384,0.4635,3.2351,0.187,1.5984
010.wav,-0.0383,-0.0164,0.4181,3.4605,0.1899,1.722
011.wav,-0.0568,-0.0244,0.028,3.1338,-0.0144,1.5547
012.wav,-0.024,-0.0103,0.3542,3.4253,0.1651,1.7075
013.wav,-0.1044,-0.0447,0.1099,3.1518,0.0027,1.5535
014.wav,-0.2286,-0.098,0.3762,3.4009,0.0738,1.6515
015.wav,-0.0467,-0.02,0.0039,3.1887,-0.0214,1.5843
016.wav,-0.092,-0.0394,0.5272,3.4671,0.2176,1.7138
017.wav,-0.0359,-0.0154,1.5571,4.127,0.7606,2.0558
018.wav,-0.0064,-0.0028,0.2074,3.3153,0.1005,1.6562
019.wav,-0.1484,-0.0636,0.1955,3.3315,0.0235,1.6339
020.wav,-0.2723,-0.1167,0.204,3.2556,-0.0341,1.5694
021.wav,-0.3021,-0.1295,0.2263,3.3357,-0.0379,1.6031
022.wav,-0.064,-0.0274,0.2376,3.335,0.0868,1.6538
023.wav,-0.0887,-0.038,-0.156,2.8158,-0.1223,1.3889
024.wav,-0.0539,-0.0231,0.0007,3.1531,-0.0266,1.565
025.wav,-0.0711,-0.0305,-0.0053,3.1459,-0.0382,1.5577
026.wav,-0.0143,-0.0061,0.2388,3.3482,0.1123,1.671
027.wav,-0.1812,-0.0777,0.6733,3.6027,0.2461,1.7625
028.wav,-0.1032,-0.0442,0.3254,3.5378,0.1111,1.7468
029.wav,-0.2477,-0.1062,0.3333,3.4333,0.0428,1.6636
030.wav,-0.0689,-0.0295,0.7505,3.6673,0.3408,1.8189
031.wav,-0.2791,-0.1196,0.3178,3.388,0.0193,1.6342
032.wav,-0.0378,-0.0162,0.5087,3.5102,0.2355,1.747
033.wav,-0.1037,-0.0444,0.2054,3.3405,0.0508,1.648
034.wav,-0.258,-0.1106,0.3467,3.4208,0.0443,1.6551
035.wav,-0.0872,-0.0374,1.1463,3.9326,0.5295,1.9476
036.wav,-0.3601,-0.1543,0.257,3.3617,-0.0515,1.6037
037.wav,-0.1085,-0.0465,0.6314,3.5652,0.2614,1.7594
038.wav,-0.1035,-0.0444,0.3936,3.3662,0.1451,1.6609
039.wav,-0.1845,-0.0791,0.3696,3.4323,0.0926,1.6766
040.wav,-0.1529,-0.0655,0.3786,3.4245,0.1128,1.6795
041.wav,-0.0875,-0.0375,0.1405,3.3119,0.0265,1.6372
042.wav,-0.1595,-0.0684,0.2207,3.356,0.0306,1.6438
043.wav,-0.1411,-0.0605,0.1539,3.266,0.0064,1.6028
044.wav,-0.0413,-0.0177,0.1228,3.1952,0.0408,1.5888
045.wav,-0.1478,-0.0634,0.0664,3.2421,-0.0407,1.5894
046.wav,-0.0394,-0.0169,1.1342,3.8853,0.5474,1.9342
047.wav,-0.1504,-0.0644,0.4874,3.5104,0.1685,1.723
048.wav,-0.2509,-0.1075,0.2903,3.3087,0.0197,1.6006
049.wav,-0.1449,-0.0621,0.2377,3.3484,0.0464,1.6431
050.wav,-0.0547,-0.0234,0.2308,3.326,0.0881,1.6513
051.wav,-0.387,-0.1658,0.1803,3.3135,-0.1033,1.5738
052.wav,-0.0496,-0.0212,0.4355,3.4508,0.193,1.7148
053.wav,-0.1136,-0.0487,0.5316,3.5254,0.209,1.7383
054.wav,-0.0314,-0.0135,-0.5247,3.2333,-0.2781,1.6099
055.wav,-0.1056,-0.0453,-0.2871,3.2766,-0.1964,1.6157
056.wav,-0.2388,-0.1023,-0.1411,3.1371,-0.1899,1.5174
057.wav,-0.3435,-0.1472,0.2749,3.3693,-0.0343,1.611
058.wav,-0.0637,-0.0273,-0.3189,3.2008,-0.1913,1.5868
059.wav,-0.0483,-0.0207,0.1288,3.0237,0.0402,1.5015
060.wav,-0.0498,-0.0214,0.2851,3.366,0.1176,1.6723
061.wav,-0.0092,-0.0039,0.7586,3.6788,0.3747,1.8374
062.wav,-0.0518,-0.0222,0.6166,3.6004,0.2824,1.7891
063.wav,-0.1285,-0.0551,0.0202,3.4199,-0.0542,1.6824
064.wav,-0.1456,-0.0624,-0.2267,3.2417,-0.1861,1.5896
065.wav,-0.4506,-0.1931,0.2233,3.3469,-0.1137,1.5769
066.wav,-0.0394,-0.0169,0.2396,3.4166,0.1001,1.6998
067.wav,-0.0221,-0.0095,0.7646,3.7578,0.3713,1.8742
068.wav,-0.0197,-0.0085,0.2989,3.3787,0.1396,1.6851
069.wav,-0.1778,-0.0762,-0.0681,3.3105,-0.1229,1.6172
070.wav,-0.0257,-0.011,0.3454,3.3902,0.1599,1.6896
071.wav,-0.112,-0.048,0.023,3.1728,-0.0445,1.5624
072.wav,-0.1853,-0.0794,0.4513,3.4863,0.133,1.7035
073.wav,-0.004,-0.0017,1.5427,4.2002,0.7693,2.0992
074.wav,-0.0809,-0.0347,0.4377,3.4148,0.1784,1.69
075.wav,-0.0041,-0.0018,1.2484,3.9837,0.6221,1.991
076.wav,-0.3128,-0.134,0.3692,3.4212,0.0282,1.6436
077.wav,-0.0226,-0.0097,1.0411,3.884,0.5092,1.9372
078.wav,-0.0224,-0.0096,0.1645,3.3192,0.0711,1.6548
079.wav,-0.1746,-0.0748,-0.6424,3.0,-0.4085,1.4626
080.wav,-0.1147,-0.0491,0.5933,3.5751,0.2393,1.763
081.wav,-0.3374,-0.1446,0.1284,3.3737,-0.1045,1.6145
082.wav,-0.3219,-0.1379,0.2506,3.3133,-0.0356,1.5877
083.wav,-0.1726,-0.074,1.1606,3.9442,0.494,1.9351
084.wav,-0.0153,-0.0065,0.2111,3.3289,0.0979,1.6612
085.wav,-0.0839,-0.036,0.1139,3.2766,0.015,1.6203
086.wav,-0.0371,-0.0159,0.5841,3.5561,0.2735,1.7701
087.wav,-0.0105,-0.0045,0.3666,3.4576,0.1781,1.7266
088.wav,-0.0633,-0.0271,0.463,3.4703,0.1999,1.7216
089.wav,-0.0409,-0.0175,0.3029,3.3488,0.131,1.6657
090.wav,-0.1276,-0.0547,1.1183,4.0201,0.4953,1.9827
091.wav,-0.0235,-0.0101,0.2109,3.3036,0.0937,1.6467
092.wav,-0.0616,-0.0264,0.2124,3.3141,0.0754,1.6438
093.wav,-0.1676,-0.0718,0.2123,3.3341,0.0223,1.6312
094.wav,-0.1218,-0.0522,0.8478,3.7225,0.363,1.8352
095.wav,-0.1499,-0.0642,0.8729,3.7377,0.3615,1.8367
096.wav,-0.3028,-0.1298,0.1091,3.2344,-0.0968,1.5523
097.wav,-0.0613,-0.0263,0.2194,3.2934,0.079,1.6335
098.wav,-0.4925,-0.2111,0.1662,3.3677,-0.1632,1.5783
099.wav,-0.2224,-0.0953,1.2618,4.0013,0.5197,1.953
100.wav,-0.0392,-0.0168,0.1662,3.3677,0.0635,1.6755
101.wav,-0.0198,-0.0085,0.8019,3.705,0.391,1.8483
102.wav,-0.2968,-0.1272,0.2408,3.1925,-0.028,1.5327
