filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0016,-0.0007,1.9145,4.4458,0.9564,2.2225
002.wav,-0.0153,-0.0066,0.525,3.5603,0.2548,1.7769
003.wav,-0.0516,-0.0221,1.1945,3.9427,0.5714,1.9603
004.wav,-0.0378,-0.0162,0.6569,3.6236,0.3096,1.8037
005.wav,-0.0112,-0.0048,1.2535,4.0119,0.6212,2.0036
006.wav,-0.1066,-0.0457,0.238,3.3756,0.0657,1.665
007.wav,-0.05,-0.0214,0.6258,3.6518,0.2879,1.8152
008.wav,-0.2999,-0.1285,0.6376,3.5645,0.1688,1.718
009.wav,-0.0772,-0.0331,1.0753,3.8934,0.4991,1.9302
010.wav,-0.0539,-0.0231,0.3044,3.3917,0.1253,1.6843
011.wav,-0.1211,-0.0519,0.411,3.4383,0.145,1.6932
012.wav,-0.0525,-0.0225,0.2237,3.368,0.0856,1.6727
013.wav,-0.0802,-0.0344,1.4208,4.0772,0.6703,2.0214
014.wav,-0.0778,-0.0333,0.9349,3.7937,0.4286,1.8802
015.wav,-0.0515,-0.0221,0.0906,3.1938,0.0196,1.5858
016.wav,-0.0873,-0.0374,0.5267,3.514,0.2197,1.7383
017.wav,-0.0889,-0.0381,0.9276,3.7821,0.4193,1.872
018.wav,-0.0656,-0.0281,0.6108,3.5795,0.2726,1.7757
019.wav,-0.0778,-0.0333,0.2579,3.352,0.0901,1.6593
020.wav,-0.1442,-0.0618,0.2015,3.3247,0.0286,1.6315
021.wav,-0.1095,-0.0469,0.2682,3.3446,0.0793,1.6488
022.wav,-0.0653,-0.028,0.4196,3.52,0.1772,1.746
023.wav,-0.008,-0.0034,0.5804,3.5862,0.2862,1.7914
024.wav,-0.0456,-0.0195,0.2684,3.4731,0.1114,1.7268
025.wav,-0.0968,-0.0415,0.3343,3.4137,0.1188,1.6861
026.wav,-0.0256,-0.011,0.1968,3.2938,0.0856,1.6414
027.wav,-0.1199,-0.0514,0.4801,3.526,0.1801,1.7373
028.wav,-0.038,-0.0163,0.2752,3.2946,0.1186,1.6392
029.wav,-0.0545,-0.0234,0.1664,3.3409,0.0559,1.6588
030.wav,-0.3793,-0.1626,0.5491,3.555,0.0849,1.6962
031.wav,-0.122,-0.0523,0.9083,3.758,0.3931,1.8528
032.wav,-0.1942,-0.0832,0.4941,3.55,0.15,1.7334
033.wav,-0.0646,-0.0277,0.7338,3.4462,0.3346,1.7092
034.wav,-0.1019,-0.0437,-0.0644,3.3399,-0.0831,1.6481
035.wav,-0.0985,-0.0422,0.0682,3.2654,-0.0151,1.6116
036.wav,-0.0249,-0.0107,0.2215,3.14,0.0983,1.5647
037.wav,-0.0691,-0.0296,-0.0994,3.0075,-0.0842,1.4889
038.wav,-0.3447,-0.1477,0.2701,3.3617,-0.0373,1.607
039.wav,-0.2012,-0.0862,0.7678,3.6738,0.2833,1.7938
040.wav,-0.088,-0.0377,1.4763,4.1497,0.6941,2.056
041.wav,-0.0101,-0.0043,0.8292,3.7351,0.4096,1.8654
042.wav,-0.0198,-0.0085,0.3497,3.3897,0.165,1.6906
043.wav,-0.0901,-0.0386,0.4981,3.5983,0.204,1.7799
044.wav,-0.0401,-0.0172,0.3473,3.401,0.1536,1.6919
045.wav,-0.0525,-0.0225,0.8248,3.6941,0.3862,1.8358
046.wav,-0.1241,-0.0532,0.4975,3.5036,0.1867,1.7252
047.wav,-0.063,-0.027,0.2847,3.3732,0.1108,1.6731
048.wav,-0.0353,-0.0151,0.8186,3.7042,0.3917,1.8445
049.wav,-0.0196,-0.0084,0.3024,3.3802,0.1414,1.6859
050.wav,-0.0753,-0.0323,0.2497,3.3259,0.0872,1.6468
051.wav,-0.0444,-0.019,0.6289,3.5889,0.2922,1.7849
052.wav,-0.2327,-0.0997,0.2885,3.3053,0.0279,1.6028
053.wav,-0.009,-0.0038,1.6784,4.2156,0.8347,2.1059
054.wav,-0.0384,-0.0165,0.423,3.4231,0.1923,1.7033
055.wav,-0.0164,-0.007,0.3216,3.3465,0.1526,1.6698
056.wav,-0.0608,-0.0261,1.0548,3.8511,0.497,1.9125
057.wav,-0.062,-0.0266,0.4394,3.4891,0.1887,1.7313
058.wav,-0.0585,-0.0251,0.2539,3.4308,0.0977,1.7029
059.wav,-0.1541,-0.066,0.6093,3.6033,0.2276,1.7686
060.wav,-0.096,-0.0412,0.8276,3.7243,0.3658,1.8416
061.wav,-0.0443,-0.019,1.9129,4.4448,0.9343,2.2129
062.wav,-0.0097,-0.0041,1.5133,4.1366,0.7518,2.0662
063.wav,-0.1537,-0.0659,0.4163,3.4498,0.1313,1.6919
064.wav,-0.0253,-0.0109,0.1136,2.9771,0.0441,1.4831
065.wav,-0.0487,-0.0209,0.5105,3.5422,0.2309,1.7607
066.wav,-0.0307,-0.0131,0.2972,3.3806,0.1332,1.6837
067.wav,-0.1299,-0.0557,0.23,3.3556,0.05,1.65
068.wav,-0.0161,-0.0069,0.5846,3.5892,0.2843,1.7912
069.wav,-0.0604,-0.0259,0.894,3.8032,0.4168,1.8887
070.wav,-0.0726,-0.0311,1.908,4.4419,0.9177,2.2054
071.wav,-0.002,-0.0008,0.211,3.3299,0.1045,1.6645
072.wav,-0.0318,-0.0136,1.0782,3.8846,0.5232,1.9355
073.wav,-0.095,-0.0407,1.3079,4.049,0.6065,2.0041
074.wav,-0.0336,-0.0144,0.2473,3.3526,0.1069,1.6691
075.wav,-0.1796,-0.077,0.358,3.3999,0.0892,1.6615
076.wav,-0.0798,-0.0342,0.73,3.6141,0.3251,1.79
077.wav,-0.103,-0.0441,0.4927,3.5424,0.1949,1.7491
078.wav,-0.3586,-0.1537,0.3504,3.4048,-0.0041,1.6256
079.wav,-0.1668,-0.0715,0.1892,3.5175,0.0112,1.723
080.wav,-0.2722,-0.1167,0.7595,3.6746,0.2436,1.779
081.wav,-0.0027,-0.0011,0.3059,3.39,0.1516,1.6944
082.wav,-0.0848,-0.0363,0.0541,3.0184,-0.0153,1.491
083.wav,-0.022,-0.0094,0.7905,3.6471,0.3842,1.8188
084.wav,-0.1974,-0.0846,0.2185,3.3373,0.0105,1.6264
085.wav,-0.0241,-0.0103,0.8866,3.7566,0.4313,1.8731
086.wav,-0.0078,-0.0033,0.6569,3.3478,0.3246,1.6723
087.wav,-0.0471,-0.0202,1.9091,4.4427,0.931,2.2112
088.wav,-0.0005,-0.0002,0.1536,3.322,0.0765,1.6609
089.wav,-0.0224,-0.0096,0.8257,3.6811,0.4016,1.8357
090.wav,-0.0135,-0.0058,-0.3988,3.2086,-0.2062,1.6014
091.wav,-0.0268,-0.0115,0.3919,3.4411,0.1826,1.7148
092.wav,-0.3231,-0.1385,0.3778,3.4244,0.0274,1.6429
093.wav,-0.0009,-0.0004,1.2336,3.9872,0.6164,1.9934
094.wav,-0.3222,-0.1381,0.3725,3.4341,0.0252,1.648
095.wav,-0.07,-0.03,0.7465,3.6791,0.3383,1.8246
096.wav,-0.0192,-0.0082,1.4066,4.0913,0.6937,2.0415
097.wav,-0.0419,-0.018,1.9102,4.4436,0.9342,2.2128
098.wav,-0.1251,-0.0536,0.4413,3.3495,0.1581,1.648
099.wav,-0.0529,-0.0227,0.2609,3.3066,0.104,1.642
100.wav,-0.0039,-0.0017,1.0998,3.9532,0.5479,1.9757
101.wav,-0.0602,-0.0258,0.3841,3.4465,0.162,1.7104
102.wav,-0.122,-0.0523,0.2998,3.3701,0.0889,1.6589
103.wav,-0.1088,-0.0466,0.4846,3.4944,0.1879,1.7239
104.wav,-0.0835,-0.0358,1.3408,4.0519,0.6287,2.0081
