filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0019,-0.0008,1.915,4.4462,0.9565,2.2227
002.wav,-0.0395,-0.0169,0.9362,3.7817,0.4484,1.8824
003.wav,-0.0132,-0.0057,0.5181,3.5222,0.2524,1.7583
004.wav,-0.0201,-0.0086,0.5059,3.5128,0.2429,1.7521
005.wav,-0.0163,-0.007,0.4302,3.4902,0.2069,1.7416
006.wav,-0.0139,-0.006,-0.3531,3.2615,-0.1835,1.6278
007.wav,-0.0722,-0.0309,0.8795,3.7761,0.4037,1.8726
008.wav,-0.0369,-0.0158,0.1787,3.3243,0.0709,1.6543
009.wav,-0.0081,-0.0035,0.3621,3.407,0.177,1.7017
010.wav,-0.0059,-0.0025,0.7289,3.5563,0.3615,1.7769
011.wav,-0.1098,-0.0471,0.3088,3.4053,0.0995,1.6791
012.wav,-0.0827,-0.0354,0.2891,3.3764,0.1032,1.6705
013.wav,-0.013,-0.0056,0.8096,3.7088,0.3983,1.8516
014.wav,-0.0114,-0.0049,0.2363,3.3379,0.1125,1.6665
015.wav,-0.0155,-0.0067,0.3901,3.3574,0.1873,1.6754
016.wav,-0.055,-0.0236,0.9417,3.7947,0.4434,1.8856
017.wav,-0.0283,-0.0121,0.2823,3.3478,0.127,1.6678
018.wav,-0.0072,-0.0031,0.7432,3.5863,0.368,1.7916
019.wav,-0.0392,-0.0168,0.3058,3.3975,0.1333,1.6903
020.wav,-0.0121,-0.0052,-0.0332,3.3687,-0.0227,1.6817
021.wav,-0.0827,-0.0354,0.34,3.4096,0.1287,1.6871
022.wav,-0.0212,-0.0091,0.4244,3.4514,0.2016,1.7212
023.wav,-0.0299,-0.0128,0.5277,3.5176,0.2489,1.7524
024.wav,-0.0075,-0.0032,0.0845,3.1328,0.0385,1.5648
025.wav,-0.0239,-0.0102,-0.0249,3.5119,-0.0244,1.7508
026.wav,-0.0489,-0.0209,0.3222,3.401,0.1366,1.69
027.wav,-0.0111,-0.0048,0.374,3.5049,0.1815,1.7501
028.wav,-0.0146,-0.0062,0.7033,3.6155,0.3444,1.8046
029.wav,-0.0204,-0.0087,0.2895,3.4059,0.1345,1.6986
030.wav,-0.0005,-0.0002,0.1836,3.3172,0.0916,1.6585
031.wav,-0.0299,-0.0128,0.2907,3.3822,0.1304,1.6847
032.wav,-0.0065,-0.0028,0.6983,3.6931,0.3459,1.8452
033.wav,-0.0474,-0.0203,0.521,3.4939,0.2368,1.7368
034.wav,-0.0224,-0.0096,0.4842,3.5806,0.2309,1.7855
035.wav,-0.0011,-0.0005,0.8081,3.6577,0.4035,1.8286
036.wav,-0.0201,-0.0086,0.3197,3.3529,0.1498,1.6721
037.wav,-0.0341,-0.0146,0.2535,3.3525,0.1097,1.6689
038.wav,-0.0281,-0.012,0.6092,3.6302,0.2905,1.8091
039.wav,-0.0304,-0.013,0.4575,3.4773,0.2135,1.7321
040.wav,-0.0511,-0.0219,0.4828,3.4616,0.2159,1.7199
041.wav,-0.0145,-0.0062,0.7858,3.6604,0.3857,1.8271
042.wav,-0.0322,-0.0138,1.0231,3.8099,0.4954,1.898
043.wav,-0.0137,-0.0059,0.9522,3.7976,0.4693,1.8959
044.wav,-0.0174,-0.0075,1.1395,3.9851,0.5611,1.9888
045.wav,-0.0243,-0.0104,0.0401,3.338,0.0079,1.6638
046.wav,-0.0686,-0.0294,0.7282,3.6974,0.3298,1.834
047.wav,-0.0238,-0.0102,1.22,3.9123,0.5981,1.951
048.wav,-0.0091,-0.0039,0.5273,3.5153,0.2591,1.7557
049.wav,-0.1123,-0.0481,0.1612,3.3193,0.0245,1.6356
050.wav,-0.0212,-0.0091,0.1914,3.3494,0.0851,1.6702
051.wav,-0.0352,-0.0151,0.2413,3.3448,0.103,1.6649
052.wav,-0.0275,-0.0118,0.406,3.4637,0.1892,1.726
053.wav,-0.052,-0.0223,0.5016,3.5108,0.2248,1.7442
054.wav,-0.1,-0.0428,0.3168,3.3605,0.1084,1.6588
055.wav,-0.0122,-0.0052,0.1913,3.6344,0.0895,1.8146
056.wav,-0.0032,-0.0014,0.1092,3.2968,0.053,1.6477
057.wav,-0.0249,-0.0107,0.0267,3.6281,0.0009,1.8087
058.wav,-0.0356,-0.0153,-0.0127,3.5263,-0.0242,1.7555
059.wav,-0.0486,-0.0208,0.3304,3.4215,0.1409,1.7003
060.wav,-0.0236,-0.0101,0.1631,3.3144,0.0697,1.6521
061.wav,-0.0271,-0.0116,1.6305,4.2358,0.8017,2.1121
062.wav,-0.0197,-0.0085,0.2674,3.2457,0.1239,1.6186
063.wav,-0.009,-0.0039,0.6375,3.4543,0.3142,1.7252
064.wav,-0.0051,-0.0022,0.7442,3.5673,0.3695,1.7825
065.wav,-0.0549,-0.0235,1.3525,4.0858,0.6488,2.0311
066.wav,-0.0479,-0.0205,1.0463,3.8241,0.4992,1.9018
067.wav,-0.0083,-0.0036,1.4546,4.133,0.7231,2.0647
068.wav,-0.0112,-0.0048,0.2396,3.3294,0.1142,1.6623
069.wav,-0.1462,-0.0627,0.2162,3.308,0.035,1.6227
070.wav,-0.0277,-0.0119,0.2812,3.3781,0.1268,1.6831
071.wav,-0.0228,-0.0098,0.4478,3.4787,0.2125,1.7345
072.wav,-0.0421,-0.018,0.2685,3.3579,0.1132,1.6699
073.wav,-0.0574,-0.0246,0.9897,3.8289,0.4662,1.9022
074.wav,-0.0405,-0.0174,0.3349,3.3894,0.1472,1.686
075.wav,-0.0443,-0.019,0.2503,3.3576,0.103,1.6693
076.wav,-0.0106,-0.0046,0.3056,3.2854,0.1475,1.6404
077.wav,-0.0409,-0.0175,1.1075,3.9049,0.5333,1.9437
078.wav,-0.0012,-0.0005,0.4532,3.4963,0.226,1.7479
079.wav,-0.0251,-0.0108,1.3359,4.0535,0.6554,2.0213
080.wav,-0.0143,-0.0061,0.6191,3.5608,0.3024,1.7773
081.wav,-0.0413,-0.0177,-0.1114,3.2248,-0.0764,1.6035
082.wav,-0.0128,-0.0055,0.6958,3.5516,0.3415,1.773
083.wav,-0.0248,-0.0106,0.4043,3.3998,0.1897,1.6946
084.wav,-0.042,-0.018,0.2044,3.318,0.0812,1.65
085.wav,-0.063,-0.027,0.2381,3.3448,0.0876,1.6589
086.wav,-0.0025,-0.0011,0.1946,3.3249,0.0961,1.6619
087.wav,-0.0494,-0.0212,0.2657,3.348,0.1082,1.6634
088.wav,-0.0093,-0.004,0.2015,3.2895,0.0961,1.6427
089.wav,-0.0117,-0.005,0.6862,3.4247,0.3373,1.7098
090.wav,-0.0376,-0.0161,0.5141,3.522,0.2383,1.7529
091.wav,-0.1148,-0.0492,0.2048,3.337,0.045,1.6439
092.wav,-0.0261,-0.0112,0.32,3.4491,0.1469,1.7189
093.wav,-0.0133,-0.0057,0.3879,3.4502,0.1873,1.7222
094.wav,-0.0487,-0.0209,0.2586,3.3575,0.105,1.6683
095.wav,-0.2792,-0.1197,0.2529,3.3672,-0.0132,1.6238
096.wav,-0.0398,-0.0171,0.3619,3.5458,0.161,1.7644
097.wav,-0.0154,-0.0066,1.3312,4.0498,0.6579,2.0216
098.wav,-0.045,-0.0193,0.2894,3.2926,0.1222,1.6367
099.wav,-0.0135,-0.0058,0.6883,3.6988,0.3374,1.8465
100.wav,-0.0176,-0.0076,0.8994,3.7334,0.4409,1.8629
101.wav,-0.0183,-0.0078,1.2537,3.9718,0.6177,1.982
102.wav,-0.0152,-0.0065,0.656,3.5971,0.3204,1.7953
103.wav,-0.0247,-0.0106,0.8026,3.7073,0.3889,1.8484
104.wav,-0.042,-0.018,0.2375,3.3472,0.0978,1.6646
105.wav,-0.1063,-0.0456,0.6916,3.4446,0.2927,1.6995
106.wav,-0.013,-0.0056,0.743,3.6082,0.365,1.8013
107.wav,-0.0172,-0.0074,1.0523,3.8581,0.5175,1.9254
108.wav,-0.0111,-0.0048,0.2765,3.3753,0.1327,1.6852
109.wav,-0.0445,-0.0191,1.2902,4.0145,0.6229,1.9977
110.wav,-0.0908,-0.0389,0.9319,3.8101,0.4206,1.8856
111.wav,-0.0047,-0.002,0.2283,3.3463,0.1118,1.6722
112.wav,-0.0123,-0.0053,1.0243,3.8281,0.506,1.9114
113.wav,-0.0615,-0.0264,0.9681,3.7986,0.4533,1.8861
114.wav,-0.0236,-0.0101,1.1285,3.9223,0.5524,1.9561
115.wav,-0.0853,-0.0366,0.3055,3.3826,0.1101,1.673
116.wav,-0.0185,-0.0079,0.2557,3.3553,0.1186,1.6737
117.wav,-0.0199,-0.0085,1.1744,3.9282,0.5773,1.9598
118.wav,-0.0288,-0.0124,0.4069,3.464,0.1891,1.7258
119.wav,-0.0026,-0.0011,0.3412,3.4108,0.1693,1.7049
120.wav,-0.023,-0.0099,0.9601,3.7968,0.4686,1.8935
121.wav,-0.0327,-0.014,-0.3284,3.3713,-0.1805,1.6786
122.wav,-0.0328,-0.0141,1.1304,3.9229,0.5488,1.9544
123.wav,-0.0125,-0.0053,0.4335,3.4061,0.2105,1.7004
124.wav,-0.0169,-0.0072,0.5088,3.4937,0.2459,1.7432
125.wav,-0.0074,-0.0032,0.251,3.4711,0.1218,1.734
126.wav,-0.0367,-0.0157,0.8499,3.726,0.4066,1.8551
127.wav,-0.0241,-0.0103,0.5664,3.6302,0.2712,1.8099
128.wav,-0.0871,-0.0373,0.1852,3.2874,0.049,1.625
129.wav,-0.0514,-0.022,0.5487,3.5898,0.2486,1.7839
130.wav,-0.1417,-0.0607,0.5418,3.5273,0.2,1.7333
