filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.002,-0.0009,1.91,4.4426,0.954,2.2209
002.wav,-0.0599,-0.0257,0.2892,3.3829,0.1146,1.6786
003.wav,-0.135,-0.0579,0.4744,3.4564,0.1697,1.6993
004.wav,-0.0436,-0.0187,0.9466,3.7833,0.4515,1.8823
005.wav,-0.0434,-0.0186,0.4992,3.4955,0.2279,1.7384
006.wav,-0.0447,-0.0191,0.715,3.6339,0.3352,1.8074
007.wav,-0.0705,-0.0302,0.5629,3.5529,0.2462,1.7613
008.wav,-0.0613,-0.0263,0.2984,3.3864,0.1185,1.6801
009.wav,-0.0406,-0.0174,0.2136,3.3325,0.0865,1.6576
010.wav,-0.035,-0.015,0.2023,3.3035,0.0836,1.6442
011.wav,-0.0087,-0.0037,0.4497,3.5487,0.2205,1.7725
012.wav,-0.0501,-0.0215,0.4412,3.3737,0.1955,1.6761
013.wav,-0.0313,-0.0134,0.5494,3.5616,0.259,1.7741
014.wav,-0.0254,-0.0109,0.7822,3.6836,0.3784,1.8363
015.wav,-0.0398,-0.017,0.3487,3.3969,0.1545,1.6899
016.wav,-0.0303,-0.013,0.473,3.4794,0.2213,1.7332
017.wav,-0.0412,-0.0177,0.5078,3.4977,0.2333,1.74
018.wav,-0.2122,-0.0909,0.2924,3.3765,0.0401,1.6428
019.wav,-0.0862,-0.0369,0.9706,3.7835,0.4422,1.8733
020.wav,-0.0207,-0.0089,0.608,3.7605,0.2936,1.8758
021.wav,-0.0143,-0.0061,0.5443,3.5681,0.265,1.781
022.wav,-0.0471,-0.0202,0.378,3.3677,0.1655,1.6738
023.wav,-0.0298,-0.0128,0.8846,3.7334,0.4274,1.8603
024.wav,-0.0191,-0.0082,0.5732,3.5552,0.2771,1.7735
025.wav,-0.2146,-0.092,0.1902,3.3081,-0.0122,1.608
026.wav,-0.0506,-0.0217,0.2298,3.3315,0.0896,1.6549
027.wav,-0.0954,-0.0409,0.1749,3.3288,0.0397,1.6439
028.wav,-0.0246,-0.0105,0.3991,3.452,0.1872,1.7207
029.wav,-0.0333,-0.0143,0.4737,3.4748,0.2202,1.7303
030.wav,-0.014,-0.006,0.7578,3.7096,0.3719,1.8518
031.wav,-0.1059,-0.0454,0.2299,3.3128,0.062,1.6337
032.wav,-0.0127,-0.0054,0.4531,3.4844,0.2202,1.7395
033.wav,-0.0691,-0.0296,0.3871,3.4336,0.159,1.702
034.wav,-0.016,-0.0069,0.2129,3.3661,0.0984,1.6796
035.wav,-0.0041,-0.0018,0.5324,3.5602,0.2641,1.7792
036.wav,-0.0089,-0.0038,0.3325,3.4236,0.1618,1.7099
037.wav,-0.0374,-0.016,0.2928,3.3637,0.1277,1.6738
038.wav,-0.0352,-0.0151,0.9007,3.7621,0.4327,1.8735
039.wav,-0.0868,-0.0372,0.256,3.3579,0.0846,1.6603
040.wav,-0.0257,-0.011,0.2726,3.3634,0.1234,1.6762
041.wav,-0.2466,-0.1057,0.2443,3.3489,-0.0011,1.6216
042.wav,-0.0461,-0.0197,0.6193,3.57,0.2866,1.7751
043.wav,-0.031,-0.0133,0.2227,3.33,0.0959,1.6583
044.wav,-0.05,-0.0214,0.8947,3.7739,0.4224,1.8762
045.wav,-0.2182,-0.0935,0.3264,3.3987,0.0541,1.6526
046.wav,-0.1077,-0.0462,1.5906,4.1861,0.7414,2.07
047.wav,-0.0592,-0.0254,0.2598,3.3463,0.1003,1.6605
048.wav,-0.1312,-0.0562,0.6299,3.5733,0.2494,1.7585
049.wav,-0.022,-0.0094,0.1951,3.3728,0.0866,1.6817
050.wav,-0.0529,-0.0227,0.2199,3.3351,0.0835,1.6562
051.wav,-0.0299,-0.0128,0.1548,3.2973,0.0624,1.6422
052.wav,-0.1027,-0.044,0.2462,3.3528,0.0717,1.6544
053.wav,-0.0647,-0.0277,0.2056,3.3274,0.0704,1.6498
054.wav,-0.0234,-0.01,0.5951,3.5678,0.2858,1.7789
055.wav,-0.0274,-0.0117,0.8287,3.6874,0.4007,1.8378
056.wav,-0.0334,-0.0143,0.0008,3.139,-0.0163,1.5623
057.wav,-0.2847,-0.122,0.2161,3.3283,-0.0343,1.6031
058.wav,-0.0913,-0.0391,0.3775,3.3237,0.1431,1.6423
059.wav,-0.376,-0.1611,0.282,3.3705,-0.047,1.6047
060.wav,-0.0786,-0.0337,0.3836,3.4324,0.1525,1.6994
061.wav,-0.0635,-0.0272,1.0998,3.9084,0.5182,1.9406
062.wav,-0.0793,-0.034,-0.0316,3.1213,-0.0554,1.5437
063.wav,-0.1198,-0.0514,0.2485,3.3544,0.0643,1.6515
064.wav,-0.0824,-0.0353,0.4946,3.5153,0.2061,1.74
065.wav,-0.0097,-0.0042,0.4741,3.5046,0.2322,1.7502
066.wav,-0.1042,-0.0447,0.9473,3.8035,0.4216,1.8794
067.wav,-0.027,-0.0116,0.7084,3.6873,0.3407,1.8379
068.wav,-0.0453,-0.0194,0.7982,3.6697,0.3765,1.8252
069.wav,-0.0195,-0.0084,0.3501,3.3829,0.1653,1.6873
070.wav,-0.0798,-0.0342,0.5205,3.5236,0.2204,1.7447
071.wav,-0.0217,-0.0093,0.2932,3.3696,0.1357,1.6802
072.wav,-0.154,-0.066,0.2942,3.3727,0.0701,1.6534
073.wav,-0.0298,-0.0128,0.4796,3.5188,0.2249,1.753
074.wav,-0.2664,-0.1142,0.2213,3.2876,-0.0225,1.5867
075.wav,-0.0391,-0.0167,0.3193,3.4006,0.1401,1.692
076.wav,-0.3533,-0.1514,0.1999,3.308,-0.0767,1.5783
077.wav,-0.0284,-0.0122,0.2251,3.4112,0.0984,1.6995
078.wav,-0.0351,-0.0151,0.5039,3.5026,0.2344,1.7438
079.wav,-0.0317,-0.0136,0.7705,3.6734,0.3694,1.8299
080.wav,-0.0935,-0.0401,0.2816,3.3685,0.094,1.6642
081.wav,-0.0038,-0.0016,0.3055,3.3161,0.1508,1.6572
082.wav,-0.0132,-0.0057,0.5394,3.4933,0.2631,1.7438
083.wav,-0.2041,-0.0875,0.5032,3.5046,0.1496,1.7086
084.wav,-0.0441,-0.0189,0.5705,3.4026,0.2632,1.6919
085.wav,-0.04,-0.0172,0.3099,3.4134,0.1349,1.6981
086.wav,-0.0305,-0.0131,0.3191,3.4185,0.1443,1.7027
087.wav,-0.068,-0.0292,0.5665,3.5451,0.2492,1.7579
088.wav,-0.0139,-0.006,0.8019,3.6851,0.394,1.8396
089.wav,-0.0387,-0.0166,0.2604,3.3826,0.1108,1.683
090.wav,-0.1141,-0.0489,0.3735,3.4277,0.1297,1.6894
091.wav,-0.0604,-0.0259,0.3489,3.3945,0.1443,1.6843
092.wav,-0.0675,-0.0289,0.7732,3.6495,0.3528,1.8103
093.wav,-0.0022,-0.001,0.5162,3.5197,0.257,1.7594
094.wav,-0.0221,-0.0095,0.9286,3.8143,0.4532,1.9024
095.wav,-0.0531,-0.0227,-0.4432,3.4452,-0.2481,1.7112
096.wav,-0.0253,-0.0108,0.2054,3.6607,0.0901,1.8249
097.wav,-0.0395,-0.0169,1.5297,4.1861,0.7451,2.0846
098.wav,-0.0063,-0.0027,1.7967,4.3554,0.8952,2.1763
099.wav,-0.0923,-0.0396,0.2036,3.3823,0.0556,1.6714
