filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0405,-0.0174,1.9112,4.443,0.9353,2.2128
002.wav,-0.0247,-0.0106,0.4087,3.4964,0.192,1.7429
003.wav,-0.0079,-0.0034,1.4098,4.1026,0.7009,2.0496
004.wav,-0.0419,-0.0179,1.0987,3.8919,0.5284,1.937
005.wav,-0.0668,-0.0286,0.0371,3.3338,-0.0148,1.6526
006.wav,-0.0261,-0.0112,0.2,3.5295,0.0869,1.7592
007.wav,-0.05,-0.0214,0.3186,3.4208,0.1343,1.6997
008.wav,-0.0166,-0.0071,-0.2424,3.363,-0.1295,1.6779
009.wav,-0.0179,-0.0077,0.0358,3.2717,0.0089,1.632
010.wav,-0.0054,-0.0023,1.0954,3.8704,0.545,1.9341
011.wav,-0.077,-0.033,-0.2837,3.5755,-0.1803,1.7713
012.wav,-0.0148,-0.0063,1.0699,3.8217,0.5275,1.9077
013.wav,-0.0485,-0.0208,0.3549,3.4955,0.1532,1.7374
014.wav,-0.0455,-0.0195,0.7775,3.5746,0.366,1.7775
015.wav,-0.0249,-0.0107,0.6785,3.6568,0.3268,1.8231
016.wav,-0.0141,-0.0061,0.0945,3.341,0.0402,1.6675
017.wav,-0.0562,-0.0241,0.1953,3.3166,0.0696,1.6462
018.wav,-0.0184,-0.0079,1.2328,3.9905,0.6072,1.9913
019.wav,-0.0221,-0.0095,0.248,3.3532,0.1129,1.6719
020.wav,-0.1417,-0.0607,0.2701,3.3683,0.0642,1.6538
021.wav,-0.0592,-0.0254,0.1127,3.4678,0.0268,1.7212
022.wav,-0.0401,-0.0172,0.6462,3.5328,0.3031,1.7578
023.wav,-0.1224,-0.0525,0.2302,3.3404,0.0539,1.644
024.wav,-0.0789,-0.0338,0.0564,3.0884,-0.0112,1.5273
025.wav,-0.0123,-0.0053,0.2735,3.4181,0.1306,1.7064
026.wav,-0.0249,-0.0107,0.8256,3.5383,0.4004,1.7638
027.wav,-0.018,-0.0077,0.7716,3.6748,0.3768,1.8335
028.wav,-0.0336,-0.0144,1.7442,4.3221,0.8553,2.1539
029.wav,-0.0009,-0.0004,0.2619,3.3663,0.1305,1.6829
030.wav,-0.0301,-0.0129,0.7712,3.6051,0.3705,1.7961
031.wav,-0.017,-0.0073,0.5371,3.4749,0.26,1.7338
032.wav,-0.0201,-0.0086,0.2642,3.3661,0.1221,1.6787
033.wav,-0.0224,-0.0096,0.0999,3.3352,0.0387,1.6628
034.wav,-0.0673,-0.0288,0.2321,3.25,0.0824,1.6106
035.wav,-0.0486,-0.0208,0.2706,3.3607,0.111,1.6699
036.wav,-0.0376,-0.0161,1.0746,3.863,0.5185,1.9235
037.wav,-0.0336,-0.0144,0.4829,3.4911,0.2246,1.7383
038.wav,-0.0582,-0.0249,0.2937,3.2464,0.1178,1.6107
039.wav,-0.0155,-0.0066,0.4368,3.4378,0.2106,1.7156
040.wav,-0.021,-0.009,1.0212,3.8136,0.5001,1.9023
041.wav,-0.0244,-0.0105,0.2385,3.3144,0.1071,1.652
042.wav,-0.0361,-0.0155,0.1052,3.3449,0.0346,1.6647
043.wav,-0.0311,-0.0133,0.2567,3.3397,0.1128,1.6632
044.wav,-0.0221,-0.0095,0.6683,3.5909,0.3231,1.7907
045.wav,-0.0088,-0.0038,0.9999,3.8526,0.4955,1.9244
046.wav,-0.0168,-0.0072,-0.0478,3.1572,-0.0323,1.575
047.wav,-0.0734,-0.0314,0.3326,3.3687,0.1296,1.6686
048.wav,-0.033,-0.0141,0.1877,3.3611,0.0774,1.6735
049.wav,-0.028,-0.012,0.3433,3.3892,0.1576,1.6886
050.wav,-0.0418,-0.0179,0.455,3.4466,0.2066,1.7143
051.wav,-0.0536,-0.023,0.0224,3.3061,-0.0156,1.6415
052.wav,-0.0247,-0.0106,0.0832,3.4109,0.0292,1.7002
053.wav,-0.0221,-0.0095,0.8607,3.7394,0.4193,1.865
054.wav,-0.0141,-0.006,0.275,3.3927,0.1305,1.6933
055.wav,-0.0089,-0.0038,0.2975,3.3923,0.1443,1.6942
056.wav,-0.056,-0.024,-0.3031,3.0292,-0.1796,1.5026
057.wav,-0.0111,-0.0048,0.2968,3.3636,0.1428,1.6794
058.wav,-0.0605,-0.0259,0.3136,3.373,0.1266,1.6735
059.wav,-0.0072,-0.0031,0.317,3.3854,0.1549,1.6911
060.wav,-0.0294,-0.0126,0.2222,3.3805,0.0964,1.684
061.wav,-0.1477,-0.0633,0.1602,3.2611,0.0062,1.5989
062.wav,-0.0187,-0.008,0.9534,3.8189,0.4673,1.9054
063.wav,-0.0546,-0.0234,0.5562,3.4707,0.2508,1.7237
064.wav,-0.0504,-0.0216,0.471,3.4281,0.2103,1.7033
065.wav,-0.0487,-0.0209,0.7566,3.6681,0.3539,1.8236
066.wav,-0.005,-0.0022,0.767,3.6605,0.381,1.8292
067.wav,-0.1012,-0.0434,0.8615,3.7365,0.3802,1.8466
068.wav,-0.0404,-0.0173,0.4186,3.4333,0.1891,1.708
069.wav,-0.016,-0.0069,0.7608,3.743,0.3724,1.8681
070.wav,-0.0112,-0.0048,0.2659,3.3667,0.1274,1.6809
071.wav,-0.0056,-0.0024,1.0721,3.8663,0.5333,1.932
072.wav,-0.0733,-0.0314,0.1102,3.2938,0.0185,1.6312
073.wav,-0.1312,-0.0562,0.2534,3.3621,0.0611,1.6529
074.wav,-0.0718,-0.0308,0.7272,3.6646,0.3277,1.8169
075.wav,-0.0273,-0.0117,0.2277,3.3466,0.1002,1.6675
076.wav,-0.0619,-0.0265,0.2056,3.3222,0.0719,1.6479
077.wav,-0.0607,-0.026,0.2135,3.3289,0.0764,1.6514
078.wav,-0.0419,-0.0179,0.2507,3.3545,0.1044,1.6683
079.wav,-0.0361,-0.0155,0.4519,3.4997,0.2079,1.7421
080.wav,-0.029,-0.0124,0.3751,3.436,0.1731,1.7118
081.wav,-0.0268,-0.0115,0.2339,3.3507,0.1036,1.6696
082.wav,-0.1018,-0.0436,0.2033,3.3712,0.0507,1.6638
083.wav,-0.0407,-0.0174,0.2155,3.3079,0.0874,1.6452
084.wav,-0.0635,-0.0272,0.2329,3.4163,0.0847,1.6946
085.wav,-0.0203,-0.0087,0.8639,3.6809,0.4218,1.8361
086.wav,-0.0414,-0.0177,0.4689,3.5463,0.2138,1.7643
087.wav,-0.028,-0.012,0.7464,3.676,0.3592,1.832
088.wav,-0.0143,-0.0061,1.0433,3.9136,0.5145,1.9537
089.wav,-0.0571,-0.0245,1.1775,3.9576,0.5602,1.9665
090.wav,-0.0229,-0.0098,-0.103,3.5318,-0.0629,1.761
091.wav,-0.092,-0.0394,0.4241,3.4475,0.166,1.704
092.wav,-0.1507,-0.0646,0.9633,3.7978,0.4063,1.8666
093.wav,-0.0071,-0.003,0.2949,3.4398,0.1439,1.7184
094.wav,-0.0366,-0.0157,0.0052,3.4268,-0.0157,1.7056
095.wav,-0.0033,-0.0014,1.5025,4.1483,0.7496,2.0734
096.wav,-0.0139,-0.006,-0.3427,2.8938,-0.1783,1.4439
097.wav,-0.0198,-0.0085,0.5939,3.56,0.2871,1.7758
098.wav,-0.0252,-0.0108,0.1512,3.3078,0.063,1.6485
099.wav,-0.0191,-0.0082,1.3944,4.0662,0.6877,2.029
100.wav,-0.0434,-0.0186,0.3978,3.4248,0.1772,1.7031
101.wav,-0.013,-0.0056,0.5518,3.5624,0.2694,1.7784
102.wav,-0.0376,-0.0161,0.6303,3.5468,0.2963,1.7654
103.wav,-0.1735,-0.0743,0.2877,3.4187,0.0571,1.6722
104.wav,-0.0192,-0.0082,0.3206,3.3878,0.1507,1.6898
105.wav,-0.0026,-0.0011,0.8155,3.6217,0.4064,1.8103
106.wav,-0.0153,-0.0066,0.9406,3.7744,0.4626,1.8839
107.wav,-0.0181,-0.0078,1.2342,3.9756,0.6081,1.9839
108.wav,-0.0252,-0.0108,0.2756,3.4616,0.1252,1.7254
