filename,topic_id,topic_keywords
001.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
002.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
003.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
004.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
005.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
006.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
007.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
008.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
009.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
010.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
011.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
012.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
013.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
014.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
015.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
016.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
017.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
018.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
019.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
020.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
021.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
022.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
023.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
024.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
025.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
026.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
027.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
028.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
029.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
030.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
031.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
032.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
033.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
034.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
035.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
036.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
037.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
038.txt,1,"external customers, sophisticated reporting, whole list, big data, internal customers, important part, big technology, advanced analytics, big job, low margin"
039.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
040.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
041.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
042.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
043.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
044.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
045.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
046.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
047.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
048.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
049.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
050.txt,0,"free cash, solid waste, high end, core price, diluted share, whole lot, several issues, significant drop, strong operating, strong pricing"
