filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0205,-0.0088,0.2057,3.3381,0.0926,1.6647
002.wav,-0.0994,-0.0426,0.9178,3.756,0.4092,1.8567
003.wav,-0.1149,-0.0492,-0.2591,2.8853,-0.187,1.418
004.wav,-0.2426,-0.104,0.2929,3.3992,0.0251,1.6476
005.wav,-0.0501,-0.0215,0.2358,3.5421,0.0929,1.7603
006.wav,-0.0507,-0.0217,0.2121,3.3349,0.0807,1.6566
007.wav,-0.2571,-0.1102,1.3614,4.0738,0.5522,1.9818
008.wav,-0.1552,-0.0665,0.3704,3.4485,0.1076,1.691
009.wav,-0.1979,-0.0848,0.4615,3.4773,0.1318,1.6962
010.wav,-0.1657,-0.071,0.0571,3.326,-0.0543,1.6275
011.wav,-0.4369,-0.1873,0.2355,3.3492,-0.1007,1.581
012.wav,-0.1837,-0.0787,0.4412,3.4768,0.1287,1.699
013.wav,-0.2031,-0.087,0.9819,3.6951,0.3894,1.804
014.wav,-0.4411,-0.1891,0.4216,3.5033,-0.0098,1.6571
015.wav,-0.0042,-0.0018,1.9088,4.4422,0.9523,2.2202
016.wav,-0.0257,-0.011,1.9055,4.4384,0.9399,2.2137
017.wav,-0.0098,-0.0042,0.8082,3.8195,0.3992,1.9076
018.wav,-0.2191,-0.0939,0.8451,3.7201,0.313,1.8131
019.wav,-0.0579,-0.0248,0.4014,3.6798,0.1718,1.8275
020.wav,-0.2802,-0.1201,0.4206,3.4518,0.0702,1.6658
021.wav,-0.2505,-0.1074,0.8502,3.738,0.2999,1.8153
022.wav,-0.1993,-0.0854,0.8213,3.7562,0.311,1.8354
023.wav,-0.0573,-0.0245,1.1928,3.9542,0.5678,1.9648
024.wav,-0.1039,-0.0445,1.6721,4.2517,0.7841,2.1036
025.wav,-0.0772,-0.0331,0.2006,3.3311,0.0617,1.649
026.wav,-0.0314,-0.0134,0.7802,3.6946,0.3744,1.8406
027.wav,-0.5576,-0.239,0.2631,3.3581,-0.1473,1.5595
028.wav,-0.2291,-0.0982,0.3264,3.3872,0.0486,1.6445
029.wav,-0.1729,-0.0741,0.5648,3.5362,0.196,1.7311
030.wav,-0.1067,-0.0457,0.3597,3.3913,0.1265,1.6728
031.wav,-0.3206,-0.1374,0.1836,3.293,-0.0685,1.5778
032.wav,-0.0564,-0.0242,1.8463,4.3816,0.895,2.1787
033.wav,-0.1894,-0.0812,0.4416,3.4722,0.1261,1.6955
034.wav,-0.167,-0.0716,0.3114,3.4082,0.0722,1.6683
035.wav,-0.2376,-0.1018,0.4969,3.4933,0.1297,1.6957
036.wav,-0.1841,-0.0789,0.2194,3.3116,0.0177,1.6164
037.wav,-0.0536,-0.023,-0.0964,3.1641,-0.075,1.5706
038.wav,-0.0558,-0.0239,1.2809,4.0257,0.6126,2.0009
039.wav,-0.2041,-0.0875,0.0644,3.2018,-0.0699,1.5571
040.wav,-0.1205,-0.0516,0.197,3.318,0.0383,1.6332
041.wav,-0.2735,-0.1172,0.2891,3.3718,0.0078,1.6273
