Index,Audio Path,Transcript Path
001,Kohl's Corp._20170223/CEO/001-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/001.txt
002,Kohl's Corp._20170223/CEO/002-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/002.txt
003,Kohl's Corp._20170223/CEO/003-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/003.txt
004,Kohl's Corp._20170223/CEO/004-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/004.txt
005,Kohl's Corp._20170223/CEO/005-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/005.txt
006,Kohl's Corp._20170223/CEO/006-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/006.txt
007,Kohl's Corp._20170223/CEO/007-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/007.txt
008,Kohl's Corp._20170223/CEO/008-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/008.txt
009,Kohl's Corp._20170223/CEO/009-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/009.txt
010,Kohl's Corp._20170223/CEO/010-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/010.txt
011,Kohl's Corp._20170223/CEO/011-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/011.txt
012,Kohl's Corp._20170223/CEO/012-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/012.txt
013,Kohl's Corp._20170223/CEO/013-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/013.txt
014,Kohl's Corp._20170223/CEO/014-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/014.txt
015,Kohl's Corp._20170223/CEO/015-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/015.txt
016,Kohl's Corp._20170223/CEO/016-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/016.txt
017,Kohl's Corp._20170223/CEO/017-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/017.txt
018,Kohl's Corp._20170223/CEO/018-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/018.txt
019,Kohl's Corp._20170223/CEO/019-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/019.txt
020,Kohl's Corp._20170223/CEO/020-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/020.txt
021,Kohl's Corp._20170223/CEO/021-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/021.txt
022,Kohl's Corp._20170223/CEO/022-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/022.txt
023,Kohl's Corp._20170223/CEO/023-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/023.txt
024,Kohl's Corp._20170223/CEO/024-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/024.txt
025,Kohl's Corp._20170223/CEO/025-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/025.txt
026,Kohl's Corp._20170223/CEO/026-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/026.txt
027,Kohl's Corp._20170223/CEO/027-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/027.txt
028,Kohl's Corp._20170223/CEO/028-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/028.txt
029,Kohl's Corp._20170223/CEO/029-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/029.txt
030,Kohl's Corp._20170223/CEO/030-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/030.txt
031,Kohl's Corp._20170223/CEO/031-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/031.txt
032,Kohl's Corp._20170223/CEO/032-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/032.txt
033,Kohl's Corp._20170223/CEO/033-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/033.txt
034,Kohl's Corp._20170223/CEO/034-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/034.txt
035,Kohl's Corp._20170223/CEO/035-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/035.txt
036,Kohl's Corp._20170223/CEO/036-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/036.txt
037,Kohl's Corp._20170223/CEO/037-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/037.txt
038,Kohl's Corp._20170223/CEO/038-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/038.txt
039,Kohl's Corp._20170223/CEO/039-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/039.txt
040,Kohl's Corp._20170223/CEO/040-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/040.txt
041,Kohl's Corp._20170223/CEO/041-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/041.txt
042,Kohl's Corp._20170223/CEO/042-KevinMansell.mp3,Kohl's Corp._20170223/sent_token/042.txt
