filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0019,-0.0008,1.8857,4.429,0.9419,2.2141
002.wav,-0.0269,-0.0115,1.8978,4.4343,0.9354,2.2114
003.wav,-0.0727,-0.0311,1.1824,3.9382,0.5549,1.9535
004.wav,-0.0771,-0.033,1.0845,3.8168,0.5037,1.8919
005.wav,-0.3176,-0.1361,0.3248,3.3999,0.0036,1.6319
006.wav,-0.0303,-0.013,0.309,3.3836,0.1393,1.6853
007.wav,-0.0555,-0.0238,0.5069,3.2563,0.2257,1.6163
008.wav,-0.1332,-0.0571,-0.2739,3.3041,-0.2036,1.6235
009.wav,-0.1993,-0.0854,0.2617,3.3499,0.0312,1.6323
010.wav,-0.2407,-0.1032,0.6027,3.5605,0.181,1.7287
011.wav,-0.081,-0.0347,0.3026,3.3821,0.1108,1.6737
012.wav,-0.2637,-0.113,0.2328,3.3456,-0.0155,1.6163
013.wav,-0.0375,-0.0161,-0.1744,3.2483,-0.1059,1.6161
014.wav,-0.1431,-0.0613,1.1403,3.9094,0.4986,1.924
015.wav,-0.0099,-0.0042,0.6894,3.6203,0.3397,1.808
016.wav,-0.0516,-0.0221,0.4279,3.4074,0.1881,1.6926
017.wav,-0.0155,-0.0066,0.0748,3.3776,0.0296,1.6855
018.wav,-0.008,-0.0034,0.531,3.5198,0.2615,1.7582
019.wav,-0.0467,-0.02,1.1642,3.9199,0.5588,1.9499
020.wav,-0.0487,-0.0209,0.219,3.3285,0.0851,1.6538
021.wav,-0.0075,-0.0032,0.6422,3.3829,0.3174,1.6898
022.wav,-0.0542,-0.0232,0.5211,3.4065,0.2334,1.6916
023.wav,-0.0776,-0.0333,0.9913,3.8077,0.4569,1.8872
024.wav,-0.0233,-0.01,0.5069,3.5136,0.2418,1.7518
025.wav,-0.1387,-0.0594,0.1204,3.2498,-0.0091,1.5952
026.wav,-0.0504,-0.0216,0.3047,3.3625,0.1272,1.6705
027.wav,-0.2498,-0.1071,0.2787,3.3452,0.0145,1.6191
028.wav,-0.0299,-0.0128,0.2821,3.422,0.1261,1.7046
029.wav,-0.0237,-0.0102,1.4439,4.1119,0.7101,2.0509
030.wav,-0.0148,-0.0064,0.6933,3.613,0.3392,1.8033
031.wav,-0.0022,-0.001,1.5374,4.1587,0.7676,2.0789
032.wav,-0.0146,-0.0063,0.028,3.184,0.0067,1.5889
033.wav,-0.0562,-0.0241,0.232,3.3353,0.0879,1.6556
034.wav,-0.0067,-0.0029,1.2744,4.0325,0.6339,2.0148
