filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0208,-0.0089,1.9137,4.4448,0.9465,2.2179
002.wav,-0.2751,-0.1179,1.0483,3.8313,0.3866,1.8567
003.wav,-0.0413,-0.0177,0.1817,3.2678,0.0702,1.6251
004.wav,-0.0713,-0.0306,0.6295,3.5812,0.2791,1.7753
005.wav,-0.1527,-0.0655,0.1876,3.3085,0.0174,1.6215
006.wav,-0.1763,-0.0756,0.4356,3.4782,0.1297,1.7013
007.wav,-0.2562,-0.1098,0.2081,3.3287,-0.024,1.6095
008.wav,-0.4205,-0.1802,0.4459,3.4688,0.0127,1.6443
009.wav,-0.1572,-0.0674,0.3142,3.3499,0.0785,1.6413
010.wav,-0.1719,-0.0737,0.2951,3.3797,0.0616,1.653
011.wav,-0.3119,-0.1337,0.3866,3.3952,0.0373,1.6307
012.wav,-0.2064,-0.0885,0.4196,3.4476,0.1066,1.6796
013.wav,-0.0811,-0.0348,0.8676,3.7204,0.3933,1.8428
014.wav,-0.0542,-0.0232,0.2498,3.3282,0.0978,1.6525
015.wav,-0.2748,-0.1178,0.1295,3.2633,-0.0726,1.5728
016.wav,-0.1115,-0.0478,-0.1144,3.1619,-0.1129,1.5571
017.wav,-0.1172,-0.0502,0.7136,3.6365,0.2982,1.7931
018.wav,-0.0723,-0.031,0.1925,3.2908,0.0601,1.6299
019.wav,-0.0647,-0.0277,0.1625,3.2968,0.0489,1.6345
020.wav,-0.2065,-0.0885,0.2708,3.3668,0.0321,1.6391
021.wav,-0.2835,-0.1215,0.2052,3.337,-0.0392,1.6077
022.wav,-0.0806,-0.0345,0.2866,3.2973,0.103,1.6314
023.wav,-0.0987,-0.0423,0.8537,3.7291,0.3775,1.8434
024.wav,-0.1351,-0.0579,0.9324,3.7992,0.3986,1.8706
025.wav,-0.1405,-0.0602,0.1735,3.3651,0.0165,1.6525
026.wav,-0.3462,-0.1484,0.3265,3.4036,-0.0098,1.6276
027.wav,-0.2974,-0.1275,1.0181,3.8366,0.3604,1.8546
028.wav,-0.1972,-0.0845,0.8486,3.7172,0.3257,1.8164
029.wav,-0.2514,-0.1077,1.2697,4.0079,0.5092,1.9501
030.wav,-0.0922,-0.0395,0.3053,3.3776,0.1065,1.669
031.wav,-0.089,-0.0381,0.5903,3.6515,0.2506,1.8067
032.wav,-0.2949,-0.1264,0.4194,3.4543,0.0623,1.664
033.wav,-0.3561,-0.1526,0.548,3.6385,0.0959,1.7429
034.wav,-0.1791,-0.0768,0.1797,3.3846,0.0003,1.6539
035.wav,-0.0754,-0.0323,0.3167,3.395,0.1207,1.6814
036.wav,-0.023,-0.0099,0.3776,3.4469,0.1773,1.7185
037.wav,-0.2411,-0.1033,0.8294,3.7083,0.2942,1.8025
038.wav,-0.194,-0.0831,0.3693,3.4704,0.0876,1.6936
039.wav,-0.263,-0.1127,0.3818,3.4331,0.0594,1.6602
040.wav,-0.0485,-0.0208,1.201,3.9643,0.5763,1.9717
041.wav,-0.1305,-0.0559,0.2803,3.3802,0.0749,1.6621
042.wav,-0.0041,-0.0018,0.942,3.7748,0.4689,1.8865
043.wav,-0.0176,-0.0076,-0.026,3.5121,-0.0218,1.7523
044.wav,-0.0347,-0.0149,0.9191,3.5168,0.4422,1.7509
045.wav,-0.0037,-0.0016,0.211,3.3299,0.1037,1.6642
